node_i,node_j,p_value
Akt,Erk,0.0
Akt,Jnk,0.22158010381758722
Akt,Mek,9.24807134999131e-05
Akt,P38,0.0870703854170017
Akt,PIP2,0.9985058918732493
Akt,PIP3,0.40194576633971363
Akt,PKA,2.1252707133333294e-105
Akt,PKC,0.5604300632133585
Akt,Plcg,0.8601221410463241
Akt,Raf,0.5121223315844635
Erk,Jnk,0.7160520602391622
Erk,Mek,2.0968595247649762e-130
Erk,P38,0.873585755620662
Erk,PIP2,0.1939690583725268
Erk,PIP3,0.8401683607696674
Erk,PKA,0.0
Erk,PKC,0.2422011385826504
Erk,Plcg,0.8259070530494601
Erk,Raf,0.8592988821762466
Jnk,Mek,5.409402709364948e-20
Jnk,P38,0.07894754832848398
Jnk,PIP2,0.9858416392260796
Jnk,PIP3,0.6932879904265785
Jnk,PKA,0.0
Jnk,PKC,0.0
Jnk,Plcg,0.8543972605190217
Jnk,Raf,0.2989124058261966
Mek,P38,0.1975996408450332
Mek,PIP2,0.826230108941231
Mek,PIP3,0.5657369457354112
Mek,PKA,7.474598607083861e-266
Mek,PKC,9.957046843331115e-161
Mek,Plcg,0.5143603708593969
Mek,Raf,0.0
P38,PIP2,0.5406988339868912
P38,PIP3,0.13488341288085057
P38,PKA,0.0
P38,PKC,2.8259141053078545e-217
P38,Plcg,0.34545734961417407
P38,Raf,0.3370735182006718
PIP2,PIP3,2.7265517938272053e-84
PIP2,PKA,0.766395474370539
PIP2,PKC,0.2827444438641201
PIP2,Plcg,0.0
PIP2,Raf,0.37648421205546306
PIP3,PKA,0.36725060868791637
PIP3,PKC,0.7303640590183356
PIP3,Plcg,1.9009200013928258e-253
PIP3,Raf,0.4142449758251556
PKA,PKC,0.0
PKA,Plcg,0.5815698373500817
PKA,Raf,7.283007436739718e-182
PKC,Plcg,0.24155112588204308
PKC,Raf,4.47509047231814e-264
Plcg,Raf,0.9250853608686549
