node_i,node_j,condition,p_value
GoodStudent,Age,,1.7066204756521711e-152
GoodStudent,SocioEcon,,2.2064051996123592e-26
GoodStudent,RiskAversion,,0.0010005199223501115
GoodStudent,VehicleYear,,1.3761370286109739e-12
GoodStudent,ThisCarDam,,0.2296578713491804
GoodStudent,RuggedAuto,,0.027679168141930312
GoodStudent,Accident,,0.3085156865746858
GoodStudent,MakeModel,,7.076617780830714e-13
GoodStudent,DrivQuality,,0.34939528011404275
GoodStudent,Mileage,,0.557358033587392
GoodStudent,Antilock,,6.848436376339512e-13
GoodStudent,DrivingSkill,,0.6575880656642498
GoodStudent,SeniorTrain,,0.0002963747883946496
GoodStudent,ThisCarCost,,0.0001655414401365731
GoodStudent,Theft,,0.12794477180194766
GoodStudent,CarValue,,2.4308259601589255e-13
GoodStudent,HomeBase,,2.7875937684753505e-08
GoodStudent,AntiTheft,,0.3513249151209167
GoodStudent,PropCost,,0.16719422760036223
GoodStudent,OtherCarCost,,0.9447506382373254
GoodStudent,OtherCar,,2.10087500565741e-05
GoodStudent,MedCost,,0.03118380349389636
GoodStudent,Cushioning,,0.0039851447868423494
GoodStudent,Airbag,,6.117066770567638e-08
GoodStudent,ILiCost,,0.38648561904843975
GoodStudent,DrivHist,,0.6901321772382681
Age,SocioEcon,,5.711162817497605e-17
Age,RiskAversion,,3.555155046556265e-41
Age,VehicleYear,,0.17095678860675562
Age,ThisCarDam,,0.7344484151004951
Age,RuggedAuto,,0.6950419885699561
Age,Accident,,0.48023158390126564
Age,MakeModel,,0.00149480750666906
Age,DrivQuality,,6.984430442450584e-08
Age,Mileage,,0.7795080914308581
Age,Antilock,,0.2759117469212693
Age,DrivingSkill,,0.00038306431760652383
Age,SeniorTrain,,9.378287656453197e-131
Age,ThisCarCost,,0.38865370982931646
Age,Theft,,0.3200421551320414
Age,CarValue,,0.3942818726161127
Age,HomeBase,,4.4778140343797744e-05
Age,AntiTheft,,1.000279887994332e-17
Age,PropCost,,0.23767618051345066
Age,OtherCarCost,,0.4297947930497281
Age,OtherCar,,0.7165722052290977
Age,MedCost,,4.1449097271206204e-07
Age,Cushioning,,0.924639765098304
Age,Airbag,,0.29623615197251796
Age,ILiCost,,0.2536511600601638
Age,DrivHist,,5.930132436610295e-08
SocioEcon,RiskAversion,,6.6627812764638374e-15
SocioEcon,VehicleYear,,3.562113200450746e-247
SocioEcon,ThisCarDam,,1.1052049040437582e-09
SocioEcon,RuggedAuto,,6.538188139118399e-112
SocioEcon,Accident,,0.00017125164100840223
SocioEcon,MakeModel,,0.0
SocioEcon,DrivQuality,,0.05487348500286483
SocioEcon,Mileage,,0.866840607077995
SocioEcon,Antilock,,6.703491600139079e-259
SocioEcon,DrivingSkill,,0.0376210905949579
SocioEcon,SeniorTrain,,0.016940627606342122
SocioEcon,ThisCarCost,,2.727557892961249e-178
SocioEcon,Theft,,0.26109649643820665
SocioEcon,CarValue,,0.0
SocioEcon,HomeBase,,0.0
SocioEcon,AntiTheft,,1.2887117802498944e-95
SocioEcon,PropCost,,7.112400766371175e-32
SocioEcon,OtherCarCost,,0.01646026836575906
SocioEcon,OtherCar,,4.767549899290843e-140
SocioEcon,MedCost,,1.932503507657618e-24
SocioEcon,Cushioning,,3.449306294350893e-123
SocioEcon,Airbag,,8.53663241864219e-237
