node_i,node_j,condition,p_value
GoodStudent,Age,,3.4302789185648874e-176
GoodStudent,SocioEcon,,6.467280640216383e-28
GoodStudent,RiskAversion,,3.936841104060721e-05
GoodStudent,VehicleYear,,4.8557531850898926e-12
GoodStudent,ThisCarDam,,0.057359052578723486
GoodStudent,RuggedAuto,,0.026196436427403384
GoodStudent,Accident,,0.23558201859775155
GoodStudent,MakeModel,,1.0643914322080053e-12
GoodStudent,DrivQuality,,0.4876182621562838
GoodStudent,Mileage,,0.6100765141169546
GoodStudent,Antilock,,1.1541272001685195e-11
GoodStudent,DrivingSkill,,0.4981799987575518
GoodStudent,SeniorTrain,,3.8467488753010025e-05
GoodStudent,ThisCarCost,,1.5358940618456657e-05
GoodStudent,Theft,,0.13303709632705993
GoodStudent,CarValue,,5.800215050605518e-14
GoodStudent,HomeBase,,7.284917096463954e-07
GoodStudent,AntiTheft,,0.32899483289052767
GoodStudent,PropCost,,0.2759047266462646
GoodStudent,OtherCarCost,,0.9559275244695106
GoodStudent,OtherCar,,2.478103541855382e-05
GoodStudent,MedCost,,0.002445909425387038
GoodStudent,Cushioning,,0.0008430905759803165
GoodStudent,Airbag,,6.406629003314069e-08
GoodStudent,ILiCost,,0.49443967178885184
GoodStudent,DrivHist,,0.37531825854384004
Age,SocioEcon,,7.375990333644832e-23
Age,RiskAversion,,2.5564907519647892e-51
Age,VehicleYear,,0.1371840040859737
Age,ThisCarDam,,0.613402648620861
Age,RuggedAuto,,0.6644096568844055
Age,Accident,,0.550012804128988
Age,MakeModel,,9.004109246808378e-05
Age,DrivQuality,,1.0402140316932843e-08
Age,Mileage,,0.2940883591968965
Age,Antilock,,0.3237387787114975
Age,DrivingSkill,,1.2527322237266886e-05
Age,SeniorTrain,,1.2480947240720203e-154
Age,ThisCarCost,,0.21285639712486076
Age,Theft,,0.33516120011628187
Age,CarValue,,0.18174256987169166
Age,HomeBase,,8.449445558774717e-06
Age,AntiTheft,,3.0106037789668952e-21
Age,PropCost,,0.40084833271360776
Age,OtherCarCost,,0.6331464011989223
Age,OtherCar,,0.9681411381798968
Age,MedCost,,4.821364599353081e-08
Age,Cushioning,,0.8828515283565762
Age,Airbag,,0.12516677985956406
Age,ILiCost,,0.178280761945482
Age,DrivHist,,1.123071829593101e-08
SocioEcon,RiskAversion,,1.961436615782877e-16
SocioEcon,VehicleYear,,7.516238810804968e-271
SocioEcon,ThisCarDam,,1.4772152214711014e-10
SocioEcon,RuggedAuto,,7.714697355365292e-130
SocioEcon,Accident,,9.26067221887238e-05
SocioEcon,MakeModel,,0.0
SocioEcon,DrivQuality,,0.009294761012708663
SocioEcon,Mileage,,0.6315996831520302
SocioEcon,Antilock,,9.51162709838383e-276
SocioEcon,DrivingSkill,,0.005544792825984839
SocioEcon,SeniorTrain,,0.0018953827623015831
SocioEcon,ThisCarCost,,1.8394781868980172e-200
SocioEcon,Theft,,0.24789200073988701
SocioEcon,CarValue,,0.0
SocioEcon,HomeBase,,0.0
SocioEcon,AntiTheft,,1.6091790756371782e-111
SocioEcon,PropCost,,1.1762371089973108e-36
SocioEcon,OtherCarCost,,0.005997998612642051
SocioEcon,OtherCar,,1.0880354210552699e-153
SocioEcon,MedCost,,1.7468167524032059e-28
SocioEcon,Cushioning,,2.922424286765808e-141
SocioEcon,Airbag,,5.571903125971983e-259
SocioEcon,ILiCost,,0.959471383225746
SocioEcon,DrivHist,,0.8499673155438716
RiskAversion,VehicleYear,,0.47771109183652827
RiskAversion,ThisCarDam,,0.7714577249406894
RiskAversion,RuggedAuto,,0.0036669802988460076
RiskAversion,Accident,,0.4166387093178314
RiskAversion,MakeModel,,0.0004173224255820467
RiskAversion,DrivQuality,,3.272769100197553e-21
RiskAversion,Mileage,,0.09524728439572627
RiskAversion,Antilock,,0.4550939204950398
RiskAversion,DrivingSkill,,2.605503552167369e-96
RiskAversion,SeniorTrain,,7.763686737659948e-74
RiskAversion,ThisCarCost,,0.40373798812250794
RiskAversion,Theft,,0.2141308521488596
RiskAversion,CarValue,,0.4365137103801529
RiskAversion,HomeBase,,3.334988221694662e-233
RiskAversion,AntiTheft,,0.0
RiskAversion,PropCost,,0.233910099677326
RiskAversion,OtherCarCost,,0.9856783794266349
RiskAversion,OtherCar,,0.01090009069849174
RiskAversion,MedCost,,0.12980151822929656
RiskAversion,Cushioning,,0.01960418133412907
RiskAversion,Airbag,,0.744417825266579
RiskAversion,ILiCost,,0.31517507595533906
RiskAversion,DrivHist,,7.701004077938573e-91
VehicleYear,ThisCarDam,,8.273095357299256e-07
VehicleYear,RuggedAuto,,1.1081757200595539e-34
VehicleYear,Accident,,1.0537917250378072e-07
VehicleYear,MakeModel,,7.985425150000378e-116
VehicleYear,DrivQuality,,0.17600255766082362
VehicleYear,Mileage,,0.2955957844070343
VehicleYear,Antilock,,0.0
VehicleYear,DrivingSkill,,0.7650034785295883
VehicleYear,SeniorTrain,,0.9254355446113072
VehicleYear,ThisCarCost,,4.199652976967783e-264
VehicleYear,Theft,,0.4595939224211749
VehicleYear,CarValue,,0.0
VehicleYear,HomeBase,,9.574564153513672e-75
VehicleYear,AntiTheft,,3.382541823229651e-30
VehicleYear,PropCost,,2.0217646770801392e-53
VehicleYear,OtherCarCost,,0.0010819969126992113
VehicleYear,OtherCar,,6.703196833135067e-41
VehicleYear,MedCost,,2.703060292808644e-26
VehicleYear,Cushioning,,2.767915378026534e-128
VehicleYear,Airbag,,0.0
VehicleYear,ILiCost,,0.0738309894866985
VehicleYear,DrivHist,,0.5172446920030416
ThisCarDam,RuggedAuto,,8.921907060716577e-23
ThisCarDam,Accident,,0.0
ThisCarDam,MakeModel,,7.812390009512575e-18
ThisCarDam,DrivQuality,,9.921035900358914e-16
ThisCarDam,Mileage,,5.667451392645858e-19
ThisCarDam,Antilock,,5.454938756892801e-20
ThisCarDam,DrivingSkill,,2.4587859572621277e-06
ThisCarDam,SeniorTrain,,0.5586096064886519
ThisCarDam,ThisCarCost,,0.0
ThisCarDam,Theft,,0.5985889716229045
ThisCarDam,CarValue,,1.7055531691453486e-16
ThisCarDam,HomeBase,,0.0020924265351730193
ThisCarDam,AntiTheft,,0.8235406182037235
ThisCarDam,PropCost,,0.0
ThisCarDam,OtherCarCost,,0.0
ThisCarDam,OtherCar,,0.029148057572493252
ThisCarDam,MedCost,,2.480451398146341e-173
ThisCarDam,Cushioning,,4.280874560211453e-14
ThisCarDam,Airbag,,1.4244512075542129e-05
ThisCarDam,ILiCost,,1.010558446126987e-46
ThisCarDam,DrivHist,,0.0019106747936523808
RuggedAuto,Accident,,2.401482188819253e-15
RuggedAuto,MakeModel,,0.0
RuggedAuto,DrivQuality,,0.7007402465938278
RuggedAuto,Mileage,,0.0069353275867517945
RuggedAuto,Antilock,,5.34504246843803e-06
RuggedAuto,DrivingSkill,,0.5670934400467444
RuggedAuto,SeniorTrain,,0.9354950664211504
RuggedAuto,ThisCarCost,,2.6234462251246974e-45
RuggedAuto,Theft,,0.5454989045861545
RuggedAuto,CarValue,,2.0463630903286363e-64
RuggedAuto,HomeBase,,1.668815125789157e-89
RuggedAuto,AntiTheft,,1.3824901986838515e-13
RuggedAuto,PropCost,,1.9221836606852604e-14
RuggedAuto,OtherCarCost,,1.078349848447334e-31
RuggedAuto,OtherCar,,1.1375413872483588e-17
RuggedAuto,MedCost,,1.919237618295803e-98
RuggedAuto,Cushioning,,0.0
RuggedAuto,Airbag,,6.038484722261503e-62
RuggedAuto,ILiCost,,0.5373602392073287
RuggedAuto,DrivHist,,0.4004879824613135
Accident,MakeModel,,1.6747622802410176e-16
Accident,DrivQuality,,6.09978836512177e-21
