node_i,node_j,condition,p_value
HISTORY,CVP,,0.0
HISTORY,PCWP,,0.0
HISTORY,HYPOVOLEMIA,,0.6137224825767584
HISTORY,LVEDVOLUME,,0.0
HISTORY,LVFAILURE,,0.0
HISTORY,STROKEVOLUME,,0.0
HISTORY,ERRLOWOUTPUT,,0.905726411256111
HISTORY,HRBP,,0.7000855515530108
HISTORY,HREKG,,0.1010808975687568
HISTORY,ERRCAUTER,,0.13481333175191884
HISTORY,HRSAT,,0.057238682947941155
HISTORY,INSUFFANESTH,,0.6625190919445829
HISTORY,ANAPHYLAXIS,,0.7226384969504487
HISTORY,TPR,,0.7891912047746447
HISTORY,EXPCO2,,0.9112205028812356
HISTORY,KINKEDTUBE,,0.8366953777543238
HISTORY,MINVOL,,0.14043110072427378
HISTORY,FIO2,,0.23151170871384807
HISTORY,PVSAT,,0.13177021459423832
HISTORY,SAO2,,0.4480258865588622
HISTORY,PAP,,0.8795970055913533
HISTORY,PULMEMBOLUS,,0.2132255151601175
HISTORY,SHUNT,,0.494617430807217
HISTORY,INTUBATION,,0.5053642317639524
HISTORY,PRESS,,0.11194246077552059
HISTORY,DISCONNECT,,0.839824221352898
HISTORY,MINVOLSET,,0.6057867779157433
HISTORY,VENTMACH,,0.6799453570437859
HISTORY,VENTTUBE,,0.8974882170597325
HISTORY,VENTLUNG,,0.13095603782653892
HISTORY,VENTALV,,0.463456755120508
HISTORY,ARTCO2,,0.8707774309089489
HISTORY,CATECHOL,,0.5180204101321311
HISTORY,HR,,0.8148043260121227
HISTORY,CO,,0.0
HISTORY,BP,,1.009935491459167e-87
CVP,PCWP,,0.0
CVP,HYPOVOLEMIA,,0.0
CVP,LVEDVOLUME,,0.0
CVP,LVFAILURE,,0.0
CVP,STROKEVOLUME,,0.0
CVP,ERRLOWOUTPUT,,0.617319337337194
CVP,HRBP,,0.1786251011302764
CVP,HREKG,,0.3308137291123507
CVP,ERRCAUTER,,0.07784693079068394
CVP,HRSAT,,0.13172783843785335
CVP,INSUFFANESTH,,0.9572412788129203
CVP,ANAPHYLAXIS,,0.36605788296645203
CVP,TPR,,0.4316804291937141
CVP,EXPCO2,,0.46096691905373055
CVP,KINKEDTUBE,,0.03357486275352083
CVP,MINVOL,,0.13455632625499991
CVP,FIO2,,0.4273460872260063
CVP,PVSAT,,0.5510409298175438
CVP,SAO2,,0.7224614311128545
CVP,PAP,,0.7361854695313935
CVP,PULMEMBOLUS,,0.34410321103576813
CVP,SHUNT,,0.4245822136294941
CVP,INTUBATION,,0.38311478686028716
CVP,PRESS,,0.9436376225713904
CVP,DISCONNECT,,0.7278184054444419
CVP,MINVOLSET,,0.13539617843925006
CVP,VENTMACH,,0.1751026705937017
CVP,VENTTUBE,,0.6449766802085095
CVP,VENTLUNG,,0.43522126510377457
CVP,VENTALV,,0.43477571122852876
CVP,ARTCO2,,0.6388427611815299
CVP,CATECHOL,,0.41246280669232493
CVP,HR,,0.6947591999614567
CVP,CO,,0.0
CVP,BP,,4.577491338080921e-77
PCWP,HYPOVOLEMIA,,0.0
PCWP,LVEDVOLUME,,0.0
PCWP,LVFAILURE,,0.0
PCWP,STROKEVOLUME,,0.0
PCWP,ERRLOWOUTPUT,,0.7252076345695497
PCWP,HRBP,,0.6208598841179922
PCWP,HREKG,,0.8136545568567919
PCWP,ERRCAUTER,,0.4027693353266887
PCWP,HRSAT,,0.32580635145697295
PCWP,INSUFFANESTH,,0.6555667860909706
PCWP,ANAPHYLAXIS,,0.547520137401106
PCWP,TPR,,0.41320464622052266
PCWP,EXPCO2,,0.5826269522338658
PCWP,KINKEDTUBE,,0.4576179977259147
PCWP,MINVOL,,0.8457810698264521
PCWP,FIO2,,0.6746033298268597
PCWP,PVSAT,,0.5122450575896252
PCWP,SAO2,,0.47311672951482986
PCWP,PAP,,0.5458938418563624
PCWP,PULMEMBOLUS,,0.6019247981894094
PCWP,SHUNT,,0.7649752859908419
PCWP,INTUBATION,,0.938524978040469
PCWP,PRESS,,0.9334774302162396
PCWP,DISCONNECT,,0.716178071955109
PCWP,MINVOLSET,,0.01840835262236523
PCWP,VENTMACH,,0.010533302789478822
PCWP,VENTTUBE,,0.12199718844145013
PCWP,VENTLUNG,,0.7715704751504451
PCWP,VENTALV,,0.5873729227479374
PCWP,ARTCO2,,0.945945907888898
PCWP,CATECHOL,,0.49169890129174465
PCWP,HR,,0.4492970288760819
PCWP,CO,,0.0
PCWP,BP,,2.0546983074564934e-101
HYPOVOLEMIA,LVEDVOLUME,,0.0
HYPOVOLEMIA,LVFAILURE,,0.1793608712935028
HYPOVOLEMIA,STROKEVOLUME,,0.0
HYPOVOLEMIA,ERRLOWOUTPUT,,0.5509069060073531
HYPOVOLEMIA,HRBP,,0.5695785919693606
HYPOVOLEMIA,HREKG,,0.84942105096495
HYPOVOLEMIA,ERRCAUTER,,0.3229094983336074
HYPOVOLEMIA,HRSAT,,0.3312115179039536
HYPOVOLEMIA,INSUFFANESTH,,0.7534583261283452
HYPOVOLEMIA,ANAPHYLAXIS,,0.6176994834611698
HYPOVOLEMIA,TPR,,0.386056338368292
HYPOVOLEMIA,EXPCO2,,0.9693474645951687
HYPOVOLEMIA,KINKEDTUBE,,0.30126917404640474
HYPOVOLEMIA,MINVOL,,0.4306728345090517
HYPOVOLEMIA,FIO2,,0.9984806942379277
HYPOVOLEMIA,PVSAT,,0.15833195776850933
HYPOVOLEMIA,SAO2,,0.45695763156052505
HYPOVOLEMIA,PAP,,0.5905023803958056
HYPOVOLEMIA,PULMEMBOLUS,,0.263130062211419
HYPOVOLEMIA,SHUNT,,0.49840780155887854
HYPOVOLEMIA,INTUBATION,,0.4968238302556307
HYPOVOLEMIA,PRESS,,0.6484758927029388
HYPOVOLEMIA,DISCONNECT,,0.29322742297728727
HYPOVOLEMIA,MINVOLSET,,0.00029640438243018393
HYPOVOLEMIA,VENTMACH,,0.00048202939754116966
HYPOVOLEMIA,VENTTUBE,,0.01689099114599795
HYPOVOLEMIA,VENTLUNG,,0.49475676621516107
HYPOVOLEMIA,VENTALV,,0.28324451890607005
HYPOVOLEMIA,ARTCO2,,0.3625589812892485
HYPOVOLEMIA,CATECHOL,,0.5529823582876146
HYPOVOLEMIA,HR,,0.7928716532732631
HYPOVOLEMIA,CO,,0.0
HYPOVOLEMIA,BP,,1.9740008235811174e-107
LVEDVOLUME,LVFAILURE,,0.0
LVEDVOLUME,STROKEVOLUME,,0.0
LVEDVOLUME,ERRLOWOUTPUT,,0.4204799159423671
LVEDVOLUME,HRBP,,0.5618785121692239
LVEDVOLUME,HREKG,,0.11162003435419478
LVEDVOLUME,ERRCAUTER,,0.01546391234125381
LVEDVOLUME,HRSAT,,0.020209532198143202
LVEDVOLUME,INSUFFANESTH,,0.8046003372703887
LVEDVOLUME,ANAPHYLAXIS,,0.7234925449933522
LVEDVOLUME,TPR,,0.8733429509813764
LVEDVOLUME,EXPCO2,,0.20342492059280345
LVEDVOLUME,KINKEDTUBE,,0.25114060914292136
LVEDVOLUME,MINVOL,,0.7743033004425331
LVEDVOLUME,FIO2,,0.7798388136449304
LVEDVOLUME,PVSAT,,0.6508055437972471
LVEDVOLUME,SAO2,,0.8369621174389328
LVEDVOLUME,PAP,,0.719983938875076
LVEDVOLUME,PULMEMBOLUS,,0.5563499823711091
LVEDVOLUME,SHUNT,,0.5692305875113739
LVEDVOLUME,INTUBATION,,0.9173904462902561
LVEDVOLUME,PRESS,,0.7493649427903988
LVEDVOLUME,DISCONNECT,,0.39344431678534264
LVEDVOLUME,MINVOLSET,,0.01297535479813557
LVEDVOLUME,VENTMACH,,0.023316303463239395
LVEDVOLUME,VENTTUBE,,0.29799455617026366
LVEDVOLUME,VENTLUNG,,0.33507028547849277
LVEDVOLUME,VENTALV,,0.46554907585335104
LVEDVOLUME,ARTCO2,,0.8926475181700383
LVEDVOLUME,CATECHOL,,0.7316553718876293
LVEDVOLUME,HR,,0.9726240071596303
LVEDVOLUME,CO,,0.0
LVEDVOLUME,BP,,1.5206823304475672e-120
LVFAILURE,STROKEVOLUME,,0.0
LVFAILURE,ERRLOWOUTPUT,,0.577543507470476
LVFAILURE,HRBP,,0.636504312069581
LVFAILURE,HREKG,,0.2237328974913403
LVFAILURE,ERRCAUTER,,0.16414487594380212
LVFAILURE,HRSAT,,0.17890061729612153
LVFAILURE,INSUFFANESTH,,0.9852683647597045
LVFAILURE,ANAPHYLAXIS,,0.24819305620752735
LVFAILURE,TPR,,0.7275972653274104
LVFAILURE,EXPCO2,,0.8147298880687085
LVFAILURE,KINKEDTUBE,,0.7099088359371167
LVFAILURE,MINVOL,,0.35725227095226014
LVFAILURE,FIO2,,0.40658974391564295
LVFAILURE,PVSAT,,0.21102389510485917
LVFAILURE,SAO2,,0.5331339505265456
LVFAILURE,PAP,,0.9907002592966144
LVFAILURE,PULMEMBOLUS,,0.1754029149850159
LVFAILURE,SHUNT,,0.6142911748553922
LVFAILURE,INTUBATION,,0.8220069190223382
LVFAILURE,PRESS,,0.30188751066846975
LVFAILURE,DISCONNECT,,0.6028334892713159
LVFAILURE,MINVOLSET,,0.4904727034056001
LVFAILURE,VENTMACH,,0.5921347122267022
LVFAILURE,VENTTUBE,,0.9405318875760571
LVFAILURE,VENTLUNG,,0.377262661994582
LVFAILURE,VENTALV,,0.7624499383070167
LVFAILURE,ARTCO2,,0.9497582559230754
LVFAILURE,CATECHOL,,0.3240367120587626
LVFAILURE,HR,,0.8085618135073839
LVFAILURE,CO,,0.0
LVFAILURE,BP,,1.326324059625561e-119
STROKEVOLUME,ERRLOWOUTPUT,,0.931278736368206
STROKEVOLUME,HRBP,,0.6814797925298589
STROKEVOLUME,HREKG,,0.11299955452649489
STROKEVOLUME,ERRCAUTER,,0.055694846473839106
STROKEVOLUME,HRSAT,,0.06406351272042517
STROKEVOLUME,INSUFFANESTH,,0.546260376324124
STROKEVOLUME,ANAPHYLAXIS,,0.8223860365654604
STROKEVOLUME,TPR,,0.3256235141536686
STROKEVOLUME,EXPCO2,,0.7052520293607619
STROKEVOLUME,KINKEDTUBE,,0.9509353228833379
STROKEVOLUME,MINVOL,,0.8244356504908608
