node_i,node_j,p_value
ANAPHYLAXIS,ARTCO2,0.17349517125591263
ANAPHYLAXIS,BP,0.9398435512507263
ANAPHYLAXIS,CATECHOL,0.09714406016328517
ANAPHYLAXIS,CO,0.34747964434461165
ANAPHYLAXIS,DISCONNECT,0.5991898004475711
ANAPHYLAXIS,EXPCO2,0.9635582782111862
ANAPHYLAXIS,FIO2,0.4930689006273187
ANAPHYLAXIS,HR,0.5970595076113066
ANAPHYLAXIS,INTUBATION,0.865784083438812
ANAPHYLAXIS,KINKEDTUBE,0.9986101485345605
ANAPHYLAXIS,MINVOL,0.2679550584522582
ANAPHYLAXIS,MINVOLSET,0.3523032793942284
ANAPHYLAXIS,PAP,0.5663634482164376
ANAPHYLAXIS,PRESS,0.4867325474072083
ANAPHYLAXIS,PULMEMBOLUS,0.5897635464351465
ANAPHYLAXIS,PVSAT,0.4892344004523077
ANAPHYLAXIS,SAO2,0.24070979383993057
ANAPHYLAXIS,SHUNT,0.4319304053052775
ANAPHYLAXIS,TPR,1.5161835956086114e-82
ANAPHYLAXIS,VENTALV,0.6040716871656879
ANAPHYLAXIS,VENTLUNG,0.5065241579489252
ANAPHYLAXIS,VENTMACH,0.05068437725594997
ANAPHYLAXIS,VENTTUBE,0.272340425243123
ARTCO2,BP,0.13756453298179572
ARTCO2,CATECHOL,7.610810938812843e-46
ARTCO2,CO,0.5409602170577806
ARTCO2,HR,0.26254885681814316
CATECHOL,BP,0.24353136898564814
CATECHOL,CO,0.8261881080928234
CATECHOL,HR,4.7716953169198684e-204
CO,BP,5.441296879035383e-267
CVP,ANAPHYLAXIS,0.23212899505236106
CVP,ARTCO2,0.3250553478114669
CVP,BP,0.964171425637975
CVP,CATECHOL,0.6904451152360656
CVP,CO,0.6959081719868838
CVP,DISCONNECT,0.19705004098813983
CVP,ERRCAUTER,0.9933457047461774
CVP,ERRLOWOUTPUT,0.6566548847939984
CVP,EXPCO2,0.8470919214522636
CVP,FIO2,0.5028310156873884
CVP,HR,0.4529544222368689
CVP,HRBP,0.8667181208459207
CVP,HREKG,0.2734327793155251
CVP,HRSAT,0.5067000517185085
CVP,HYPOVOLEMIA,0.7216626278593425
CVP,INSUFFANESTH,0.8812261539724928
CVP,INTUBATION,0.7401367192776527
CVP,KINKEDTUBE,0.6622918052014588
CVP,LVEDVOLUME,0.0
CVP,LVFAILURE,0.08739131596627132
CVP,MINVOL,0.9164096326002272
CVP,MINVOLSET,0.3410837649720852
CVP,PAP,0.7380700697522868
CVP,PCWP,0.0
CVP,PRESS,0.7808943290754904
CVP,PULMEMBOLUS,0.15486217353377354
CVP,PVSAT,0.667720998817064
CVP,SAO2,0.7461357199104661
CVP,SHUNT,0.26346026659177774
CVP,STROKEVOLUME,0.14499641730510204
CVP,TPR,0.14344861103759152
CVP,VENTALV,0.9405565845485722
CVP,VENTLUNG,0.9635562581796017
CVP,VENTMACH,0.09319849830538647
CVP,VENTTUBE,0.0548399074667285
DISCONNECT,ARTCO2,0.7171669602644848
DISCONNECT,BP,0.743548857862752
DISCONNECT,CATECHOL,0.24944697733412752
DISCONNECT,CO,0.8695045386222017
