node_i,node_j,condition,p_value
HISTORY,CVP,,0.0
HISTORY,PCWP,,0.0
HISTORY,HYPOVOLEMIA,,0.5915638186950464
HISTORY,LVEDVOLUME,,0.0
HISTORY,LVFAILURE,,0.0
HISTORY,STROKEVOLUME,,0.0
HISTORY,ERRLOWOUTPUT,,0.8824632012660164
HISTORY,HRBP,,0.016751113313485447
HISTORY,HREKG,,0.07027016591616429
HISTORY,ERRCAUTER,,0.72745904785271
HISTORY,HRSAT,,0.01703405932119398
HISTORY,INSUFFANESTH,,0.20560056655029868
HISTORY,ANAPHYLAXIS,,0.9527078513172954
HISTORY,TPR,,0.4101339274482033
HISTORY,EXPCO2,,0.8331556661198914
HISTORY,KINKEDTUBE,,0.6406224782135188
HISTORY,MINVOL,,0.07107441524947325
HISTORY,FIO2,,0.752371401652765
HISTORY,PVSAT,,0.8411755325705652
HISTORY,SAO2,,0.7218261026536533
HISTORY,PAP,,0.4024655994494255
HISTORY,PULMEMBOLUS,,0.14748199374029977
HISTORY,SHUNT,,0.9849764642334008
HISTORY,INTUBATION,,0.5407794699759467
HISTORY,PRESS,,0.19646827506191775
HISTORY,DISCONNECT,,0.31380475144102515
HISTORY,MINVOLSET,,0.7250274836424924
HISTORY,VENTMACH,,0.8328359821652274
HISTORY,VENTTUBE,,0.2754309978939106
HISTORY,VENTLUNG,,0.9942250157786697
HISTORY,VENTALV,,0.3821943138069092
HISTORY,ARTCO2,,0.5388401362570954
HISTORY,CATECHOL,,0.4994439906646281
HISTORY,HR,,0.04249127447622622
HISTORY,CO,,0.0
HISTORY,BP,,2.725252056841095e-81
CVP,PCWP,,0.0
CVP,HYPOVOLEMIA,,0.0
CVP,LVEDVOLUME,,0.0
CVP,LVFAILURE,,0.0
CVP,STROKEVOLUME,,0.0
CVP,ERRLOWOUTPUT,,0.7349540202989823
CVP,HRBP,,0.11295264888835237
CVP,HREKG,,0.011780982693979916
CVP,ERRCAUTER,,0.14045410321405666
CVP,HRSAT,,0.06622275336685769
CVP,INSUFFANESTH,,0.03534941522044894
CVP,ANAPHYLAXIS,,0.7174177616727608
CVP,TPR,,0.6433379593842458
CVP,EXPCO2,,0.9287028909056168
CVP,KINKEDTUBE,,0.09078729726898967
CVP,MINVOL,,0.8772005458685139
CVP,FIO2,,0.5576751098449344
CVP,PVSAT,,0.41871441571127355
CVP,SAO2,,0.5151037286565527
CVP,PAP,,0.8670423944007382
CVP,PULMEMBOLUS,,0.3631970084840668
CVP,SHUNT,,0.49857994535763783
CVP,INTUBATION,,0.874307588501303
CVP,PRESS,,0.5460504725117055
CVP,DISCONNECT,,0.46505928002994457
CVP,MINVOLSET,,0.9352165111661378
CVP,VENTMACH,,0.9457599149623954
CVP,VENTTUBE,,0.353415940153845
CVP,VENTLUNG,,0.8299976187335633
CVP,VENTALV,,0.7115083454721003
CVP,ARTCO2,,0.49812912358788
CVP,CATECHOL,,0.26814536126903676
CVP,HR,,0.031309751767020055
CVP,CO,,0.0
CVP,BP,,1.0599824849332583e-72
PCWP,HYPOVOLEMIA,,0.0
PCWP,LVEDVOLUME,,0.0
PCWP,LVFAILURE,,0.0
PCWP,STROKEVOLUME,,0.0
PCWP,ERRLOWOUTPUT,,0.29215623202443797
PCWP,HRBP,,0.4214165625829194
PCWP,HREKG,,0.03268705604252926
PCWP,ERRCAUTER,,0.12435833755030802
PCWP,HRSAT,,0.17756636668570394
PCWP,INSUFFANESTH,,0.20653451936155373
PCWP,ANAPHYLAXIS,,0.9697749440005886
PCWP,TPR,,0.9068286767930267
PCWP,EXPCO2,,0.62437197205897
PCWP,KINKEDTUBE,,0.5231535576645101
PCWP,MINVOL,,0.24131461424707173
PCWP,FIO2,,0.90020043173255
PCWP,PVSAT,,0.7813624556583637
PCWP,SAO2,,0.5069570281563949
PCWP,PAP,,0.9088249300534686
PCWP,PULMEMBOLUS,,0.5887374032170714
PCWP,SHUNT,,0.5258871975598407
PCWP,INTUBATION,,0.1594989707875635
PCWP,PRESS,,0.8035717818079153
PCWP,DISCONNECT,,0.8920721733966922
PCWP,MINVOLSET,,0.7805274362382638
PCWP,VENTMACH,,0.40068154697986197
PCWP,VENTTUBE,,0.8019902411814502
PCWP,VENTLUNG,,0.8353334982018816
PCWP,VENTALV,,0.26406254565699433
PCWP,ARTCO2,,0.1992600977893109
PCWP,CATECHOL,,0.484400888659248
PCWP,HR,,0.06139137090565929
PCWP,CO,,0.0
PCWP,BP,,1.78859829480556e-89
HYPOVOLEMIA,LVEDVOLUME,,0.0
HYPOVOLEMIA,LVFAILURE,,0.2645300704006215
HYPOVOLEMIA,STROKEVOLUME,,0.0
HYPOVOLEMIA,ERRLOWOUTPUT,,0.5194240935918383
HYPOVOLEMIA,HRBP,,0.26294123301894246
HYPOVOLEMIA,HREKG,,0.15152473972290234
HYPOVOLEMIA,ERRCAUTER,,0.10771139390121734
HYPOVOLEMIA,HRSAT,,0.5875593020551079
HYPOVOLEMIA,INSUFFANESTH,,0.9726130021780803
HYPOVOLEMIA,ANAPHYLAXIS,,0.2763855916673623
HYPOVOLEMIA,TPR,,0.6698650329101117
HYPOVOLEMIA,EXPCO2,,0.7709212871687618
HYPOVOLEMIA,KINKEDTUBE,,0.9006679458319213
HYPOVOLEMIA,MINVOL,,0.48276853906719375
HYPOVOLEMIA,FIO2,,0.10337368202453408
HYPOVOLEMIA,PVSAT,,0.9945970478795473
HYPOVOLEMIA,SAO2,,0.6983013963722926
HYPOVOLEMIA,PAP,,0.591858782638528
HYPOVOLEMIA,PULMEMBOLUS,,0.7800902644887489
HYPOVOLEMIA,SHUNT,,0.06766640948598367
HYPOVOLEMIA,INTUBATION,,0.4708134960427308
HYPOVOLEMIA,PRESS,,0.6471065762896397
HYPOVOLEMIA,DISCONNECT,,0.12481212473126849
HYPOVOLEMIA,MINVOLSET,,0.8036670134205992
HYPOVOLEMIA,VENTMACH,,0.9731515587721755
HYPOVOLEMIA,VENTTUBE,,0.9581250297549974
HYPOVOLEMIA,VENTLUNG,,0.8099944114589392
HYPOVOLEMIA,VENTALV,,0.45662204956508734
HYPOVOLEMIA,ARTCO2,,0.5575174816565218
HYPOVOLEMIA,CATECHOL,,0.5949692597361469
HYPOVOLEMIA,HR,,0.3667616293031395
HYPOVOLEMIA,CO,,0.0
HYPOVOLEMIA,BP,,1.1929006757536174e-105
LVEDVOLUME,LVFAILURE,,0.0
LVEDVOLUME,STROKEVOLUME,,0.0
LVEDVOLUME,ERRLOWOUTPUT,,0.7290891361108565
LVEDVOLUME,HRBP,,0.1520594964384765
LVEDVOLUME,HREKG,,0.012358048001306767
LVEDVOLUME,ERRCAUTER,,0.11218526623771678
LVEDVOLUME,HRSAT,,0.05767968964053688
LVEDVOLUME,INSUFFANESTH,,0.19086963577846874
LVEDVOLUME,ANAPHYLAXIS,,0.9421997517544608
LVEDVOLUME,TPR,,0.6187337763153457
LVEDVOLUME,EXPCO2,,0.9395276656891801
LVEDVOLUME,KINKEDTUBE,,0.6068250188245652
LVEDVOLUME,MINVOL,,0.5008529539496889
LVEDVOLUME,FIO2,,0.8759498920931487
LVEDVOLUME,PVSAT,,0.7268818817729683
LVEDVOLUME,SAO2,,0.6420143828292323
LVEDVOLUME,PAP,,0.7607950121059461
LVEDVOLUME,PULMEMBOLUS,,0.8432051961596226
LVEDVOLUME,SHUNT,,0.5874958292014822
LVEDVOLUME,INTUBATION,,0.7959501134374252
LVEDVOLUME,PRESS,,0.5170977717514151
LVEDVOLUME,DISCONNECT,,0.5973557967922263
LVEDVOLUME,MINVOLSET,,0.834205058543352
LVEDVOLUME,VENTMACH,,0.8671786408552995
LVEDVOLUME,VENTTUBE,,0.8439405413904548
LVEDVOLUME,VENTLUNG,,0.7695821296570483
LVEDVOLUME,VENTALV,,0.5571922628532202
LVEDVOLUME,ARTCO2,,0.4852000636818983
LVEDVOLUME,CATECHOL,,0.5714363325638339
LVEDVOLUME,HR,,0.08883390842834538
LVEDVOLUME,CO,,0.0
LVEDVOLUME,BP,,2.85406772052621e-119
LVFAILURE,STROKEVOLUME,,0.0
LVFAILURE,ERRLOWOUTPUT,,0.992055465681207
LVFAILURE,HRBP,,0.01189517532726128
LVFAILURE,HREKG,,0.1278060468477637
LVFAILURE,ERRCAUTER,,0.4948422921416087
LVFAILURE,HRSAT,,0.046096387527459995
LVFAILURE,INSUFFANESTH,,0.21375854817631665
LVFAILURE,ANAPHYLAXIS,,0.9945359251405508
LVFAILURE,TPR,,0.20906782725838727
LVFAILURE,EXPCO2,,0.9989561755822298
LVFAILURE,KINKEDTUBE,,0.6561548187753978
LVFAILURE,MINVOL,,0.09016680189143872
LVFAILURE,FIO2,,0.7483842707347883
LVFAILURE,PVSAT,,0.8727286289774837
LVFAILURE,SAO2,,0.7887666887900022
LVFAILURE,PAP,,0.13987855033755384
LVFAILURE,PULMEMBOLUS,,0.4228339581377645
LVFAILURE,SHUNT,,0.7753906269634112
LVFAILURE,INTUBATION,,0.6488153853381315
LVFAILURE,PRESS,,0.24083749231647772
LVFAILURE,DISCONNECT,,0.2759023091837297
LVFAILURE,MINVOLSET,,0.8621916671842937
LVFAILURE,VENTMACH,,0.9376918719856413
LVFAILURE,VENTTUBE,,0.41365339520496625
LVFAILURE,VENTLUNG,,0.8921337820505506
LVFAILURE,VENTALV,,0.370966316125813
LVFAILURE,ARTCO2,,0.5156545741856291
LVFAILURE,CATECHOL,,0.6531886746456554
LVFAILURE,HR,,0.05839912275936697
LVFAILURE,CO,,0.0
LVFAILURE,BP,,2.603454495881005e-119
STROKEVOLUME,ERRLOWOUTPUT,,0.932109692599738
STROKEVOLUME,HRBP,,0.18664565735316835
STROKEVOLUME,HREKG,,0.7109539768199938
STROKEVOLUME,ERRCAUTER,,0.5672859290582175
STROKEVOLUME,HRSAT,,0.5074488530384957
STROKEVOLUME,INSUFFANESTH,,0.33916896614731484
STROKEVOLUME,ANAPHYLAXIS,,0.8713324697102858
STROKEVOLUME,TPR,,0.7066283916088645
STROKEVOLUME,EXPCO2,,0.4058136985388076
STROKEVOLUME,KINKEDTUBE,,0.68610815907916
STROKEVOLUME,MINVOL,,0.18033530397044156
