node_i,node_j,condition,p_value
asia,tub,,8.273209799544641e-07
asia,smoke,,0.24321096269660508
asia,lung,,0.1912545153579116
asia,bronc,,0.14924756731130948
asia,either,,0.1999317014177392
asia,xray,,0.24531319976423405
asia,dysp,,0.22199234701944795
tub,smoke,,0.26452537528662334
tub,lung,,0.39088239205331
tub,bronc,,0.07056701669324418
tub,either,,7.006758917842739e-259
tub,xray,,5.977262116785468e-195
tub,dysp,,5.861006124275032e-22
smoke,lung,,1.1005072220905164e-177
smoke,bronc,,0.0
smoke,either,,5.748652514450359e-136
smoke,xray,,7.488391582544293e-66
smoke,dysp,,7.500509163150307e-225
lung,bronc,,2.4933313567793217e-14
lung,either,,0.0
lung,xray,,0.0
lung,dysp,,5.370038274746401e-143
bronc,either,,2.7925833497989465e-10
bronc,xray,,9.10031958414668e-06
bronc,dysp,,0.0
either,xray,,0.0
either,dysp,,1.3902194293869805e-165
xray,dysp,,1.0153193023016746e-79
tub,either,asia,6.251343925597615e-257
tub,either,asia,6.251343925597615e-257
tub,either,asia,6.251343925597615e-257
tub,xray,either,0.18306970233648037
tub,xray,either,0.18306970233648037
tub,dysp,either,0.21326393441773478
tub,dysp,either,0.21326393441773478
smoke,lung,xray,4.285047613773523e-112
smoke,lung,xray,4.285047613773523e-112
smoke,lung,xray,4.285047613773523e-112
smoke,lung,xray,4.285047613773523e-112
smoke,bronc,lung,0.0
smoke,bronc,lung,0.0
smoke,bronc,lung,0.0
smoke,bronc,lung,0.0
smoke,either,lung,0.2650375416192784
smoke,either,lung,0.2650375416192784
smoke,either,lung,0.2650375416192784
smoke,either,lung,0.2650375416192784
smoke,xray,either,0.8642190952173051
smoke,xray,either,0.8642190952173051
smoke,xray,either,0.8642190952173051
smoke,dysp,lung,4.2395709640836133e-172
smoke,dysp,lung,4.2395709640836133e-172
smoke,dysp,lung,4.2395709640836133e-172
smoke,dysp,lung,4.2395709640836133e-172
lung,bronc,smoke,0.9417660577755051
lung,bronc,smoke,0.9417660577755051
lung,bronc,smoke,0.9417660577755051
lung,bronc,smoke,0.9417660577755051
lung,either,xray,0.0
lung,either,xray,0.0
lung,either,xray,0.0
lung,either,xray,0.0
lung,xray,either,0.1807183378405074
lung,xray,either,0.1807183378405074
lung,xray,either,0.1807183378405074
lung,dysp,either,0.3349259641597871
lung,dysp,either,0.3349259641597871
bronc,either,smoke,0.5985840912729994
bronc,either,smoke,0.5985840912729994
bronc,either,smoke,0.5985840912729994
bronc,xray,either,0.49679127851967353
bronc,xray,either,0.49679127851967353
bronc,dysp,lung,0.0
bronc,dysp,lung,0.0
bronc,dysp,lung,0.0
bronc,dysp,lung,0.0
either,xray,tub,0.0
either,xray,tub,0.0
either,xray,tub,0.0
either,xray,tub,0.0
either,xray,tub,0.0
either,dysp,tub,1.6847096659843412e-144
either,dysp,tub,1.6847096659843412e-144
either,dysp,tub,1.6847096659843412e-144
either,dysp,tub,1.6847096659843412e-144
either,dysp,tub,1.6847096659843412e-144
xray,dysp,either,0.6854657420408113
xray,dysp,either,0.6854657420408113
xray,dysp,either,0.6854657420408113
xray,dysp,either,0.6854657420408113
xray,dysp,either,0.6854657420408113
smoke,lung,"bronc,dysp",1.3840501120074576e-148
smoke,bronc,"dysp,lung",5.980412916982622e-211
smoke,dysp,"bronc,lung",0.3596249704543147
either,xray,"lung,tub",0.007117019175446852
either,xray,"lung,tub",0.007117019175446852
either,xray,"lung,tub",0.007117019175446852
either,dysp,"lung,tub",0.7833082095596813
either,dysp,"lung,tub",0.7833082095596813
either,dysp,"lung,tub",0.7833082095596813
