node_i,node_j,p_value
ANAPHYLAXIS,ARTCO2,0.43922371148690187
ANAPHYLAXIS,BP,0.8459455071099605
ANAPHYLAXIS,CATECHOL,0.467172770454653
ANAPHYLAXIS,CO,0.32592125164779456
ANAPHYLAXIS,DISCONNECT,0.5678170796113281
ANAPHYLAXIS,EXPCO2,0.7432768607912772
ANAPHYLAXIS,FIO2,0.412647624449765
ANAPHYLAXIS,HR,0.7820498848312248
ANAPHYLAXIS,INTUBATION,0.31570101733076245
ANAPHYLAXIS,KINKEDTUBE,0.0956318798255525
ANAPHYLAXIS,MINVOL,0.463150296388101
ANAPHYLAXIS,MINVOLSET,0.9472392112919564
ANAPHYLAXIS,PAP,0.6875556830549159
ANAPHYLAXIS,PRESS,0.9789361026266766
ANAPHYLAXIS,PULMEMBOLUS,0.38376801873292266
ANAPHYLAXIS,PVSAT,0.3924919074941329
ANAPHYLAXIS,SAO2,0.14625272822096133
ANAPHYLAXIS,SHUNT,0.6457406225968604
ANAPHYLAXIS,TPR,6.510089493105905e-92
ANAPHYLAXIS,VENTALV,0.6703522580484849
ANAPHYLAXIS,VENTLUNG,0.2613358114274146
ANAPHYLAXIS,VENTMACH,0.9720586799880461
ANAPHYLAXIS,VENTTUBE,0.5307418097541363
ARTCO2,BP,0.9207427539255114
ARTCO2,CATECHOL,1.501398115831185e-33
ARTCO2,CO,0.9728324907362799
ARTCO2,HR,0.5703090091948457
CATECHOL,BP,0.16139921584485667
CATECHOL,CO,0.5586957125336027
CATECHOL,HR,0.0
CO,BP,4.5010118363536344e-235
CVP,ANAPHYLAXIS,0.9571050124346073
CVP,ARTCO2,0.7934001951573944
CVP,BP,0.682957238097123
CVP,CATECHOL,0.5276265501161178
CVP,CO,0.46870101221753757
CVP,DISCONNECT,0.6358793182773805
CVP,ERRCAUTER,0.7615262452427467
CVP,ERRLOWOUTPUT,0.6304157500204419
CVP,EXPCO2,0.8623062021015194
CVP,FIO2,0.2922012298131607
CVP,HR,0.9582723967335899
CVP,HRBP,0.6279094207128698
CVP,HREKG,0.8062701576958708
CVP,HRSAT,0.8904166851355577
CVP,HYPOVOLEMIA,0.7060864965196498
CVP,INSUFFANESTH,0.8432970587606301
CVP,INTUBATION,0.41514817138712423
CVP,KINKEDTUBE,0.8585458226535296
CVP,LVEDVOLUME,0.0
CVP,LVFAILURE,0.0
CVP,MINVOL,0.568014095535248
CVP,MINVOLSET,0.9883616910583154
CVP,PAP,0.8090215500700236
CVP,PCWP,0.9841102551482931
CVP,PRESS,0.702703190971508
CVP,PULMEMBOLUS,0.9065729210122859
CVP,PVSAT,0.7949889449123114
CVP,SAO2,0.5351342171196543
CVP,SHUNT,0.5486815416244037
CVP,STROKEVOLUME,0.05560110340982685
CVP,TPR,0.565600859022436
CVP,VENTALV,0.7933733644237311
CVP,VENTLUNG,0.7579946535903623
CVP,VENTMACH,0.9847653534463702
CVP,VENTTUBE,0.8345896504738461
DISCONNECT,ARTCO2,0.3787087554487465
DISCONNECT,BP,0.07413065382017124
DISCONNECT,CATECHOL,0.9010717213015849
DISCONNECT,CO,0.7501672886724607
DISCONNECT,HR,0.9157246765365933
DISCONNECT,MINVOLSET,0.19008000555591448
DISCONNECT,VENTALV,0.6951510665423293
DISCONNECT,VENTLUNG,0.8232072098175128
DISCONNECT,VENTMACH,0.6220750602436576
DISCONNECT,VENTTUBE,0.0
ERRCAUTER,ANAPHYLAXIS,0.2351771325746106
ERRCAUTER,ARTCO2,0.894044634112515
ERRCAUTER,BP,0.8112986462388563
ERRCAUTER,CATECHOL,0.07641374183596127
ERRCAUTER,CO,0.6885351614761421
ERRCAUTER,DISCONNECT,0.5856077243886335
ERRCAUTER,EXPCO2,0.19514850898735994
