node_i,node_j,p_value
AMCINInScen,AMDewptCalPl,0.5545464260087087
AMCINInScen,AMInsWliScen,0.7405973658831609
AMCINInScen,CapInScen,1.4174568496017998e-42
AMCINInScen,CurPropConv,0.6941520618236555
AMCINInScen,Dewpoints,0.7616560578885425
AMCINInScen,InsSclInScen,0.7577119702846561
AMCINInScen,LIfr12ZDENSd,0.3777994065822468
AMCINInScen,LLIW,0.8122798258972228
AMCINInScen,LatestCIN,0.6420534601775116
AMCINInScen,LowLLapse,0.1071872725291099
AMCINInScen,MeanRH,0.9418678697114531
AMCINInScen,MidLLapse,0.6242149723937649
AMCINInScen,MvmtFeatures,0.6997464646868841
AMCINInScen,N34StarFcst,0.5493926987452113
AMCINInScen,PlainsFcst,0.432739726825377
AMCINInScen,R5Fcst,0.20018065161986984
AMCINInScen,RHRatio,0.7764497374279002
AMCINInScen,ScenRel3_4,0.1065152538634175
AMCINInScen,ScenRelAMIns,0.13223691612953717
AMCINInScen,ScnRelPlFcst,0.14497321231982152
AMCINInScen,SfcWndShfDis,0.1106127090990755
AMCINInScen,SynForcng,0.865024156039697
AMCINInScen,TempDis,0.7068035306945613
AMCINInScen,WindAloft,0.42304888199249546
AMCINInScen,WindFieldMt,0.3353182660840192
AMCINInScen,WindFieldPln,0.1182252299457529
AMDewptCalPl,AMInsWliScen,8.149159481614946e-14
AMDewptCalPl,CurPropConv,0.47082843271540875
AMDewptCalPl,Dewpoints,0.7232644173822651
AMDewptCalPl,InsSclInScen,0.3214859046392369
AMDewptCalPl,LLIW,0.5138430019857321
AMDewptCalPl,LatestCIN,0.8578262156811217
AMDewptCalPl,LowLLapse,0.12381866691612521
AMDewptCalPl,MeanRH,0.7631025330844416
AMDewptCalPl,MidLLapse,0.512470775665109
AMDewptCalPl,MvmtFeatures,0.2807013420898325
AMDewptCalPl,N34StarFcst,0.7397296675881959
AMDewptCalPl,PlainsFcst,0.8687490560896555
AMDewptCalPl,R5Fcst,0.9877881605699079
AMDewptCalPl,RHRatio,0.9921561453203352
AMDewptCalPl,ScenRel3_4,0.8967389923103707
AMDewptCalPl,ScnRelPlFcst,0.9416284155932787
AMDewptCalPl,SfcWndShfDis,0.1605986106216005
AMDewptCalPl,SynForcng,0.8384229259371555
AMDewptCalPl,TempDis,0.5295347703252058
AMDewptCalPl,WindAloft,0.42404909492200027
AMDewptCalPl,WindFieldMt,0.0940628980122143
AMDewptCalPl,WindFieldPln,0.6859270509231858
AMInsWliScen,CurPropConv,0.4459172323968249
AMInsWliScen,Dewpoints,0.7334410238181057
AMInsWliScen,InsSclInScen,4.289663285037686e-43
AMInsWliScen,LLIW,0.567808968584029
AMInsWliScen,LatestCIN,0.4245402799916326
AMInsWliScen,LowLLapse,0.21371135335913952
AMInsWliScen,MeanRH,0.3588916456024978
AMInsWliScen,MidLLapse,0.8398648126333882
AMInsWliScen,MvmtFeatures,0.5984303510864384
AMInsWliScen,N34StarFcst,0.9786759031873323
AMInsWliScen,PlainsFcst,0.7723574145006231
AMInsWliScen,R5Fcst,0.45020018334038137
AMInsWliScen,RHRatio,0.08965700500306209
AMInsWliScen,ScenRel3_4,0.06685962166514187
AMInsWliScen,ScnRelPlFcst,0.18020369780932896
AMInsWliScen,SfcWndShfDis,0.2738134526179797
AMInsWliScen,SynForcng,0.5630734494284642
AMInsWliScen,TempDis,0.17301293647877458
AMInsWliScen,WindAloft,0.22627251742557414
AMInsWliScen,WindFieldMt,0.8278067493684454
AMInsWliScen,WindFieldPln,0.06520720797248271
AMInstabMt,AMCINInScen,0.7093062722013006
AMInstabMt,AMDewptCalPl,0.740328365941974
AMInstabMt,AMInsWliScen,0.08340583227955334
AMInstabMt,Boundaries,0.8474655510734184
AMInstabMt,CapChange,0.6619144368092582
AMInstabMt,CapInScen,0.4503107659830575
AMInstabMt,CldShadeConv,0.5927066597886086
AMInstabMt,CompPlFcst,0.6619144368092582
