node_i,node_j,condition,p_value
N0_7muVerMo,SubjVertMo,,0.8202793690910664
N0_7muVerMo,QGVertMotion,,0.8757029287161441
N0_7muVerMo,CombVerMo,,8.368955685436716e-31
N0_7muVerMo,AreaMeso_ALS,,8.368955685436716e-31
N0_7muVerMo,SatContMoist,,0.8521561654051416
N0_7muVerMo,RaoContMoist,,0.5514969800384603
N0_7muVerMo,CombMoisture,,0.442879580940467
N0_7muVerMo,AreaMoDryAir,,0.04643876475947658
N0_7muVerMo,VISCloudCov,,0.5485343851534428
N0_7muVerMo,IRCloudCover,,0.5868268807346697
N0_7muVerMo,CombClouds,,0.8616994130855782
N0_7muVerMo,CldShadeOth,,0.08396730920036224
N0_7muVerMo,AMInstabMt,,0.9046997955517819
N0_7muVerMo,InsInMt,,0.6820120742517861
N0_7muVerMo,WndHodograph,,0.9690418058710206
N0_7muVerMo,OutflowFrMt,,0.8891141533823067
N0_7muVerMo,MorningBound,,0.9977872574988997
N0_7muVerMo,Boundaries,,0.16180868999850107
N0_7muVerMo,CldShadeConv,,0.969302383808155
N0_7muVerMo,CompPlFcst,,0.05256869703575864
N0_7muVerMo,CapChange,,0.05256869703575864
N0_7muVerMo,LoLevMoistAd,,0.63403731012851
N0_7muVerMo,InsChange,,0.8055569196932749
N0_7muVerMo,MountainFcst,,0.18091605631692304
N0_7muVerMo,Date,,0.6052400120761401
N0_7muVerMo,Scenario,,0.24320223164009183
N0_7muVerMo,ScenRelAMCIN,,0.29792542517534976
N0_7muVerMo,MorningCIN,,0.9964733741134806
N0_7muVerMo,AMCINInScen,,0.3205756635020051
N0_7muVerMo,CapInScen,,0.7021893495002893
N0_7muVerMo,ScenRelAMIns,,0.8807096974621504
N0_7muVerMo,LIfr12ZDENSd,,0.5527903170432642
N0_7muVerMo,AMDewptCalPl,,0.46084134467278803
N0_7muVerMo,AMInsWliScen,,0.9987968734707952
N0_7muVerMo,InsSclInScen,,0.6226502673819345
N0_7muVerMo,ScenRel3_4,,0.10970858373896797
N0_7muVerMo,LatestCIN,,0.5425789655498607
N0_7muVerMo,LLIW,,0.8566479013691408
N0_7muVerMo,CurPropConv,,0.9026094491621254
N0_7muVerMo,ScnRelPlFcst,,0.24320223164009183
N0_7muVerMo,PlainsFcst,,0.8451157282627731
N0_7muVerMo,N34StarFcst,,0.8945787700762109
N0_7muVerMo,R5Fcst,,0.40357826959331844
N0_7muVerMo,Dewpoints,,0.3809549384030668
N0_7muVerMo,LowLLapse,,0.7832233200767748
N0_7muVerMo,MeanRH,,0.8423586361289519
N0_7muVerMo,MidLLapse,,0.45245082129707725
N0_7muVerMo,MvmtFeatures,,0.2703348929779227
N0_7muVerMo,RHRatio,,0.9965590622275504
N0_7muVerMo,SfcWndShfDis,,0.031713396123888134
N0_7muVerMo,SynForcng,,0.05438213373436665
N0_7muVerMo,TempDis,,0.33335102877092415
N0_7muVerMo,WindAloft,,0.19760107189502818
