node_i,node_j,condition,p_value
N0_7muVerMo,SubjVertMo,,0.7823194198615055
N0_7muVerMo,QGVertMotion,,0.9024359617719604
N0_7muVerMo,CombVerMo,,1.822314063081879e-25
N0_7muVerMo,AreaMeso_ALS,,1.822314063081879e-25
N0_7muVerMo,SatContMoist,,0.9582703095042204
N0_7muVerMo,RaoContMoist,,0.82257890723162
N0_7muVerMo,CombMoisture,,0.3332394986748715
N0_7muVerMo,AreaMoDryAir,,0.01168798728119471
N0_7muVerMo,VISCloudCov,,0.45960719750459234
N0_7muVerMo,IRCloudCover,,0.6938314638285334
N0_7muVerMo,CombClouds,,0.9832487881536968
N0_7muVerMo,CldShadeOth,,0.18273679595154224
N0_7muVerMo,AMInstabMt,,0.9682652926079343
N0_7muVerMo,InsInMt,,0.4596542003844609
N0_7muVerMo,WndHodograph,,0.8356394560411382
N0_7muVerMo,OutflowFrMt,,0.7788848797975267
N0_7muVerMo,MorningBound,,0.9676204016074715
N0_7muVerMo,Boundaries,,0.19096062444683715
N0_7muVerMo,CldShadeConv,,0.9409811012601771
N0_7muVerMo,CompPlFcst,,0.26220218009674257
N0_7muVerMo,CapChange,,0.26220218009674257
N0_7muVerMo,LoLevMoistAd,,0.38839189985169975
N0_7muVerMo,InsChange,,0.7936201619054966
N0_7muVerMo,MountainFcst,,0.09938543684391074
N0_7muVerMo,Date,,0.6563160508945641
N0_7muVerMo,Scenario,,0.22792702680099683
N0_7muVerMo,ScenRelAMCIN,,0.1734486222456995
N0_7muVerMo,MorningCIN,,0.9977681794219386
N0_7muVerMo,AMCINInScen,,0.7359804658994287
N0_7muVerMo,CapInScen,,0.9599555716812135
N0_7muVerMo,ScenRelAMIns,,0.8850417498788286
N0_7muVerMo,LIfr12ZDENSd,,0.6941805245055259
N0_7muVerMo,AMDewptCalPl,,0.6459880972314136
N0_7muVerMo,AMInsWliScen,,0.9957129335046024
N0_7muVerMo,InsSclInScen,,0.6846114992041693
N0_7muVerMo,ScenRel3_4,,0.07084312005164876
N0_7muVerMo,LatestCIN,,0.4709320787345661
N0_7muVerMo,LLIW,,0.7424070724677889
N0_7muVerMo,CurPropConv,,0.6735531271229998
N0_7muVerMo,ScnRelPlFcst,,0.22792702680099683
N0_7muVerMo,PlainsFcst,,0.7390806189725245
N0_7muVerMo,N34StarFcst,,0.7989572810878506
N0_7muVerMo,R5Fcst,,0.36444843208295247
N0_7muVerMo,Dewpoints,,0.5780474691265106
N0_7muVerMo,LowLLapse,,0.8257583031745888
N0_7muVerMo,MeanRH,,0.728223490967249
N0_7muVerMo,MidLLapse,,0.6575264996021146
N0_7muVerMo,MvmtFeatures,,0.26636589077019623
N0_7muVerMo,RHRatio,,0.918562030541886
N0_7muVerMo,SfcWndShfDis,,0.007191415827581886
N0_7muVerMo,SynForcng,,0.028839988510824574
N0_7muVerMo,TempDis,,0.5745671186725927
N0_7muVerMo,WindAloft,,0.2835247674153941
N0_7muVerMo,WindFieldMt,,0.8606088047104886
N0_7muVerMo,WindFieldPln,,0.19055836379481364
SubjVertMo,QGVertMotion,,0.9846143166982577
SubjVertMo,CombVerMo,,8.002422592231537e-18
SubjVertMo,AreaMeso_ALS,,8.002422592231537e-18
SubjVertMo,SatContMoist,,0.6840543799500963
SubjVertMo,RaoContMoist,,0.6000808516450797
SubjVertMo,CombMoisture,,0.02328961635345363
SubjVertMo,AreaMoDryAir,,0.015903584754342944
SubjVertMo,VISCloudCov,,0.5295911735076266
SubjVertMo,IRCloudCover,,0.06947662883439168
SubjVertMo,CombClouds,,0.7154621678330133
SubjVertMo,CldShadeOth,,0.41895413682317184
SubjVertMo,AMInstabMt,,0.25401752461698235
SubjVertMo,InsInMt,,0.28644753800091377
SubjVertMo,WndHodograph,,0.32465026017077775
SubjVertMo,OutflowFrMt,,0.07700935964699474
SubjVertMo,MorningBound,,0.5477973485902139
SubjVertMo,Boundaries,,0.491678453120589
SubjVertMo,CldShadeConv,,0.43738947931122885
SubjVertMo,CompPlFcst,,0.3245120781025763
SubjVertMo,CapChange,,0.3245120781025763
SubjVertMo,LoLevMoistAd,,0.9998278688179695
SubjVertMo,InsChange,,0.23293745292964527
SubjVertMo,MountainFcst,,0.47483208314369485
SubjVertMo,Date,,0.5722268357906821
SubjVertMo,Scenario,,0.9511827031098994
SubjVertMo,ScenRelAMCIN,,0.8567739907857829
SubjVertMo,MorningCIN,,0.958922908506533
SubjVertMo,AMCINInScen,,0.725831953462668
SubjVertMo,CapInScen,,0.4116891696913533
SubjVertMo,ScenRelAMIns,,0.8753103359621366
SubjVertMo,LIfr12ZDENSd,,0.3664382023321253
SubjVertMo,AMDewptCalPl,,0.13751100752267667
SubjVertMo,AMInsWliScen,,0.040387047745787406
SubjVertMo,InsSclInScen,,0.07251339480249636
SubjVertMo,ScenRel3_4,,0.7593568946214081
SubjVertMo,LatestCIN,,0.6171441530698742
SubjVertMo,LLIW,,0.003346954668584369
SubjVertMo,CurPropConv,,0.0032667717539853207
SubjVertMo,ScnRelPlFcst,,0.9511827031098994
SubjVertMo,PlainsFcst,,0.242541932975926
SubjVertMo,N34StarFcst,,0.32325053464561815
SubjVertMo,R5Fcst,,0.5438544917351298
SubjVertMo,Dewpoints,,0.3921355098581984
SubjVertMo,LowLLapse,,0.3468968512982165
SubjVertMo,MeanRH,,0.6043228082042502
SubjVertMo,MidLLapse,,0.154177180481363
SubjVertMo,MvmtFeatures,,0.7938081007392338
SubjVertMo,RHRatio,,0.9957514034436877
SubjVertMo,SfcWndShfDis,,0.6919867521648183
SubjVertMo,SynForcng,,0.3119201687696212
SubjVertMo,TempDis,,0.31811169913002785
SubjVertMo,WindAloft,,0.2594954531036455
SubjVertMo,WindFieldMt,,0.7945990730223292
SubjVertMo,WindFieldPln,,0.4965820395289988
QGVertMotion,CombVerMo,,1.5052718774159992e-18
QGVertMotion,AreaMeso_ALS,,1.5052718774159992e-18
QGVertMotion,SatContMoist,,0.7230554638470421
QGVertMotion,RaoContMoist,,0.32915287494800616
QGVertMotion,CombMoisture,,0.18864620820414724
QGVertMotion,AreaMoDryAir,,0.024919053162941525
QGVertMotion,VISCloudCov,,0.677169502889998
QGVertMotion,IRCloudCover,,0.7859848406229697
QGVertMotion,CombClouds,,0.32706994459428235
QGVertMotion,CldShadeOth,,0.06418898226709534
QGVertMotion,AMInstabMt,,0.33787588669917074
QGVertMotion,InsInMt,,0.9358881165128772
QGVertMotion,WndHodograph,,0.5843022165157297
QGVertMotion,OutflowFrMt,,0.7339387497562035
QGVertMotion,MorningBound,,0.8293670562007179
QGVertMotion,Boundaries,,0.9405808899464206
QGVertMotion,CldShadeConv,,0.6562678821475798
QGVertMotion,CompPlFcst,,0.3871897259950237
QGVertMotion,CapChange,,0.3871897259950237
QGVertMotion,LoLevMoistAd,,0.25920440300021713
QGVertMotion,InsChange,,0.15816517214707257
QGVertMotion,MountainFcst,,0.8070133755234971
QGVertMotion,Date,,0.9528291192827893
QGVertMotion,Scenario,,0.3880148278985585
QGVertMotion,ScenRelAMCIN,,0.10812300190137647
QGVertMotion,MorningCIN,,0.6942528994208359
QGVertMotion,AMCINInScen,,0.44001305232866983
QGVertMotion,CapInScen,,0.9727642199331308
QGVertMotion,ScenRelAMIns,,0.10838481421396837
QGVertMotion,LIfr12ZDENSd,,0.38444220548528285
QGVertMotion,AMDewptCalPl,,0.17528851565920522
QGVertMotion,AMInsWliScen,,0.1839332537298673
QGVertMotion,InsSclInScen,,0.03919166306232323
QGVertMotion,ScenRel3_4,,0.20951994980639302
QGVertMotion,LatestCIN,,0.7192588155206041
QGVertMotion,LLIW,,0.6935594403577394
QGVertMotion,CurPropConv,,0.6972207078155178
QGVertMotion,ScnRelPlFcst,,0.3880148278985585
QGVertMotion,PlainsFcst,,0.5251825168920994
QGVertMotion,N34StarFcst,,0.2306853495906927
QGVertMotion,R5Fcst,,0.8716758738347793
QGVertMotion,Dewpoints,,0.32269751213355397
QGVertMotion,LowLLapse,,0.1531476944987547
QGVertMotion,MeanRH,,0.23698422746961648
QGVertMotion,MidLLapse,,0.7626629026351062
QGVertMotion,MvmtFeatures,,0.5002399266727507
