node_i,node_j,p_value
AMCINInScen,AMDewptCalPl,0.8152318432541139
AMCINInScen,AMInsWliScen,0.7805473479070573
AMCINInScen,CapInScen,8.440105829370877e-38
AMCINInScen,CurPropConv,0.32645996018725715
AMCINInScen,Dewpoints,0.8737903479602156
AMCINInScen,InsSclInScen,0.8739645920472165
AMCINInScen,LIfr12ZDENSd,0.34545603475433373
AMCINInScen,LLIW,0.9613858741709561
AMCINInScen,LatestCIN,0.5710865856941922
AMCINInScen,LowLLapse,0.14679149358271362
AMCINInScen,MeanRH,0.9696681987493879
AMCINInScen,MidLLapse,0.5460548944327228
AMCINInScen,MvmtFeatures,0.5670187386803904
AMCINInScen,N34StarFcst,0.5576745890427989
AMCINInScen,PlainsFcst,0.47269201541636796
AMCINInScen,R5Fcst,0.14770004802664288
AMCINInScen,RHRatio,0.8388544772165746
AMCINInScen,ScenRel3_4,0.13656088125759172
AMCINInScen,ScenRelAMIns,0.22684569197691956
AMCINInScen,ScnRelPlFcst,0.20612348412551706
AMCINInScen,SfcWndShfDis,0.16651453230945998
AMCINInScen,SynForcng,0.752273329540927
AMCINInScen,TempDis,0.6403037242379759
AMCINInScen,WindAloft,0.23695610514741328
AMCINInScen,WindFieldMt,0.38198202407506854
AMCINInScen,WindFieldPln,0.09955546990471408
AMDewptCalPl,AMInsWliScen,1.1488792862169814e-06
AMDewptCalPl,CurPropConv,0.6772574576901205
AMDewptCalPl,Dewpoints,0.7308701902196286
AMDewptCalPl,InsSclInScen,0.4299024974374168
AMDewptCalPl,LLIW,0.9317729220491112
AMDewptCalPl,LatestCIN,0.8447819018747611
AMDewptCalPl,LowLLapse,0.15528987107439413
AMDewptCalPl,MeanRH,0.7528617815388247
AMDewptCalPl,MidLLapse,0.7994002571120006
AMDewptCalPl,MvmtFeatures,0.4451409650015721
AMDewptCalPl,N34StarFcst,0.47157379193168747
AMDewptCalPl,PlainsFcst,0.7112418786592164
AMDewptCalPl,R5Fcst,0.07626043447542594
AMDewptCalPl,RHRatio,0.9616679739983585
AMDewptCalPl,ScenRel3_4,0.8591154335105649
AMDewptCalPl,ScnRelPlFcst,0.8523245329224107
AMDewptCalPl,SfcWndShfDis,0.24295299364650982
AMDewptCalPl,SynForcng,0.836640131891144
AMDewptCalPl,TempDis,0.46062326294934
AMDewptCalPl,WindAloft,0.46398836914351327
AMDewptCalPl,WindFieldMt,0.14422988197823808
AMDewptCalPl,WindFieldPln,0.3483946693773888
AMInsWliScen,CurPropConv,0.3399991921259797
AMInsWliScen,Dewpoints,0.8419650562308035
AMInsWliScen,InsSclInScen,5.117305752309237e-44
AMInsWliScen,LLIW,0.07739289124366128
AMInsWliScen,LatestCIN,0.4022420744664392
AMInsWliScen,LowLLapse,0.3985836331330161
AMInsWliScen,MeanRH,0.3396033860452738
AMInsWliScen,MidLLapse,0.9103580930812563
AMInsWliScen,MvmtFeatures,0.5979274202045617
AMInsWliScen,N34StarFcst,0.15964186905946137
AMInsWliScen,PlainsFcst,0.15651264189851954
AMInsWliScen,R5Fcst,0.6046074630933085
AMInsWliScen,RHRatio,0.2477492391852392
AMInsWliScen,ScenRel3_4,0.9276493188204172
AMInsWliScen,ScnRelPlFcst,0.9999829678053438
AMInsWliScen,SfcWndShfDis,0.9999999999948807
AMInsWliScen,SynForcng,0.583646229812666
AMInsWliScen,TempDis,0.22695324707904194
AMInsWliScen,WindAloft,0.06302145270260072
AMInsWliScen,WindFieldMt,0.77543090981336
AMInsWliScen,WindFieldPln,0.057716108728717186
AMInstabMt,AMCINInScen,0.7215590979154802
AMInstabMt,AMDewptCalPl,0.7896707250007737
AMInstabMt,AMInsWliScen,0.18311125045796026
AMInstabMt,Boundaries,0.8216617436303172
AMInstabMt,CapChange,0.6257895895958738
AMInstabMt,CapInScen,0.4231881015396999
AMInstabMt,CldShadeConv,0.44028015818288646
AMInstabMt,CompPlFcst,0.6257895895958738
AMInstabMt,CurPropConv,0.18945284234131923
AMInstabMt,Date,0.6904729719250435
AMInstabMt,Dewpoints,0.31903318377078377
AMInstabMt,InsChange,0.4047350087705456
AMInstabMt,InsInMt,4.3331304427451136e-11
AMInstabMt,InsSclInScen,0.5593573314626279
AMInstabMt,LIfr12ZDENSd,0.8868937440761773
AMInstabMt,LLIW,0.09978478369830253
AMInstabMt,LatestCIN,0.2333046648137224
AMInstabMt,LoLevMoistAd,0.6329294819249416
AMInstabMt,LowLLapse,0.19682029433007014
AMInstabMt,MeanRH,0.1276405395015638
AMInstabMt,MidLLapse,0.5180705933302308
AMInstabMt,MorningBound,0.6715234748916674
AMInstabMt,MorningCIN,0.5162766096703917
AMInstabMt,MountainFcst,0.13095451702406224
AMInstabMt,MvmtFeatures,0.32174390482974147
AMInstabMt,N34StarFcst,0.39070553814969006
AMInstabMt,OutflowFrMt,0.20358627838585144
AMInstabMt,PlainsFcst,0.3092271095051632
AMInstabMt,R5Fcst,0.8345058012745222
AMInstabMt,RHRatio,0.48783378280439216
AMInstabMt,ScenRel3_4,0.5972954320006987
AMInstabMt,ScenRelAMCIN,0.8916833352593483
AMInstabMt,ScenRelAMIns,0.3465819391960726
AMInstabMt,Scenario,0.3181094379632159
AMInstabMt,ScnRelPlFcst,0.3181094379632159
AMInstabMt,SfcWndShfDis,0.4956345922552816
AMInstabMt,SynForcng,0.055072613808062956
AMInstabMt,TempDis,0.06065083899967466
AMInstabMt,WindAloft,0.4645447815509959
AMInstabMt,WindFieldMt,0.7940357140964669
AMInstabMt,WindFieldPln,0.9618169822997678
AMInstabMt,WndHodograph,0.6459874966810997
AreaMeso_ALS,AMCINInScen,0.3417644188570381
AreaMeso_ALS,AMDewptCalPl,0.35572174475755086
AreaMeso_ALS,AMInsWliScen,0.4573481500782516
AreaMeso_ALS,AMInstabMt,0.6937191510078329
AreaMeso_ALS,AreaMoDryAir,0.9999716562540513
AreaMeso_ALS,Boundaries,0.3076280970947087
AreaMeso_ALS,CapChange,0.4330403600558206
AreaMeso_ALS,CapInScen,0.40865868708956227
AreaMeso_ALS,CldShadeConv,0.0754212828762613
AreaMeso_ALS,CldShadeOth,0.9964464201148722
AreaMeso_ALS,CombClouds,0.6000344903117736
AreaMeso_ALS,CombMoisture,0.33581037227708965
AreaMeso_ALS,CompPlFcst,0.4330403600558206
AreaMeso_ALS,CurPropConv,0.9954329161167891
AreaMeso_ALS,Date,0.8244528024446993
AreaMeso_ALS,Dewpoints,0.10377804227026098
AreaMeso_ALS,IRCloudCover,0.18170710860960324
AreaMeso_ALS,InsChange,0.3139778470426018
AreaMeso_ALS,InsInMt,0.8819642657922468
AreaMeso_ALS,InsSclInScen,0.653714671854293
AreaMeso_ALS,LIfr12ZDENSd,0.9636545502612965
AreaMeso_ALS,LLIW,0.1323138347798137
AreaMeso_ALS,LatestCIN,0.5095849095346914
AreaMeso_ALS,LoLevMoistAd,0.7661622034931376
AreaMeso_ALS,LowLLapse,0.7664851908366077
AreaMeso_ALS,MeanRH,0.1104685914705595
AreaMeso_ALS,MidLLapse,0.5817233124941594
AreaMeso_ALS,MorningBound,0.8649617341132653
AreaMeso_ALS,MorningCIN,0.567682888658664
AreaMeso_ALS,MountainFcst,0.664455224778495
AreaMeso_ALS,MvmtFeatures,0.65792843763963
AreaMeso_ALS,N34StarFcst,0.11004203127470708
AreaMeso_ALS,OutflowFrMt,0.5098006982470822
AreaMeso_ALS,PlainsFcst,0.2069017798188624
AreaMeso_ALS,R5Fcst,0.9736417809260067
AreaMeso_ALS,RHRatio,0.14539969870380834
AreaMeso_ALS,RaoContMoist,0.43924787168744794
AreaMeso_ALS,SatContMoist,0.662793245264944
AreaMeso_ALS,ScenRel3_4,0.4102419330887422
AreaMeso_ALS,ScenRelAMCIN,0.4602580012049795
AreaMeso_ALS,ScenRelAMIns,0.708250057265097
AreaMeso_ALS,Scenario,0.8938170875765251
AreaMeso_ALS,ScnRelPlFcst,0.8938170875765251
AreaMeso_ALS,SfcWndShfDis,0.4820909038869946
AreaMeso_ALS,SynForcng,0.9884229414971376
AreaMeso_ALS,TempDis,0.6757407496172378
AreaMeso_ALS,VISCloudCov,0.2905503283394793
AreaMeso_ALS,WindAloft,0.9882326823162702
AreaMeso_ALS,WindFieldMt,0.30077188878030786
AreaMeso_ALS,WindFieldPln,0.19621199234805953
AreaMeso_ALS,WndHodograph,0.9800730931451158
AreaMoDryAir,AMCINInScen,0.7133157383693033
AreaMoDryAir,AMDewptCalPl,0.2147529031026787
AreaMoDryAir,AMInsWliScen,0.1370000625397288
AreaMoDryAir,AMInstabMt,0.7417496879591546
AreaMoDryAir,Boundaries,0.591832997698283
AreaMoDryAir,CapChange,0.3054070818201927
AreaMoDryAir,CapInScen,0.994249698706353
AreaMoDryAir,CldShadeConv,0.6239554852486557
AreaMoDryAir,CldShadeOth,1.4404878712530839e-05
AreaMoDryAir,CombClouds,0.40873076995184415
AreaMoDryAir,CompPlFcst,0.3054070818201927
