node_i,node_j,p_value
AMCINInScen,AMDewptCalPl,0.9878882947271841
AMCINInScen,AMInsWliScen,0.6866677615870278
AMCINInScen,CapInScen,2.1287441320268147e-33
AMCINInScen,CurPropConv,0.3730084335979797
AMCINInScen,Dewpoints,0.6124771505479034
AMCINInScen,InsSclInScen,0.2164650374142393
AMCINInScen,LIfr12ZDENSd,0.2958185866832735
AMCINInScen,LLIW,0.6988485906724413
AMCINInScen,LatestCIN,0.7403068406132077
AMCINInScen,LowLLapse,0.6146929964924832
AMCINInScen,MeanRH,0.9953186263634768
AMCINInScen,MidLLapse,0.7019742971230796
AMCINInScen,MvmtFeatures,0.46791127419629586
AMCINInScen,N34StarFcst,0.22172089033741196
AMCINInScen,PlainsFcst,0.16166265335701255
AMCINInScen,R5Fcst,0.7194136839684926
AMCINInScen,RHRatio,0.8818347678984804
AMCINInScen,ScenRel3_4,0.218216027785837
AMCINInScen,ScenRelAMIns,0.6394238445025352
AMCINInScen,ScnRelPlFcst,0.5721040112753758
AMCINInScen,SfcWndShfDis,0.06398803694818798
AMCINInScen,SynForcng,0.8285195218682448
AMCINInScen,TempDis,0.34949978295353157
AMCINInScen,WindAloft,0.5145521550741197
AMCINInScen,WindFieldMt,0.5078569782509883
AMCINInScen,WindFieldPln,0.46850244417572007
AMDewptCalPl,AMInsWliScen,1.0972784542191838e-06
AMDewptCalPl,CurPropConv,0.871060502182409
AMDewptCalPl,Dewpoints,0.7292957095638233
AMDewptCalPl,InsSclInScen,0.5775567712579954
AMDewptCalPl,LLIW,0.7246317661686945
AMDewptCalPl,LatestCIN,0.6949740739107266
AMDewptCalPl,LowLLapse,0.8128205853106192
AMDewptCalPl,MeanRH,0.6958169969231495
AMDewptCalPl,MidLLapse,0.9058312253059813
AMDewptCalPl,MvmtFeatures,0.3607755788349284
AMDewptCalPl,N34StarFcst,0.7606815603777572
AMDewptCalPl,PlainsFcst,0.9717457207688076
AMDewptCalPl,R5Fcst,0.07066427152608337
AMDewptCalPl,RHRatio,0.9054958713585085
AMDewptCalPl,ScenRel3_4,0.9684636040245352
AMDewptCalPl,ScnRelPlFcst,0.7825854948709982
AMDewptCalPl,SfcWndShfDis,0.4163816021814316
AMDewptCalPl,SynForcng,0.392942184378833
AMDewptCalPl,TempDis,0.3642957155477139
AMDewptCalPl,WindAloft,0.8132944256413877
AMDewptCalPl,WindFieldMt,0.5038410014052865
AMDewptCalPl,WindFieldPln,0.3659554464331739
AMInsWliScen,CurPropConv,0.1245988970413427
AMInsWliScen,Dewpoints,0.7214761114218091
AMInsWliScen,InsSclInScen,6.891123126298419e-19
AMInsWliScen,LLIW,0.07502532068892621
AMInsWliScen,LatestCIN,0.5517337698602168
AMInsWliScen,LowLLapse,0.7132177592868394
AMInsWliScen,MeanRH,0.08253307085533884
AMInsWliScen,MidLLapse,0.8877404006836298
AMInsWliScen,MvmtFeatures,0.31409048075759577
AMInsWliScen,N34StarFcst,0.19259463551339057
AMInsWliScen,PlainsFcst,0.23457590439812806
AMInsWliScen,R5Fcst,0.6722234783954075
AMInsWliScen,RHRatio,0.5508464595115256
AMInsWliScen,ScenRel3_4,1.0
AMInsWliScen,ScnRelPlFcst,0.12463043627152878
AMInsWliScen,SfcWndShfDis,0.10398955910372579
AMInsWliScen,SynForcng,0.6747256127883368
AMInsWliScen,TempDis,0.27722104017541505
AMInsWliScen,WindAloft,0.25597994319804535
AMInsWliScen,WindFieldMt,0.8916810828763263
AMInsWliScen,WindFieldPln,0.13894723701623385
AMInstabMt,AMCINInScen,0.8794430857745494
AMInstabMt,AMDewptCalPl,0.761468512338073
AMInstabMt,AMInsWliScen,0.15344465766501095
AMInstabMt,Boundaries,0.29638183911505167
AMInstabMt,CapChange,0.3672966662892267
AMInstabMt,CapInScen,0.7937721903605861
AMInstabMt,CldShadeConv,0.6702529754303801
AMInstabMt,CompPlFcst,0.3672966662892267
AMInstabMt,CurPropConv,0.2033922470444824
AMInstabMt,Date,0.902999120902421
AMInstabMt,Dewpoints,0.4103372301294127
AMInstabMt,InsChange,0.3691941230145747
AMInstabMt,InsInMt,6.0394850981633045e-05
AMInstabMt,InsSclInScen,0.168755075007671
AMInstabMt,LIfr12ZDENSd,0.9620292242065119
AMInstabMt,LLIW,0.15806140944481328
AMInstabMt,LatestCIN,0.28035458777802175
AMInstabMt,LoLevMoistAd,0.5800405317978945
AMInstabMt,LowLLapse,0.5146824155879957
AMInstabMt,MeanRH,0.3262182224482096
AMInstabMt,MidLLapse,0.28134448143097435
AMInstabMt,MorningBound,0.28222888170846117
AMInstabMt,MorningCIN,0.2996267399297528
AMInstabMt,MountainFcst,0.06670822519626463
AMInstabMt,MvmtFeatures,0.20140081357868858
AMInstabMt,N34StarFcst,0.2887455284477653
AMInstabMt,OutflowFrMt,0.1038367676555478
AMInstabMt,PlainsFcst,0.5535997913238337
AMInstabMt,R5Fcst,0.10110318041988821
AMInstabMt,RHRatio,0.25192057663503475
AMInstabMt,ScenRel3_4,0.6667876336678936
AMInstabMt,ScenRelAMCIN,0.705600663976762
AMInstabMt,ScenRelAMIns,0.24996740975664022
AMInstabMt,Scenario,0.08011067269969714
AMInstabMt,ScnRelPlFcst,0.08011067269969714
AMInstabMt,SfcWndShfDis,0.565645474171545
AMInstabMt,SynForcng,0.11158617765539343
AMInstabMt,TempDis,0.0750665616684185
AMInstabMt,WindAloft,0.5039962999547869
AMInstabMt,WindFieldMt,0.3251333488333412
AMInstabMt,WindFieldPln,0.8189217549036991
AMInstabMt,WndHodograph,0.7383950054343531
AreaMeso_ALS,AMCINInScen,0.07348332817658082
AreaMeso_ALS,AMDewptCalPl,0.06580041900572255
AreaMeso_ALS,AMInsWliScen,0.6839724627192296
AreaMeso_ALS,AMInstabMt,0.6273464921099638
AreaMeso_ALS,AreaMoDryAir,0.9999624861344807
AreaMeso_ALS,Boundaries,0.2761653492560397
AreaMeso_ALS,CapChange,0.9999997325469919
AreaMeso_ALS,CapInScen,0.29786859111695674
AreaMeso_ALS,CldShadeConv,0.4008328584499524
AreaMeso_ALS,CldShadeOth,0.9967167025519371
AreaMeso_ALS,CombClouds,0.6740279607647718
AreaMeso_ALS,CombMoisture,0.5565612716007793
AreaMeso_ALS,CompPlFcst,0.9999997325469919
AreaMeso_ALS,CurPropConv,0.9801161997440088
AreaMeso_ALS,Date,0.2609616711495542
AreaMeso_ALS,Dewpoints,0.42432676330762276
AreaMeso_ALS,IRCloudCover,0.40367479870530093
AreaMeso_ALS,InsChange,0.09018448966153476
AreaMeso_ALS,InsInMt,0.9921162474789312
AreaMeso_ALS,InsSclInScen,0.8468818858951931
AreaMeso_ALS,LIfr12ZDENSd,0.830683643529814
AreaMeso_ALS,LLIW,0.21751497850402932
AreaMeso_ALS,LatestCIN,0.3240959385985106
AreaMeso_ALS,LoLevMoistAd,0.9397776847739437
AreaMeso_ALS,LowLLapse,0.8162720286263564
AreaMeso_ALS,MeanRH,0.05471299864584851
AreaMeso_ALS,MidLLapse,0.7602381633142113
AreaMeso_ALS,MorningBound,0.7448133973023923
AreaMeso_ALS,MorningCIN,0.33623414083711245
AreaMeso_ALS,MountainFcst,0.7701365350881901
AreaMeso_ALS,MvmtFeatures,0.8304493485675988
AreaMeso_ALS,N34StarFcst,0.44624682516116276
AreaMeso_ALS,OutflowFrMt,0.4661062083267441
AreaMeso_ALS,PlainsFcst,0.6161462881438728
AreaMeso_ALS,R5Fcst,0.9282929310072093
AreaMeso_ALS,RHRatio,0.12396454182382537
AreaMeso_ALS,RaoContMoist,0.6827699229619268
AreaMeso_ALS,SatContMoist,0.25018145711385303
AreaMeso_ALS,ScenRel3_4,0.2086673489899172
AreaMeso_ALS,ScenRelAMCIN,0.4140020468698806
AreaMeso_ALS,ScenRelAMIns,0.42104374517606014
AreaMeso_ALS,Scenario,0.5820319583540812
AreaMeso_ALS,ScnRelPlFcst,0.5820319583540812
AreaMeso_ALS,SfcWndShfDis,0.1956552471623155
AreaMeso_ALS,SynForcng,0.9297241743076938
AreaMeso_ALS,TempDis,0.7558725977416297
AreaMeso_ALS,VISCloudCov,0.45898682084247444
AreaMeso_ALS,WindAloft,0.8350474000927903
AreaMeso_ALS,WindFieldMt,0.26364975380700806
AreaMeso_ALS,WindFieldPln,0.1624548878064905
AreaMeso_ALS,WndHodograph,0.9774371032462508
AreaMoDryAir,AMCINInScen,0.42425248544329464
AreaMoDryAir,AMDewptCalPl,0.4084093557590907
AreaMoDryAir,AMInsWliScen,0.14162885361294159
AreaMoDryAir,AMInstabMt,0.6721853197697287
AreaMoDryAir,Boundaries,0.7203446567330868
AreaMoDryAir,CapChange,0.6469610081984791
AreaMoDryAir,CapInScen,0.9604771794397539
AreaMoDryAir,CldShadeConv,0.6220293055671107
AreaMoDryAir,CldShadeOth,0.12730674725129132
AreaMoDryAir,CombClouds,0.935340666811107
AreaMoDryAir,CompPlFcst,0.6469610081984791
AreaMoDryAir,CurPropConv,0.8609595359084627
AreaMoDryAir,Date,0.49247057955928353
AreaMoDryAir,Dewpoints,0.8809007101160251
AreaMoDryAir,IRCloudCover,0.06438164130387891
AreaMoDryAir,InsChange,0.06612007578535654
AreaMoDryAir,InsInMt,0.7908093273184977
AreaMoDryAir,InsSclInScen,0.33384474709556705
AreaMoDryAir,LIfr12ZDENSd,0.9561202821847006
AreaMoDryAir,LLIW,0.9746650703270794
AreaMoDryAir,LatestCIN,0.7697222405772559
AreaMoDryAir,LoLevMoistAd,0.49732026045760047
AreaMoDryAir,LowLLapse,0.5700749865583306
AreaMoDryAir,MeanRH,0.2664403593277042
AreaMoDryAir,MidLLapse,0.7647944027866487
AreaMoDryAir,MorningBound,0.6617223564041055
AreaMoDryAir,MorningCIN,0.7496909798917348
AreaMoDryAir,MountainFcst,0.11600751871372016
AreaMoDryAir,MvmtFeatures,0.8565338993362385
AreaMoDryAir,N34StarFcst,0.9765676058278262
AreaMoDryAir,OutflowFrMt,0.0818733208973788
AreaMoDryAir,PlainsFcst,0.9466045177080482
AreaMoDryAir,R5Fcst,0.3003632099909742
AreaMoDryAir,RHRatio,0.8114008266181886
