node_i,node_j,condition,p_value
Akt,Erk,,0.0
Akt,Jnk,,0.0
Akt,Mek,,0.0
Akt,P38,,0.0
Akt,PIP2,,0.9409030627460843
Akt,PIP3,,0.11253621266169753
Akt,PKA,,0.0
Akt,PKC,,0.0
Akt,Plcg,,0.6189946117169515
Akt,Raf,,0.0
Erk,Jnk,,3.8188540909469305e-257
Erk,Mek,,0.0
Erk,P38,,0.0
Erk,PIP2,,0.677184680461555
Erk,PIP3,,0.7760071219259199
Erk,PKA,,0.0
Erk,PKC,,2.0229827946680897e-153
Erk,Plcg,,0.7512574935841385
Erk,Raf,,0.0
Jnk,Mek,,0.0
Jnk,P38,,0.0
Jnk,PIP2,,0.9724979202584954
Jnk,PIP3,,0.8571417698494556
Jnk,PKA,,0.0
Jnk,PKC,,0.0
Jnk,Plcg,,0.7900998245388273
Jnk,Raf,,0.0
Mek,P38,,0.0
Mek,PIP2,,0.8431744863753606
Mek,PIP3,,0.6014114512399189
Mek,PKA,,0.0
Mek,PKC,,0.0
Mek,Plcg,,0.6050893900046372
Mek,Raf,,0.0
P38,PIP2,,0.6619498135920516
P38,PIP3,,0.32828725500312994
P38,PKA,,0.0
P38,PKC,,0.0
P38,Plcg,,0.1726311729420803
P38,Raf,,0.0
PIP2,PIP3,,4.123141612420685e-121
PIP2,PKA,,0.9386172585920193
PIP2,PKC,,0.3302401812159694
PIP2,Plcg,,0.0
PIP2,Raf,,0.7180920868696347
PIP3,PKA,,0.5704030449980562
PIP3,PKC,,0.6160081621464095
PIP3,Plcg,,0.0
PIP3,Raf,,0.41002382205115495
PKA,PKC,,0.0
PKA,Plcg,,0.37701137930792716
PKA,Raf,,0.0
PKC,Plcg,,0.5387680849413933
PKC,Raf,,0.0
Plcg,Raf,,0.6361110699544098
Akt,Erk,PKA,0.0
Akt,Erk,PKA,0.0
Akt,Erk,PKA,0.0
Akt,Erk,PKA,0.0
Akt,Erk,PKA,0.0
Akt,Erk,PKA,0.0
Akt,Jnk,PKA,2.3482425789021312e-07
Akt,Jnk,PKA,2.3482425789021312e-07
Akt,Jnk,PKA,2.3482425789021312e-07
Akt,Jnk,PKA,2.3482425789021312e-07
Akt,Jnk,PKA,2.3482425789021312e-07
Akt,Jnk,PKA,2.3482425789021312e-07
Akt,Mek,PKA,0.0
Akt,Mek,PKA,0.0
Akt,Mek,PKA,0.0
Akt,Mek,PKA,0.0
Akt,Mek,PKA,0.0
Akt,Mek,PKA,0.0
Akt,P38,PKA,7.605283354955115e-21
Akt,P38,PKA,7.605283354955115e-21
Akt,P38,PKA,7.605283354955115e-21
Akt,P38,PKA,7.605283354955115e-21
Akt,P38,PKA,7.605283354955115e-21
Akt,P38,PKA,7.605283354955115e-21
Akt,PKA,PKC,0.0
Akt,PKA,PKC,0.0
Akt,PKA,PKC,0.0
Akt,PKA,PKC,0.0
Akt,PKA,PKC,0.0
Akt,PKA,PKC,0.0
Akt,PKC,PKA,1.9019106795269785e-89
Akt,PKC,PKA,1.9019106795269785e-89
Akt,PKC,PKA,1.9019106795269785e-89
Akt,PKC,PKA,1.9019106795269785e-89
Akt,PKC,PKA,1.9019106795269785e-89
Akt,PKC,PKA,1.9019106795269785e-89
Akt,Raf,PKA,1.7847605825661494e-97
Akt,Raf,PKA,1.7847605825661494e-97
Akt,Raf,PKA,1.7847605825661494e-97
Akt,Raf,PKA,1.7847605825661494e-97
Akt,Raf,PKA,1.7847605825661494e-97
Akt,Raf,PKA,1.7847605825661494e-97
Erk,Jnk,PKA,6.422213389047957e-08
Erk,Jnk,PKA,6.422213389047957e-08
Erk,Jnk,PKA,6.422213389047957e-08
Erk,Jnk,PKA,6.422213389047957e-08
Erk,Jnk,PKA,6.422213389047957e-08
Erk,Jnk,PKA,6.422213389047957e-08
Erk,Mek,PKA,0.0
Erk,Mek,PKA,0.0
Erk,Mek,PKA,0.0
Erk,Mek,PKA,0.0
Erk,Mek,PKA,0.0
Erk,Mek,PKA,0.0
Erk,P38,PKA,5.2308966181515e-24
Erk,P38,PKA,5.2308966181515e-24
Erk,P38,PKA,5.2308966181515e-24
Erk,P38,PKA,5.2308966181515e-24
Erk,P38,PKA,5.2308966181515e-24
Erk,P38,PKA,5.2308966181515e-24
Erk,PKA,PKC,0.0
Erk,PKA,PKC,0.0
Erk,PKA,PKC,0.0
Erk,PKA,PKC,0.0
Erk,PKA,PKC,0.0
Erk,PKA,PKC,0.0
Erk,PKC,PKA,2.7851611335047735e-113
Erk,PKC,PKA,2.7851611335047735e-113
Erk,PKC,PKA,2.7851611335047735e-113
Erk,PKC,PKA,2.7851611335047735e-113
Erk,PKC,PKA,2.7851611335047735e-113
Erk,PKC,PKA,2.7851611335047735e-113
Erk,Raf,PKA,6.20594541959291e-127
Erk,Raf,PKA,6.20594541959291e-127
Erk,Raf,PKA,6.20594541959291e-127
Erk,Raf,PKA,6.20594541959291e-127
Erk,Raf,PKA,6.20594541959291e-127
Erk,Raf,PKA,6.20594541959291e-127
Jnk,Mek,PKA,2.489726664061683e-51
Jnk,Mek,PKA,2.489726664061683e-51
Jnk,Mek,PKA,2.489726664061683e-51
Jnk,Mek,PKA,2.489726664061683e-51
Jnk,Mek,PKA,2.489726664061683e-51
Jnk,Mek,PKA,2.489726664061683e-51
Jnk,P38,PKA,2.7332547076824304e-23
Jnk,P38,PKA,2.7332547076824304e-23
Jnk,P38,PKA,2.7332547076824304e-23
Jnk,P38,PKA,2.7332547076824304e-23
Jnk,P38,PKA,2.7332547076824304e-23
Jnk,P38,PKA,2.7332547076824304e-23
Jnk,PKA,PKC,0.0
Jnk,PKA,PKC,0.0
Jnk,PKA,PKC,0.0
Jnk,PKA,PKC,0.0
Jnk,PKA,PKC,0.0
Jnk,PKA,PKC,0.0
Jnk,PKC,PKA,0.0
Jnk,PKC,PKA,0.0
Jnk,PKC,PKA,0.0
Jnk,PKC,PKA,0.0
Jnk,PKC,PKA,0.0
Jnk,PKC,PKA,0.0
Jnk,Raf,PKA,7.867370364285957e-38
Jnk,Raf,PKA,7.867370364285957e-38
Jnk,Raf,PKA,7.867370364285957e-38
Jnk,Raf,PKA,7.867370364285957e-38
Jnk,Raf,PKA,7.867370364285957e-38
Jnk,Raf,PKA,7.867370364285957e-38
Mek,P38,PKA,4.691195849769265e-62
Mek,P38,PKA,4.691195849769265e-62
Mek,P38,PKA,4.691195849769265e-62
Mek,P38,PKA,4.691195849769265e-62
Mek,P38,PKA,4.691195849769265e-62
Mek,P38,PKA,4.691195849769265e-62
Mek,PKA,PKC,0.0
Mek,PKA,PKC,0.0
Mek,PKA,PKC,0.0
Mek,PKA,PKC,0.0
Mek,PKA,PKC,0.0
Mek,PKA,PKC,0.0
Mek,PKC,PKA,0.0
Mek,PKC,PKA,0.0
Mek,PKC,PKA,0.0
Mek,PKC,PKA,0.0
Mek,PKC,PKA,0.0
Mek,PKC,PKA,0.0
Mek,Raf,PKA,0.0
Mek,Raf,PKA,0.0
Mek,Raf,PKA,0.0
Mek,Raf,PKA,0.0
Mek,Raf,PKA,0.0
Mek,Raf,PKA,0.0
P38,PKA,PKC,0.0
P38,PKA,PKC,0.0
P38,PKA,PKC,0.0
P38,PKA,PKC,0.0
P38,PKA,PKC,0.0
P38,PKA,PKC,0.0
P38,PKC,PKA,0.0
P38,PKC,PKA,0.0
P38,PKC,PKA,0.0
P38,PKC,PKA,0.0
P38,PKC,PKA,0.0
P38,PKC,PKA,0.0
P38,Raf,PKA,9.421881276592049e-42
P38,Raf,PKA,9.421881276592049e-42
P38,Raf,PKA,9.421881276592049e-42
P38,Raf,PKA,9.421881276592049e-42
P38,Raf,PKA,9.421881276592049e-42
P38,Raf,PKA,9.421881276592049e-42
PIP2,PIP3,Plcg,0.0
PIP2,Plcg,PIP3,0.0
PIP3,Plcg,PIP2,0.0
PKA,PKC,Jnk,0.0
PKA,PKC,Jnk,0.0
PKA,PKC,Jnk,0.0
PKA,PKC,Jnk,0.0
PKA,PKC,Jnk,0.0
PKA,PKC,Jnk,0.0
PKA,Raf,PKC,0.0
PKA,Raf,PKC,0.0
PKA,Raf,PKC,0.0
PKA,Raf,PKC,0.0
PKA,Raf,PKC,0.0
PKA,Raf,PKC,0.0
PKC,Raf,PKA,0.0
PKC,Raf,PKA,0.0
PKC,Raf,PKA,0.0
PKC,Raf,PKA,0.0
PKC,Raf,PKA,0.0
PKC,Raf,PKA,0.0
