node_i,node_j,condition,p_value
Akt,Erk,,0.0
Akt,Jnk,,0.0
Akt,Mek,,0.0
Akt,P38,,0.0
Akt,PIP2,,0.816059260941497
Akt,PIP3,,0.2058120515689735
Akt,PKA,,0.0
Akt,PKC,,0.0
Akt,Plcg,,0.9955647582334974
Akt,Raf,,0.0
Erk,Jnk,,7.22465676680576e-268
Erk,Mek,,0.0
Erk,P38,,0.0
Erk,PIP2,,0.6772848681853074
Erk,PIP3,,0.17438564798689393
Erk,PKA,,0.0
Erk,PKC,,5.411662471211601e-162
Erk,Plcg,,0.9970379014838272
Erk,Raf,,0.0
Jnk,Mek,,0.0
Jnk,P38,,0.0
Jnk,PIP2,,0.7600367200046445
Jnk,PIP3,,0.22248000438947543
Jnk,PKA,,0.0
Jnk,PKC,,0.0
Jnk,Plcg,,0.1928080480662985
Jnk,Raf,,0.0
Mek,P38,,0.0
Mek,PIP2,,0.9766342796529028
Mek,PIP3,,0.5127491240323794
Mek,PKA,,0.0
Mek,PKC,,0.0
Mek,Plcg,,0.8327577678569911
Mek,Raf,,0.0
P38,PIP2,,0.18683817287615456
P38,PIP3,,0.20758885476775446
P38,PKA,,0.0
P38,PKC,,0.0
P38,Plcg,,0.03990642107836005
P38,Raf,,0.0
PIP2,PIP3,,3.5983336510695716e-113
PIP2,PKA,,0.7993000104087873
PIP2,PKC,,0.23533455268373304
PIP2,Plcg,,0.0
PIP2,Raf,,0.5515262821323118
PIP3,PKA,,0.06138149244411441
PIP3,PKC,,0.8156894772142296
PIP3,Plcg,,0.0
PIP3,Raf,,0.23797925785246393
PKA,PKC,,0.0
PKA,Plcg,,0.5493459046040884
PKA,Raf,,0.0
PKC,Plcg,,0.7252131179208654
PKC,Raf,,0.0
Plcg,Raf,,0.09590314254254655
Akt,Erk,Raf,0.0
Akt,Erk,Raf,0.0
Akt,Erk,Raf,0.0
Akt,Erk,Raf,0.0
Akt,Erk,Raf,0.0
Akt,Erk,Raf,0.0
Akt,Jnk,Raf,5.363635072011438e-137
Akt,Jnk,Raf,5.363635072011438e-137
Akt,Jnk,Raf,5.363635072011438e-137
Akt,Jnk,Raf,5.363635072011438e-137
Akt,Jnk,Raf,5.363635072011438e-137
Akt,Jnk,Raf,5.363635072011438e-137
Akt,Mek,Raf,0.0
Akt,Mek,Raf,0.0
Akt,Mek,Raf,0.0
Akt,Mek,Raf,0.0
Akt,Mek,Raf,0.0
Akt,Mek,Raf,0.0
Akt,P38,Raf,1.2602072023797898e-189
Akt,P38,Raf,1.2602072023797898e-189
Akt,P38,Raf,1.2602072023797898e-189
Akt,P38,Raf,1.2602072023797898e-189
Akt,P38,Raf,1.2602072023797898e-189
Akt,P38,Raf,1.2602072023797898e-189
Akt,PKA,Raf,0.0
Akt,PKA,Raf,0.0
Akt,PKA,Raf,0.0
Akt,PKA,Raf,0.0
Akt,PKA,Raf,0.0
Akt,PKA,Raf,0.0
Akt,PKC,Raf,1.7885763491643356e-181
Akt,PKC,Raf,1.7885763491643356e-181
Akt,PKC,Raf,1.7885763491643356e-181
Akt,PKC,Raf,1.7885763491643356e-181
Akt,PKC,Raf,1.7885763491643356e-181
Akt,PKC,Raf,1.7885763491643356e-181
Akt,Raf,Erk,0.0
Akt,Raf,Erk,0.0
Akt,Raf,Erk,0.0
Akt,Raf,Erk,0.0
Akt,Raf,Erk,0.0
Akt,Raf,Erk,0.0
Erk,Jnk,Raf,1.8629108961296246e-132
Erk,Jnk,Raf,1.8629108961296246e-132
Erk,Jnk,Raf,1.8629108961296246e-132
Erk,Jnk,Raf,1.8629108961296246e-132
Erk,Jnk,Raf,1.8629108961296246e-132
Erk,Jnk,Raf,1.8629108961296246e-132
Erk,Mek,Raf,0.0
Erk,Mek,Raf,0.0
Erk,Mek,Raf,0.0
Erk,Mek,Raf,0.0
Erk,Mek,Raf,0.0
Erk,Mek,Raf,0.0
Erk,P38,Raf,1.348966184336983e-160
Erk,P38,Raf,1.348966184336983e-160
Erk,P38,Raf,1.348966184336983e-160
Erk,P38,Raf,1.348966184336983e-160
Erk,P38,Raf,1.348966184336983e-160
Erk,P38,Raf,1.348966184336983e-160
Erk,PKA,Raf,0.0
Erk,PKA,Raf,0.0
Erk,PKA,Raf,0.0
Erk,PKA,Raf,0.0
Erk,PKA,Raf,0.0
Erk,PKA,Raf,0.0
Erk,PKC,Raf,8.685566205056121e-70
Erk,PKC,Raf,8.685566205056121e-70
Erk,PKC,Raf,8.685566205056121e-70
Erk,PKC,Raf,8.685566205056121e-70
Erk,PKC,Raf,8.685566205056121e-70
Erk,PKC,Raf,8.685566205056121e-70
Erk,Raf,PKC,3.153170869893097e-241
Erk,Raf,PKC,3.153170869893097e-241
Erk,Raf,PKC,3.153170869893097e-241
Erk,Raf,PKC,3.153170869893097e-241
Erk,Raf,PKC,3.153170869893097e-241
Erk,Raf,PKC,3.153170869893097e-241
Jnk,Mek,Raf,2.959470255222397e-231
Jnk,Mek,Raf,2.959470255222397e-231
Jnk,Mek,Raf,2.959470255222397e-231
Jnk,Mek,Raf,2.959470255222397e-231
Jnk,Mek,Raf,2.959470255222397e-231
Jnk,Mek,Raf,2.959470255222397e-231
Jnk,P38,Raf,8.869661530096468e-275
Jnk,P38,Raf,8.869661530096468e-275
Jnk,P38,Raf,8.869661530096468e-275
Jnk,P38,Raf,8.869661530096468e-275
Jnk,P38,Raf,8.869661530096468e-275
Jnk,P38,Raf,8.869661530096468e-275
Jnk,PKA,Raf,0.0
Jnk,PKA,Raf,0.0
Jnk,PKA,Raf,0.0
Jnk,PKA,Raf,0.0
Jnk,PKA,Raf,0.0
Jnk,PKA,Raf,0.0
Jnk,PKC,Raf,0.0
Jnk,PKC,Raf,0.0
Jnk,PKC,Raf,0.0
Jnk,PKC,Raf,0.0
Jnk,PKC,Raf,0.0
Jnk,PKC,Raf,0.0
Jnk,Raf,Erk,0.0
Jnk,Raf,Erk,0.0
Jnk,Raf,Erk,0.0
Jnk,Raf,Erk,0.0
Jnk,Raf,Erk,0.0
Jnk,Raf,Erk,0.0
Mek,P38,Raf,0.0
Mek,P38,Raf,0.0
Mek,P38,Raf,0.0
Mek,P38,Raf,0.0
Mek,P38,Raf,0.0
Mek,P38,Raf,0.0
Mek,PKA,Raf,0.0
Mek,PKA,Raf,0.0
Mek,PKA,Raf,0.0
Mek,PKA,Raf,0.0
Mek,PKA,Raf,0.0
Mek,PKA,Raf,0.0
Mek,PKC,Raf,0.0
Mek,PKC,Raf,0.0
Mek,PKC,Raf,0.0
Mek,PKC,Raf,0.0
Mek,PKC,Raf,0.0
Mek,PKC,Raf,0.0
Mek,Raf,Erk,0.0
Mek,Raf,Erk,0.0
Mek,Raf,Erk,0.0
Mek,Raf,Erk,0.0
Mek,Raf,Erk,0.0
Mek,Raf,Erk,0.0
P38,PKA,Plcg,0.0
P38,PKA,Plcg,0.0
P38,PKA,Plcg,0.0
P38,PKA,Plcg,0.0
P38,PKA,Plcg,0.0
P38,PKA,Plcg,0.0
P38,PKA,Plcg,0.0
P38,PKC,Plcg,0.0
P38,PKC,Plcg,0.0
P38,PKC,Plcg,0.0
P38,PKC,Plcg,0.0
P38,PKC,Plcg,0.0
P38,PKC,Plcg,0.0
P38,PKC,Plcg,0.0
P38,Plcg,Akt,0.14176193934908995
P38,Raf,Plcg,0.0
P38,Raf,Plcg,0.0
P38,Raf,Plcg,0.0
P38,Raf,Plcg,0.0
P38,Raf,Plcg,0.0
P38,Raf,Plcg,0.0
P38,Raf,Plcg,0.0
PIP2,PIP3,Plcg,0.0
PIP2,Plcg,PIP3,0.0
PIP3,Plcg,PIP2,0.0
PKA,PKC,Raf,0.0
PKA,PKC,Raf,0.0
PKA,PKC,Raf,0.0
PKA,PKC,Raf,0.0
PKA,PKC,Raf,0.0
PKA,PKC,Raf,0.0
PKA,Raf,Erk,0.0
PKA,Raf,Erk,0.0
PKA,Raf,Erk,0.0
PKA,Raf,Erk,0.0
PKA,Raf,Erk,0.0
PKA,Raf,Erk,0.0
PKC,Raf,Erk,0.0
PKC,Raf,Erk,0.0
PKC,Raf,Erk,0.0
PKC,Raf,Erk,0.0
PKC,Raf,Erk,0.0
PKC,Raf,Erk,0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Erk,"Mek,Raf",0.0
Akt,Jnk,"Mek,PKA",0.05977835335214427
Akt,Jnk,"Mek,PKA",0.05977835335214427
Akt,Jnk,"Mek,PKA",0.05977835335214427
Akt,Jnk,"Mek,PKA",0.05977835335214427
Akt,Jnk,"Mek,PKA",0.05977835335214427
Akt,Jnk,"Mek,PKA",0.05977835335214427
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,Mek,"Erk,Raf",0.0
Akt,P38,"Mek,PKA",0.31757662281161725
Akt,P38,"Mek,PKA",0.31757662281161725
Akt,P38,"Mek,PKA",0.31757662281161725
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKA,"Erk,Raf",0.0
Akt,PKC,"Mek,PKA",0.5063297977125234
Akt,PKC,"Mek,PKA",0.5063297977125234
Akt,PKC,"Mek,PKA",0.5063297977125234
Akt,PKC,"Mek,PKA",0.5063297977125234
Akt,PKC,"Mek,PKA",0.5063297977125234
Akt,PKC,"Mek,PKA",0.5063297977125234
Akt,PKC,"Mek,PKA",0.5063297977125234
Akt,Raf,"Mek,PKA",0.41385194515834056
Akt,Raf,"Mek,PKA",0.41385194515834056
Akt,Raf,"Mek,PKA",0.41385194515834056
Akt,Raf,"Mek,PKA",0.41385194515834056
Akt,Raf,"Mek,PKA",0.41385194515834056
Akt,Raf,"Mek,PKA",0.41385194515834056
Akt,Raf,"Mek,PKA",0.41385194515834056
Akt,Raf,"Mek,PKA",0.41385194515834056
Erk,Jnk,"Mek,PKA",0.18534602294429067
Erk,Jnk,"Mek,PKA",0.18534602294429067
Erk,Jnk,"Mek,PKA",0.18534602294429067
Erk,Jnk,"Mek,PKA",0.18534602294429067
Erk,Jnk,"Mek,PKA",0.18534602294429067
Erk,Jnk,"Mek,PKA",0.18534602294429067
Erk,Jnk,"Mek,PKA",0.18534602294429067
Erk,Jnk,"Mek,PKA",0.18534602294429067
Erk,Jnk,"Mek,PKA",0.18534602294429067
Erk,Jnk,"Mek,PKA",0.18534602294429067
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,Mek,"PKC,Raf",0.0
Erk,P38,"Akt,PKA",0.2243735201092913
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
Erk,PKA,"Mek,Raf",0.0
