node_i,node_j,p_value
asia,bronc,0.24774864397753
asia,dysp,0.9602881460950792
asia,either,0.26513624920726075
asia,lung,0.9057230841743118
asia,smoke,0.5512322747517886
asia,tub,0.0035818357372653315
asia,xray,0.9367959670681287
bronc,dysp,0.0
bronc,either,0.9814454848441759
bronc,xray,0.58950358109172
either,dysp,0.7351547385597397
either,xray,0.0
lung,bronc,0.94907328135868
lung,dysp,0.9498725761408756
lung,either,0.0
lung,xray,0.1603920639882916
smoke,bronc,9.686182107942354e-156
smoke,dysp,0.5735525983785081
smoke,either,0.31160060052151217
smoke,lung,1.951619015452779e-157
smoke,xray,0.0930578211634593
tub,bronc,0.9720933586420691
tub,dysp,0.9027179467458958
tub,either,3.3814321809523577e-252
tub,lung,0.670303361858992
tub,smoke,0.7972711912541881
tub,xray,0.14820438808957018
xray,dysp,0.6634292176378092
