node_i,node_j,p_value
Accident,Airbag,0.5062023991316297
Accident,AntiTheft,0.05634898714525279
Accident,Antilock,0.07921410408727296
Accident,CarValue,0.9613359129144093
Accident,Cushioning,0.05084578981785308
Accident,DrivHist,0.27494997313516784
Accident,DrivQuality,0.21537797532304845
Accident,DrivingSkill,0.3466118773340605
Accident,HomeBase,0.22991719861636503
Accident,ILiCost,0.10046585159573593
Accident,MakeModel,0.17644113156345456
Accident,MedCost,0.8325202115655694
Accident,Mileage,0.3586504177290949
Accident,OtherCar,0.09722440620974869
Accident,OtherCarCost,1.8025149490139317e-109
Accident,PropCost,0.5274131214270731
Accident,SeniorTrain,0.0626469156697166
Accident,Theft,0.5532354308298577
Accident,ThisCarCost,0.23513838514092264
Age,Accident,0.07470914079433909
Age,Airbag,0.4213235630311718
Age,AntiTheft,0.42570987060959214
Age,Antilock,0.10238795567457619
Age,CarValue,0.773291769523348
Age,Cushioning,0.06112579544879815
Age,DrivHist,0.09167973421804253
Age,DrivQuality,0.05872104295248455
Age,DrivingSkill,0.05422402727737215
Age,HomeBase,0.21777592692070677
Age,ILiCost,0.36491510967672663
Age,MakeModel,0.34462711264216356
Age,MedCost,0.20768550626736088
Age,Mileage,0.8447743609003491
Age,OtherCar,0.12155606830352685
Age,OtherCarCost,0.27268897194259917
Age,PropCost,0.6194937581482765
Age,RiskAversion,5.425330663530715e-32
Age,RuggedAuto,0.18740460076482052
Age,SeniorTrain,3.853790083952143e-128
Age,SocioEcon,4.820735191199673e-10
Age,Theft,0.12375857325403898
Age,ThisCarCost,0.2602054006664414
Age,ThisCarDam,0.17269670481504995
Age,VehicleYear,0.13142847403421748
Airbag,DrivHist,0.576956111448185
Airbag,ILiCost,0.7434133768239517
AntiTheft,Airbag,0.22894039199922148
AntiTheft,Cushioning,0.09312455514566226
AntiTheft,DrivHist,0.705333982266366
AntiTheft,ILiCost,0.7946333094384992
AntiTheft,MedCost,0.7594156139912471
AntiTheft,OtherCar,0.16666196855473847
AntiTheft,OtherCarCost,0.11116265979218812
AntiTheft,PropCost,0.26275150906085903
Antilock,Airbag,0.08305238410879312
Antilock,AntiTheft,0.5026720162066698
Antilock,CarValue,0.12916079942004094
Antilock,Cushioning,0.08575286311915024
Antilock,DrivHist,0.4268483853960756
Antilock,DrivingSkill,0.12807953236933883
Antilock,HomeBase,0.5976194619708344
Antilock,ILiCost,0.9355128742778667
Antilock,MedCost,0.3850103980130391
Antilock,OtherCar,0.6211582084415308
Antilock,OtherCarCost,0.1152411746158019
Antilock,PropCost,0.1453155138547391
Antilock,SeniorTrain,0.7346689977571881
Antilock,Theft,0.9147539953282108
Antilock,ThisCarCost,0.35480052697306486
CarValue,Airbag,1.25960472836544e-202
CarValue,AntiTheft,0.5670796524968752
CarValue,Cushioning,0.7047707971778524
CarValue,DrivHist,0.12480643216855454
CarValue,HomeBase,0.6218662901651119
CarValue,ILiCost,0.4067444895136097
CarValue,MedCost,0.069992675200528
CarValue,OtherCar,0.6596465284210107
CarValue,OtherCarCost,0.1446005496890503
CarValue,PropCost,0.6121912445839995
Cushioning,Airbag,1.697144379706642e-123
Cushioning,DrivHist,0.8141965718659429
Cushioning,ILiCost,0.14417224797425454
DrivQuality,Airbag,0.10110341575358016
DrivQuality,AntiTheft,0.08170312400205025
DrivQuality,Antilock,0.10266755341147192
DrivQuality,CarValue,0.14778973591739114
DrivQuality,Cushioning,0.050179958679769834
DrivQuality,DrivHist,0.2784899088768018
DrivQuality,DrivingSkill,3.2417359585883447e-172
DrivQuality,HomeBase,0.1058864803416894
DrivQuality,ILiCost,0.21853736189646808
DrivQuality,MedCost,0.05121078069793905
DrivQuality,Mileage,0.7480756321424258
DrivQuality,OtherCar,0.1741903913951593
DrivQuality,OtherCarCost,0.14468618956552803
DrivQuality,PropCost,0.3756769914169645
DrivQuality,SeniorTrain,2.900365353780745e-09
DrivQuality,Theft,0.0033209460986129377
DrivQuality,ThisCarCost,0.15203318137283875
DrivingSkill,Airbag,0.060802777776057436
DrivingSkill,AntiTheft,0.20168303255198597
DrivingSkill,CarValue,0.34691192171226853
DrivingSkill,Cushioning,0.4424111194193959
DrivingSkill,DrivHist,2.042869261822554e-235
DrivingSkill,HomeBase,0.10763746449917369
DrivingSkill,ILiCost,0.4362954095042878
DrivingSkill,MedCost,0.058069166601278234
DrivingSkill,OtherCar,0.4996888714429609
DrivingSkill,OtherCarCost,0.1636619996501081
DrivingSkill,PropCost,0.15414029886084912
DrivingSkill,SeniorTrain,0.05640943614905607
DrivingSkill,Theft,0.0034256315509119343
DrivingSkill,ThisCarCost,0.06749102190244169
GoodStudent,Accident,0.12625152352664568
GoodStudent,Age,9.565775965490212e-152
GoodStudent,Airbag,0.794268479810155
GoodStudent,AntiTheft,0.606381384059705
GoodStudent,Antilock,0.7058245997214563
GoodStudent,CarValue,0.2847532354236152
GoodStudent,Cushioning,0.4143556844050846
GoodStudent,DrivHist,0.06824314356797999
GoodStudent,DrivQuality,0.059518516860684156
GoodStudent,DrivingSkill,0.053240080916830704
GoodStudent,HomeBase,0.16818557032416834
GoodStudent,ILiCost,0.05176374157118053
GoodStudent,MakeModel,6.126646902555561e-05
GoodStudent,MedCost,0.15384136975971288
GoodStudent,Mileage,0.9058253091063815
GoodStudent,OtherCar,0.8031905888620134
GoodStudent,OtherCarCost,0.1388830014635955
