node_i,node_j,condition,p_value
GoodStudent,Age,,1.4516894280363246e-196
GoodStudent,SocioEcon,,1.2531985601551688e-33
GoodStudent,RiskAversion,,5.529771743938843e-13
GoodStudent,VehicleYear,,4.076284901736421e-12
GoodStudent,ThisCarDam,,0.14905270383740268
GoodStudent,RuggedAuto,,1.652584091298075e-05
GoodStudent,Accident,,0.17236719249221225
GoodStudent,MakeModel,,8.402787930291739e-13
GoodStudent,DrivQuality,,0.007862279621935336
GoodStudent,Mileage,,0.589589189885591
GoodStudent,Antilock,,5.512933263554506e-13
GoodStudent,DrivingSkill,,0.02449058445060071
GoodStudent,SeniorTrain,,2.7708290627524227e-06
GoodStudent,ThisCarCost,,8.984077791992346e-07
GoodStudent,Theft,,0.529180930046043
GoodStudent,CarValue,,1.9809071016286563e-10
GoodStudent,HomeBase,,3.333956532307856e-07
GoodStudent,AntiTheft,,0.7983214948317496
GoodStudent,PropCost,,0.022065691824576582
GoodStudent,OtherCarCost,,0.8965942882156617
GoodStudent,OtherCar,,2.747656101118258e-07
GoodStudent,MedCost,,0.026575498107878175
GoodStudent,Cushioning,,2.950534185313705e-07
GoodStudent,Airbag,,3.587968057674864e-14
GoodStudent,ILiCost,,0.9623428845655585
GoodStudent,DrivHist,,1.9615442009736952e-05
Age,SocioEcon,,3.1556673535967366e-29
Age,RiskAversion,,6.266982594967668e-88
Age,VehicleYear,,0.36819737833638966
Age,ThisCarDam,,0.044571059640936536
Age,RuggedAuto,,0.00906004294894196
Age,Accident,,0.016313035658654475
Age,MakeModel,,0.011534224570412241
Age,DrivQuality,,1.739110524334121e-11
Age,Mileage,,0.687006299998514
Age,Antilock,,0.019619178390893645
Age,DrivingSkill,,3.032038811599147e-08
Age,SeniorTrain,,2.659089324265453e-190
Age,ThisCarCost,,0.08350005960095834
Age,Theft,,0.3652011891891543
Age,CarValue,,0.5327032902087099
Age,HomeBase,,5.967344573489257e-20
Age,AntiTheft,,1.3101510330739105e-31
Age,PropCost,,0.12702016123759166
Age,OtherCarCost,,0.0965575361948838
Age,OtherCar,,0.032758826140094566
Age,MedCost,,1.683258138654938e-06
Age,Cushioning,,0.12153142454689969
Age,Airbag,,0.6089066821487674
Age,ILiCost,,0.9272811799060838
Age,DrivHist,,4.0213817194617537e-16
SocioEcon,RiskAversion,,3.8661159332746366e-16
SocioEcon,VehicleYear,,3.1164568939470534e-294
SocioEcon,ThisCarDam,,6.223939557194446e-11
SocioEcon,RuggedAuto,,1.580620633669898e-139
SocioEcon,Accident,,3.6134799776459587e-09
SocioEcon,MakeModel,,0.0
