node_i,node_j,condition,p_value
GoodStudent,Age,,4.820590615811954e-197
GoodStudent,SocioEcon,,1.3702534283733294e-29
GoodStudent,RiskAversion,,2.681496495513238e-05
GoodStudent,VehicleYear,,2.4236315554337276e-12
GoodStudent,ThisCarDam,,0.04516542310510623
GoodStudent,RuggedAuto,,0.05176840290932893
GoodStudent,Accident,,0.1217019455442328
GoodStudent,MakeModel,,2.28367292487033e-12
GoodStudent,DrivQuality,,0.20601686424941076
GoodStudent,Mileage,,0.687248139119043
GoodStudent,Antilock,,6.038641191840655e-12
GoodStudent,DrivingSkill,,0.6471626154578345
GoodStudent,SeniorTrain,,1.8380434338603654e-05
GoodStudent,ThisCarCost,,7.161289705322199e-06
GoodStudent,Theft,,0.13441987671550684
GoodStudent,CarValue,,1.471200364366654e-13
GoodStudent,HomeBase,,1.0931856231700291e-07
GoodStudent,AntiTheft,,0.31270431199301746
GoodStudent,PropCost,,0.3530047182057844
GoodStudent,OtherCarCost,,0.6581109444761146
GoodStudent,OtherCar,,1.2081976759158868e-05
GoodStudent,MedCost,,0.01104715958987583
GoodStudent,Cushioning,,0.0046035948451135485
GoodStudent,Airbag,,7.192362807985279e-08
GoodStudent,ILiCost,,0.3543998063060789
GoodStudent,DrivHist,,0.3182744300904308
Age,SocioEcon,,1.6776838686442387e-24
Age,RiskAversion,,1.3816222417043167e-57
Age,VehicleYear,,0.1579121732945959
Age,ThisCarDam,,0.7211611643764231
Age,RuggedAuto,,0.6899892594629449
Age,Accident,,0.6673421542285098
Age,MakeModel,,3.538004859610262e-05
Age,DrivQuality,,1.0349212159101323e-09
Age,Mileage,,0.32137054511014373
Age,Antilock,,0.4673536746642559
Age,DrivingSkill,,1.4060559519588743e-05
Age,SeniorTrain,,1.3924459436310823e-164
Age,ThisCarCost,,0.27310890832746126
Age,Theft,,0.32531184560737364
Age,CarValue,,0.12398369745537283
Age,HomeBase,,4.140376277013618e-06
Age,AntiTheft,,1.28741842076249e-23
Age,PropCost,,0.4641347587802348
Age,OtherCarCost,,0.822778433745169
Age,OtherCar,,0.9567517296768587
Age,MedCost,,1.635947197938221e-09
Age,Cushioning,,0.9481316892336931
Age,Airbag,,0.09666340636558676
Age,ILiCost,,0.18608590093925395
Age,DrivHist,,4.1116001447153315e-09
SocioEcon,RiskAversion,,3.0798966611828576e-18
SocioEcon,VehicleYear,,3.313437489010209e-303
SocioEcon,ThisCarDam,,1.0137028942864117e-11
SocioEcon,RuggedAuto,,2.2295640455600193e-147
SocioEcon,Accident,,3.645112897984478e-05
SocioEcon,MakeModel,,0.0
SocioEcon,DrivQuality,,0.011488140698103626
SocioEcon,Mileage,,0.7159172008400632
SocioEcon,Antilock,,4.059711284980506e-306
SocioEcon,DrivingSkill,,0.0033313562641693346
SocioEcon,SeniorTrain,,0.0016572227452612632
SocioEcon,ThisCarCost,,1.2538065996267556e-225
SocioEcon,Theft,,0.23505723531056624
SocioEcon,CarValue,,0.0
SocioEcon,HomeBase,,0.0
SocioEcon,AntiTheft,,1.5226948198369547e-124
SocioEcon,PropCost,,2.675135963135276e-40
SocioEcon,OtherCarCost,,0.012935024530861317
SocioEcon,OtherCar,,2.866042427868696e-169
SocioEcon,MedCost,,3.45969159903012e-29
SocioEcon,Cushioning,,3.30856697171154e-156
SocioEcon,Airbag,,2.480924365662504e-286
SocioEcon,ILiCost,,0.977988437189477
SocioEcon,DrivHist,,0.9502599068306039
RiskAversion,VehicleYear,,0.5844916635152377
RiskAversion,ThisCarDam,,0.8183473822946616
RiskAversion,RuggedAuto,,0.005417456132011256
RiskAversion,Accident,,0.793903912530782
RiskAversion,MakeModel,,8.911364521333191e-05
RiskAversion,DrivQuality,,6.909428871006003e-23
RiskAversion,Mileage,,0.27232066844569225
RiskAversion,Antilock,,0.6663553727580929
RiskAversion,DrivingSkill,,3.218768056578293e-108
RiskAversion,SeniorTrain,,3.9672552214719565e-81
RiskAversion,ThisCarCost,,0.3924389822836143
RiskAversion,Theft,,0.22383353668402883
RiskAversion,CarValue,,0.32918717750669557
RiskAversion,HomeBase,,2.5895533032284855e-264
RiskAversion,AntiTheft,,0.0
RiskAversion,PropCost,,0.08583105651176828
RiskAversion,OtherCarCost,,0.9969548850454408
RiskAversion,OtherCar,,0.0026397679064621296
RiskAversion,MedCost,,0.030088572412985487
RiskAversion,Cushioning,,0.0663086070335768
RiskAversion,Airbag,,0.9207002958077717
RiskAversion,ILiCost,,0.19035703099860946
RiskAversion,DrivHist,,8.850754353005586e-98
VehicleYear,ThisCarDam,,7.51391597677156e-07
VehicleYear,RuggedAuto,,1.1258156460321172e-41
VehicleYear,Accident,,9.2657513412198e-08
VehicleYear,MakeModel,,2.806353424369649e-129
VehicleYear,DrivQuality,,0.1370188034428576
VehicleYear,Mileage,,0.3680903413157916
VehicleYear,Antilock,,0.0
VehicleYear,DrivingSkill,,0.8654957526649345
VehicleYear,SeniorTrain,,0.9890439180462886
VehicleYear,ThisCarCost,,5.321619563906696e-289
VehicleYear,Theft,,0.44611861800798924
VehicleYear,CarValue,,0.0
VehicleYear,HomeBase,,2.20092622714695e-79
VehicleYear,AntiTheft,,1.8910190358067114e-33
VehicleYear,PropCost,,1.1083170445682258e-57
VehicleYear,OtherCarCost,,0.0006968698999843301
VehicleYear,OtherCar,,7.441899801433059e-41
VehicleYear,MedCost,,7.497076347577673e-28
VehicleYear,Cushioning,,1.4016973790350323e-141
VehicleYear,Airbag,,0.0
VehicleYear,ILiCost,,0.06655262352563253
VehicleYear,DrivHist,,0.5484316671659424
ThisCarDam,RuggedAuto,,2.334219379329006e-25
ThisCarDam,Accident,,0.0
ThisCarDam,MakeModel,,2.306999333540447e-19
ThisCarDam,DrivQuality,,2.577850381765797e-15
ThisCarDam,Mileage,,1.7642017008775979e-22
ThisCarDam,Antilock,,3.770142173506494e-21
ThisCarDam,DrivingSkill,,5.252827373022665e-06
ThisCarDam,SeniorTrain,,0.5832841476742238
ThisCarDam,ThisCarCost,,0.0
ThisCarDam,Theft,,0.6033003738508831
ThisCarDam,CarValue,,2.6214134082023736e-18
ThisCarDam,HomeBase,,0.002384577707376798
ThisCarDam,AntiTheft,,0.8750132903329026
ThisCarDam,PropCost,,0.0
ThisCarDam,OtherCarCost,,0.0
ThisCarDam,OtherCar,,0.019532876796616895
ThisCarDam,MedCost,,5.751403920826782e-194
ThisCarDam,Cushioning,,7.5733326633642595e-16
ThisCarDam,Airbag,,7.882834597374656e-06
ThisCarDam,ILiCost,,8.12264758146295e-50
ThisCarDam,DrivHist,,0.010409543348234624
RuggedAuto,Accident,,2.9028798114314067e-17
RuggedAuto,MakeModel,,0.0
RuggedAuto,DrivQuality,,0.7694226443392411
RuggedAuto,Mileage,,0.008487637226230955
RuggedAuto,Antilock,,2.3010657139608482e-07
RuggedAuto,DrivingSkill,,0.6108011101116004
RuggedAuto,SeniorTrain,,0.8641183688690816
RuggedAuto,ThisCarCost,,1.0006229308483317e-54
RuggedAuto,Theft,,0.5525856148763704
RuggedAuto,CarValue,,1.0747548965169598e-74
RuggedAuto,HomeBase,,3.164783377744056e-94
RuggedAuto,AntiTheft,,7.673131294435508e-14
RuggedAuto,PropCost,,2.3221767322644123e-16
RuggedAuto,OtherCarCost,,8.696210788900896e-36
RuggedAuto,OtherCar,,1.0707537064099504e-19
RuggedAuto,MedCost,,1.324542486595165e-106
RuggedAuto,Cushioning,,0.0
RuggedAuto,Airbag,,2.0170406411796513e-72
RuggedAuto,ILiCost,,0.3739978008366789
RuggedAuto,DrivHist,,0.7028599160844677
Accident,MakeModel,,1.2476202800314376e-17
Accident,DrivQuality,,2.0514002277763254e-23
Accident,Mileage,,1.21567505098121e-33
Accident,Antilock,,1.2497599087949294e-24
Accident,DrivingSkill,,2.2854413039508432e-09
Accident,SeniorTrain,,0.24815343979555946
Accident,ThisCarCost,,0.0
Accident,Theft,,0.6023264281098364
Accident,CarValue,,5.792912427395264e-14
Accident,HomeBase,,0.19513950073165984
Accident,AntiTheft,,0.906814019565938
Accident,PropCost,,0.0
Accident,OtherCarCost,,0.0
Accident,OtherCar,,0.08005927035809952
Accident,MedCost,,1.452230420607085e-176
Accident,Cushioning,,0.001165269453083204
Accident,Airbag,,2.6358192522662723e-05
Accident,ILiCost,,2.994020535707682e-86
Accident,DrivHist,,0.0005007176396142246
MakeModel,DrivQuality,,0.4574504574851975
MakeModel,Mileage,,0.2148625007943886
MakeModel,Antilock,,0.0
MakeModel,DrivingSkill,,0.6326816648193482
MakeModel,SeniorTrain,,0.09609481098597013
MakeModel,ThisCarCost,,1.9911201867794527e-282
MakeModel,Theft,,0.058269486971735764
MakeModel,CarValue,,0.0
MakeModel,HomeBase,,5.055064701816768e-253
MakeModel,AntiTheft,,2.3037799966440453e-62
MakeModel,PropCost,,1.4712698045965902e-48
MakeModel,OtherCarCost,,7.302141208695719e-16
MakeModel,OtherCar,,1.1812764802337067e-76
MakeModel,MedCost,,3.55759049781617e-69
MakeModel,Cushioning,,0.0
MakeModel,Airbag,,1.0928964610702809e-186
MakeModel,ILiCost,,0.8737402755833711
MakeModel,DrivHist,,0.9229393806555803
DrivQuality,Mileage,,0.5489360536861201
DrivQuality,Antilock,,0.08002807976433263
DrivQuality,DrivingSkill,,0.0
DrivQuality,SeniorTrain,,7.278891374720813e-16
DrivQuality,ThisCarCost,,1.3369734868327793e-06
DrivQuality,Theft,,0.057252670455484725
DrivQuality,CarValue,,0.5170180847874373
DrivQuality,HomeBase,,0.018345577268535276
DrivQuality,AntiTheft,,0.0006589688943100747
DrivQuality,PropCost,,8.366768818167264e-06
DrivQuality,OtherCarCost,,1.4818021743139232e-09
DrivQuality,OtherCar,,0.6312952672266559
DrivQuality,MedCost,,0.0027948353209897602
DrivQuality,Cushioning,,0.7223944357189764
DrivQuality,Airbag,,0.34578729257494345
DrivQuality,ILiCost,,0.5503449918432419
DrivQuality,DrivHist,,3.1418925869334847e-205
Mileage,Antilock,,0.514577441703721
Mileage,DrivingSkill,,0.7480589831509796
Mileage,SeniorTrain,,0.030036389595526777
Mileage,ThisCarCost,,1.275864363105542e-14
Mileage,Theft,,0.7791069129757889
Mileage,CarValue,,1.7788653382104365e-72
Mileage,HomeBase,,0.7926574008623877
Mileage,AntiTheft,,0.6201156158557315
Mileage,PropCost,,3.098774592512226e-13
Mileage,OtherCarCost,,1.202533650194027e-12
