node_i,node_j,condition,p_value
GoodStudent,Age,,1.8012175769185045e-165
GoodStudent,SocioEcon,,3.995956717664712e-31
GoodStudent,RiskAversion,,7.28752330260632e-09
GoodStudent,VehicleYear,,3.76852770408682e-11
GoodStudent,ThisCarDam,,0.031805550669773086
GoodStudent,RuggedAuto,,1.3452042145497935e-06
GoodStudent,Accident,,0.021338559496474757
GoodStudent,MakeModel,,2.304791705140442e-19
GoodStudent,DrivQuality,,0.059518516860684156
GoodStudent,Mileage,,0.9058253091063815
GoodStudent,Antilock,,1.1987662183173146e-10
GoodStudent,DrivingSkill,,0.053240080916830704
GoodStudent,SeniorTrain,,1.0971978359157442e-05
GoodStudent,ThisCarCost,,3.9342502381889736e-10
GoodStudent,Theft,,0.40640724871001166
GoodStudent,CarValue,,3.885876294915625e-17
GoodStudent,HomeBase,,3.914931828008056e-06
GoodStudent,AntiTheft,,0.606381384059705
GoodStudent,PropCost,,0.0046816266904135566
GoodStudent,OtherCarCost,,0.015721532219786966
GoodStudent,OtherCar,,0.0007832498432534735
GoodStudent,MedCost,,0.15384136975971288
GoodStudent,Cushioning,,4.891516159303727e-07
GoodStudent,Airbag,,3.2212609030785376e-08
GoodStudent,ILiCost,,0.05176374157118053
GoodStudent,DrivHist,,0.0006425956492759862
Age,SocioEcon,,8.8721464231969e-17
Age,RiskAversion,,8.219586375242684e-79
Age,VehicleYear,,0.13142847403421748
Age,ThisCarDam,,0.037080199707579455
Age,RuggedAuto,,0.002271299639389052
Age,Accident,,0.07470914079433909
Age,MakeModel,,0.0008329702554134793
Age,DrivQuality,,5.363968258863337e-11
Age,Mileage,,0.8447743609003491
Age,Antilock,,0.10238795567457619
Age,DrivingSkill,,1.1341865033898078e-09
Age,SeniorTrain,,1.869759554288742e-198
Age,ThisCarCost,,0.2602054006664414
Age,Theft,,0.12375857325403898
Age,CarValue,,0.03092955021643579
Age,HomeBase,,2.1897419142288303e-12
Age,AntiTheft,,1.3334586964063683e-35
Age,PropCost,,0.6194937581482765
Age,OtherCarCost,,0.27268897194259917
Age,OtherCar,,0.12155606830352685
Age,MedCost,,2.5308656459759327e-06
Age,Cushioning,,0.06112579544879815
Age,Airbag,,0.4213235630311718
Age,ILiCost,,0.36491510967672663
Age,DrivHist,,1.3714599111715318e-11
SocioEcon,RiskAversion,,7.61909593302437e-12
SocioEcon,VehicleYear,,2.10601726876661e-292
SocioEcon,ThisCarDam,,4.544578643646921e-09
SocioEcon,RuggedAuto,,1.3216708414832073e-128
SocioEcon,Accident,,6.504208224093425e-10
SocioEcon,MakeModel,,0.0
SocioEcon,DrivQuality,,0.03009986047333464
SocioEcon,Mileage,,0.23166746691768245
SocioEcon,Antilock,,6.052548753798105e-276
SocioEcon,DrivingSkill,,0.0035169740369725973
