node_i,node_j,condition,p_value
N0_7muVerMo,SubjVertMo,,0.13891148555375754
N0_7muVerMo,QGVertMotion,,0.08356479401463339
N0_7muVerMo,CombVerMo,,1.647690545160946e-32
N0_7muVerMo,AreaMeso_ALS,,1.647690545160946e-32
N0_7muVerMo,SatContMoist,,0.0503130555575012
N0_7muVerMo,RaoContMoist,,0.8338983974349081
N0_7muVerMo,CombMoisture,,0.4824901319787265
N0_7muVerMo,AreaMoDryAir,,0.28713108512260815
N0_7muVerMo,VISCloudCov,,0.3326174339492452
N0_7muVerMo,IRCloudCover,,0.36399566058683336
N0_7muVerMo,CombClouds,,0.6360850133436038
N0_7muVerMo,CldShadeOth,,0.08246737935749691
N0_7muVerMo,AMInstabMt,,0.6294377913945837
N0_7muVerMo,InsInMt,,0.8361990337154269
N0_7muVerMo,WndHodograph,,0.9342529330090004
N0_7muVerMo,OutflowFrMt,,0.025476820428265344
N0_7muVerMo,MorningBound,,0.4921088706445572
N0_7muVerMo,Boundaries,,0.01504814020206199
N0_7muVerMo,CldShadeConv,,0.295085380330879
N0_7muVerMo,CompPlFcst,,0.0002007068717131602
N0_7muVerMo,CapChange,,0.0002007068717131602
N0_7muVerMo,LoLevMoistAd,,0.17420501772188163
N0_7muVerMo,InsChange,,0.3418698711116123
N0_7muVerMo,MountainFcst,,0.35095947593661925
N0_7muVerMo,Date,,0.7924078185051427
N0_7muVerMo,Scenario,,0.7709866328168449
N0_7muVerMo,ScenRelAMCIN,,0.08542023239674637
N0_7muVerMo,MorningCIN,,0.23390469251266138
N0_7muVerMo,AMCINInScen,,0.4917665431602086
N0_7muVerMo,CapInScen,,0.167759862187272
N0_7muVerMo,ScenRelAMIns,,0.6545966686540301
N0_7muVerMo,LIfr12ZDENSd,,0.274232534263403
N0_7muVerMo,AMDewptCalPl,,0.8981094174666501
N0_7muVerMo,AMInsWliScen,,0.32827128590087634
N0_7muVerMo,InsSclInScen,,0.629591068186528
N0_7muVerMo,ScenRel3_4,,0.34215001386256444
N0_7muVerMo,LatestCIN,,0.15680712374047243
N0_7muVerMo,LLIW,,0.28114325826702297
N0_7muVerMo,CurPropConv,,0.4227973908074524
N0_7muVerMo,ScnRelPlFcst,,0.7709866328168449
N0_7muVerMo,PlainsFcst,,0.17139952258579935
N0_7muVerMo,N34StarFcst,,0.3724061071395288
N0_7muVerMo,R5Fcst,,0.12048845177807929
N0_7muVerMo,Dewpoints,,0.7239309384227769
N0_7muVerMo,LowLLapse,,0.8461693374612782
N0_7muVerMo,MeanRH,,0.90705153442564
N0_7muVerMo,MidLLapse,,0.49001149696433177
N0_7muVerMo,MvmtFeatures,,0.9676209505463892
N0_7muVerMo,RHRatio,,0.10030445539476074
N0_7muVerMo,SfcWndShfDis,,0.9179751442451619
N0_7muVerMo,SynForcng,,0.14491058162218626
N0_7muVerMo,TempDis,,0.813983499714361
N0_7muVerMo,WindAloft,,0.9555048856092061
N0_7muVerMo,WindFieldMt,,0.4946804523831786
N0_7muVerMo,WindFieldPln,,0.4347737951911293
SubjVertMo,QGVertMotion,,0.6087123689305293
SubjVertMo,CombVerMo,,1.5390198369502945e-23
SubjVertMo,AreaMeso_ALS,,1.5390198369502945e-23
SubjVertMo,SatContMoist,,0.560901130656301
SubjVertMo,RaoContMoist,,0.11248592302874987
SubjVertMo,CombMoisture,,0.45034264420050996
SubjVertMo,AreaMoDryAir,,0.022389077051470318
SubjVertMo,VISCloudCov,,0.718055144810847
SubjVertMo,IRCloudCover,,0.47297114207434576
SubjVertMo,CombClouds,,0.89270747359379
