node_i,node_j,condition,p_value
N0_7muVerMo,SubjVertMo,,0.19693294036595346
N0_7muVerMo,QGVertMotion,,0.5049107235513248
N0_7muVerMo,CombVerMo,,3.7277027305852445e-34
N0_7muVerMo,AreaMeso_ALS,,3.7277027305852445e-34
N0_7muVerMo,SatContMoist,,0.392571381770589
N0_7muVerMo,RaoContMoist,,0.0739156909750992
N0_7muVerMo,CombMoisture,,0.2707102024101552
N0_7muVerMo,AreaMoDryAir,,0.05086425936503151
N0_7muVerMo,VISCloudCov,,0.9635884347503356
N0_7muVerMo,IRCloudCover,,0.7311210000997719
N0_7muVerMo,CombClouds,,0.567062473932429
N0_7muVerMo,CldShadeOth,,0.08505036814418368
N0_7muVerMo,AMInstabMt,,0.9065724914754838
N0_7muVerMo,InsInMt,,0.5389696098997507
N0_7muVerMo,WndHodograph,,0.9936025857463736
N0_7muVerMo,OutflowFrMt,,0.8336151291834284
N0_7muVerMo,MorningBound,,0.09108366985846113
N0_7muVerMo,Boundaries,,0.5214876216135824
N0_7muVerMo,CldShadeConv,,0.37793508744389204
N0_7muVerMo,CompPlFcst,,0.06782647783272035
N0_7muVerMo,CapChange,,0.06782647783272035
N0_7muVerMo,LoLevMoistAd,,0.5989997960582526
N0_7muVerMo,InsChange,,0.9937432179612963
N0_7muVerMo,MountainFcst,,0.40165942551212974
N0_7muVerMo,Date,,0.005168984660229685
N0_7muVerMo,Scenario,,0.8540136602946582
N0_7muVerMo,ScenRelAMCIN,,0.284761453310452
N0_7muVerMo,MorningCIN,,0.4609814908541434
N0_7muVerMo,AMCINInScen,,0.21893796695433757
N0_7muVerMo,CapInScen,,0.32082934116095935
N0_7muVerMo,ScenRelAMIns,,0.9319608134199656
N0_7muVerMo,LIfr12ZDENSd,,0.5828619415721092
N0_7muVerMo,AMDewptCalPl,,0.03758252747200093
N0_7muVerMo,AMInsWliScen,,0.2994141635679001
N0_7muVerMo,InsSclInScen,,0.5165638720502659
N0_7muVerMo,ScenRel3_4,,0.5892781957642295
N0_7muVerMo,LatestCIN,,0.6579576613769826
N0_7muVerMo,LLIW,,0.3981079003824927
N0_7muVerMo,CurPropConv,,0.16642934699062692
N0_7muVerMo,ScnRelPlFcst,,0.8540136602946582
N0_7muVerMo,PlainsFcst,,0.36117950493375506
