node_i,node_j,p_value
AMCINInScen,AMDewptCalPl,0.48325241845398925
AMCINInScen,AMInsWliScen,0.8402647211602197
AMCINInScen,CapInScen,1.4471450698293596e-57
AMCINInScen,CurPropConv,0.8501572569219774
AMCINInScen,Dewpoints,0.11588442743178495
AMCINInScen,InsSclInScen,0.6005717483742395
AMCINInScen,LIfr12ZDENSd,0.6105528336111723
AMCINInScen,LLIW,0.8611014525891643
AMCINInScen,LatestCIN,0.4754693302615648
AMCINInScen,LowLLapse,0.4699367718827713
AMCINInScen,MeanRH,0.37870968649877107
AMCINInScen,MidLLapse,0.11107071339386938
AMCINInScen,MvmtFeatures,0.6949345847949995
AMCINInScen,N34StarFcst,0.384743539715721
AMCINInScen,PlainsFcst,0.28413928615592493
AMCINInScen,R5Fcst,0.5045232846665697
AMCINInScen,RHRatio,0.3865366221838633
AMCINInScen,ScenRel3_4,0.1525600793551657
AMCINInScen,ScenRelAMIns,0.21835476357147646
AMCINInScen,ScnRelPlFcst,0.8223474592591365
AMCINInScen,SfcWndShfDis,0.3863216467300497
AMCINInScen,SynForcng,0.3081622595028069
AMCINInScen,TempDis,0.07016504237869127
AMCINInScen,WindAloft,0.28921797225461804
AMCINInScen,WindFieldMt,0.5143960084359868
AMCINInScen,WindFieldPln,0.8655813194212789
AMDewptCalPl,AMInsWliScen,5.009688471184805e-19
AMDewptCalPl,CurPropConv,0.21251491158351188
AMDewptCalPl,Dewpoints,0.8777641496157121
AMDewptCalPl,InsSclInScen,0.9897604908269686
AMDewptCalPl,LLIW,0.6185043597681728
AMDewptCalPl,LatestCIN,0.7257557820727187
AMDewptCalPl,LowLLapse,0.270922912179597
AMDewptCalPl,MeanRH,0.7193654174893249
AMDewptCalPl,MidLLapse,0.1284095636187586
AMDewptCalPl,MvmtFeatures,0.4304995830653001
AMDewptCalPl,N34StarFcst,0.16389530712077305
AMDewptCalPl,PlainsFcst,0.054720373721494346
AMDewptCalPl,R5Fcst,0.06103691287969894
AMDewptCalPl,RHRatio,0.5369311337030133
AMDewptCalPl,ScenRel3_4,0.16858867953502157
AMDewptCalPl,ScnRelPlFcst,0.239454274594063
AMDewptCalPl,SfcWndShfDis,0.1111305369683356
AMDewptCalPl,SynForcng,0.8987010428777876
AMDewptCalPl,TempDis,0.9500792749867041
AMDewptCalPl,WindAloft,0.5255148668548186
AMDewptCalPl,WindFieldMt,0.7332125958506263
AMDewptCalPl,WindFieldPln,0.8127996143144637
AMInsWliScen,CurPropConv,0.5482285262445981
AMInsWliScen,Dewpoints,0.9188828124642154
AMInsWliScen,InsSclInScen,2.1397529300914253e-27
AMInsWliScen,LLIW,0.19802546227618306
AMInsWliScen,LatestCIN,0.0775654882961479
AMInsWliScen,LowLLapse,0.7533120604119775
AMInsWliScen,MeanRH,0.14714690264925007
AMInsWliScen,MidLLapse,0.5854914649905405
AMInsWliScen,MvmtFeatures,0.10845299386701486
AMInsWliScen,N34StarFcst,0.17170025493561347
AMInsWliScen,PlainsFcst,0.08171303619061795
AMInsWliScen,R5Fcst,0.7617791602540228
AMInsWliScen,RHRatio,0.15575256951385053
AMInsWliScen,ScenRel3_4,0.23042767199964437
AMInsWliScen,ScnRelPlFcst,0.30879113916342116
AMInsWliScen,SfcWndShfDis,0.34356602264802233
AMInsWliScen,SynForcng,0.34593083304593786
AMInsWliScen,TempDis,0.81886530177035
AMInsWliScen,WindAloft,0.10394190363502545
AMInsWliScen,WindFieldMt,0.2739120380982835
AMInsWliScen,WindFieldPln,0.21096709641933398
AMInstabMt,AMCINInScen,0.38871523705195665
AMInstabMt,AMDewptCalPl,0.26882320444337504
AMInstabMt,AMInsWliScen,0.5360500975050362
