node_i,node_j,condition,p_value
ScenRelAMCIN,SynForcng,Scenario,0.994052571973261
ScenRelAMCIN,SynForcng,Scenario,0.994052571973261
ScenRelAMCIN,SynForcng,Scenario,0.994052571973261
ScenRelAMCIN,SynForcng,Scenario,0.994052571973261
ScenRelAMCIN,SynForcng,Scenario,0.994052571973261
ScenRelAMCIN,TempDis,Scenario,0.78529010686546
ScenRelAMCIN,TempDis,Scenario,0.78529010686546
ScenRelAMCIN,TempDis,Scenario,0.78529010686546
ScenRelAMCIN,TempDis,Scenario,0.78529010686546
ScenRelAMCIN,TempDis,Scenario,0.78529010686546
ScenRelAMCIN,TempDis,Scenario,0.78529010686546
ScenRelAMCIN,WindAloft,Scenario,0.6167858674614893
ScenRelAMCIN,WindAloft,Scenario,0.6167858674614893
ScenRelAMCIN,WindAloft,Scenario,0.6167858674614893
ScenRelAMCIN,WindAloft,Scenario,0.6167858674614893
ScenRelAMCIN,WindAloft,Scenario,0.6167858674614893
ScenRelAMCIN,WindAloft,Scenario,0.6167858674614893
ScenRelAMCIN,WindFieldPln,Scenario,0.28144623215769177
ScenRelAMCIN,WindFieldPln,Scenario,0.28144623215769177
ScenRelAMCIN,WindFieldPln,Scenario,0.28144623215769177
ScenRelAMCIN,WindFieldPln,Scenario,0.28144623215769177
ScenRelAMCIN,WindFieldPln,Scenario,0.28144623215769177
ScenRelAMCIN,WindFieldPln,Scenario,0.28144623215769177
MorningCIN,AMCINInScen,OutflowFrMt,2.5627835920740738e-65
MorningCIN,AMCINInScen,OutflowFrMt,2.5627835920740738e-65
MorningCIN,AMCINInScen,OutflowFrMt,2.5627835920740738e-65
MorningCIN,CapInScen,AMCINInScen,0.8032848786883372
AMCINInScen,CapInScen,MorningCIN,1.4174568496017998e-42
AMCINInScen,CapInScen,MorningCIN,1.4174568496017998e-42
CapInScen,PlainsFcst,MorningCIN,0.2636409932899726
CapInScen,PlainsFcst,MorningCIN,0.2636409932899726
CapInScen,PlainsFcst,MorningCIN,0.2636409932899726
ScenRelAMIns,AMInsWliScen,ScenRelAMCIN,0.10400049615941162
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScenRel3_4,ScnRelPlFcst,2.4383647313203665e-20
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,ScnRelPlFcst,SfcWndShfDis,2.713601499192718e-66
ScenRelAMIns,PlainsFcst,ScenRelAMCIN,0.6765179256629198
ScenRelAMIns,N34StarFcst,ScenRelAMCIN,0.9651928258144574
ScenRelAMIns,Dewpoints,Scenario,1.0
ScenRelAMIns,Dewpoints,Scenario,1.0
ScenRelAMIns,Dewpoints,Scenario,1.0
ScenRelAMIns,Dewpoints,Scenario,1.0
ScenRelAMIns,Dewpoints,Scenario,1.0
ScenRelAMIns,Dewpoints,Scenario,1.0
ScenRelAMIns,Dewpoints,Scenario,1.0
ScenRelAMIns,LowLLapse,Scenario,0.9999999999999496
ScenRelAMIns,LowLLapse,Scenario,0.9999999999999496
ScenRelAMIns,LowLLapse,Scenario,0.9999999999999496
ScenRelAMIns,LowLLapse,Scenario,0.9999999999999496
ScenRelAMIns,LowLLapse,Scenario,0.9999999999999496
ScenRelAMIns,LowLLapse,Scenario,0.9999999999999496
ScenRelAMIns,MeanRH,Scenario,0.999999966231759
ScenRelAMIns,MeanRH,Scenario,0.999999966231759
ScenRelAMIns,MeanRH,Scenario,0.999999966231759
ScenRelAMIns,MeanRH,Scenario,0.999999966231759
ScenRelAMIns,MeanRH,Scenario,0.999999966231759
ScenRelAMIns,MeanRH,Scenario,0.999999966231759
ScenRelAMIns,MidLLapse,Date,0.24173319975942012
ScenRelAMIns,MidLLapse,Date,0.24173319975942012
ScenRelAMIns,MidLLapse,Date,0.24173319975942012
ScenRelAMIns,MvmtFeatures,Scenario,0.9999454175728011
ScenRelAMIns,MvmtFeatures,Scenario,0.9999454175728011
ScenRelAMIns,MvmtFeatures,Scenario,0.9999454175728011
ScenRelAMIns,MvmtFeatures,Scenario,0.9999454175728011
ScenRelAMIns,MvmtFeatures,Scenario,0.9999454175728011
ScenRelAMIns,MvmtFeatures,Scenario,0.9999454175728011
ScenRelAMIns,RHRatio,Scenario,0.9999900610395387
ScenRelAMIns,RHRatio,Scenario,0.9999900610395387
ScenRelAMIns,RHRatio,Scenario,0.9999900610395387
ScenRelAMIns,RHRatio,Scenario,0.9999900610395387
ScenRelAMIns,RHRatio,Scenario,0.9999900610395387
ScenRelAMIns,RHRatio,Scenario,0.9999900610395387
ScenRelAMIns,RHRatio,Scenario,0.9999900610395387
ScenRelAMIns,SfcWndShfDis,Scenario,0.9996016886202439
ScenRelAMIns,SfcWndShfDis,Scenario,0.9996016886202439
ScenRelAMIns,SfcWndShfDis,Scenario,0.9996016886202439
ScenRelAMIns,SfcWndShfDis,Scenario,0.9996016886202439
ScenRelAMIns,SfcWndShfDis,Scenario,0.9996016886202439
ScenRelAMIns,SfcWndShfDis,Scenario,0.9996016886202439
ScenRelAMIns,SfcWndShfDis,Scenario,0.9996016886202439
ScenRelAMIns,SynForcng,Scenario,1.0
ScenRelAMIns,SynForcng,Scenario,1.0
ScenRelAMIns,SynForcng,Scenario,1.0
ScenRelAMIns,SynForcng,Scenario,1.0
ScenRelAMIns,SynForcng,Scenario,1.0
ScenRelAMIns,SynForcng,Scenario,1.0
ScenRelAMIns,SynForcng,Scenario,1.0
ScenRelAMIns,TempDis,Scenario,0.9997688715550713
ScenRelAMIns,TempDis,Scenario,0.9997688715550713
ScenRelAMIns,TempDis,Scenario,0.9997688715550713
ScenRelAMIns,TempDis,Scenario,0.9997688715550713
ScenRelAMIns,TempDis,Scenario,0.9997688715550713
ScenRelAMIns,TempDis,Scenario,0.9997688715550713
ScenRelAMIns,TempDis,Scenario,0.9997688715550713
ScenRelAMIns,WindAloft,Scenario,0.9997849008456473
ScenRelAMIns,WindAloft,Scenario,0.9997849008456473
ScenRelAMIns,WindAloft,Scenario,0.9997849008456473
ScenRelAMIns,WindAloft,Scenario,0.9997849008456473
ScenRelAMIns,WindAloft,Scenario,0.9997849008456473
ScenRelAMIns,WindAloft,Scenario,0.9997849008456473
ScenRelAMIns,WindAloft,Scenario,0.9997849008456473
ScenRelAMIns,WindFieldMt,LowLLapse,0.07466904057525899
ScenRelAMIns,WindFieldMt,LowLLapse,0.07466904057525899
ScenRelAMIns,WindFieldPln,Scenario,0.999301584294372
ScenRelAMIns,WindFieldPln,Scenario,0.999301584294372
ScenRelAMIns,WindFieldPln,Scenario,0.999301584294372
ScenRelAMIns,WindFieldPln,Scenario,0.999301584294372
ScenRelAMIns,WindFieldPln,Scenario,0.999301584294372
ScenRelAMIns,WindFieldPln,Scenario,0.999301584294372
ScenRelAMIns,WindFieldPln,Scenario,0.999301584294372
LIfr12ZDENSd,AMInsWliScen,CldShadeOth,1.5014804093773982e-05
LIfr12ZDENSd,AMInsWliScen,CldShadeOth,1.5014804093773982e-05
LIfr12ZDENSd,AMInsWliScen,CldShadeOth,1.5014804093773982e-05
LIfr12ZDENSd,AMInsWliScen,CldShadeOth,1.5014804093773982e-05
LIfr12ZDENSd,AMInsWliScen,CldShadeOth,1.5014804093773982e-05
LIfr12ZDENSd,InsSclInScen,Date,0.1558902304988812
LIfr12ZDENSd,InsSclInScen,Date,0.1558902304988812
LIfr12ZDENSd,InsSclInScen,Date,0.1558902304988812
LIfr12ZDENSd,CurPropConv,InsSclInScen,0.0815054309137746
AMDewptCalPl,AMInsWliScen,MountainFcst,8.149159481614946e-14
AMDewptCalPl,AMInsWliScen,MountainFcst,8.149159481614946e-14
AMDewptCalPl,AMInsWliScen,MountainFcst,8.149159481614946e-14
AMDewptCalPl,InsSclInScen,AMInsWliScen,0.3214859046392369
AMDewptCalPl,InsSclInScen,AMInsWliScen,0.3214859046392369
AMDewptCalPl,R5Fcst,MountainFcst,0.9877881605699079
AMDewptCalPl,R5Fcst,MountainFcst,0.9877881605699079
AMDewptCalPl,R5Fcst,MountainFcst,0.9877881605699079
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,InsSclInScen,LLIW,1.0612924099587957e-76
AMInsWliScen,ScenRel3_4,InsSclInScen,0.06685962166514187
AMInsWliScen,LLIW,InsSclInScen,0.567808968584029
AMInsWliScen,ScnRelPlFcst,InsSclInScen,0.18020369780932896
AMInsWliScen,PlainsFcst,InsSclInScen,0.7723574145006231
AMInsWliScen,N34StarFcst,InsSclInScen,0.9786759031873323
AMInsWliScen,SfcWndShfDis,InsSclInScen,0.2738134526179797
AMInsWliScen,TempDis,InsSclInScen,0.17301293647877458
InsSclInScen,ScenRel3_4,ScenRelAMCIN,0.4240084574587683
InsSclInScen,ScnRelPlFcst,ScenRelAMCIN,0.9352610924603519
InsSclInScen,PlainsFcst,N34StarFcst,0.6268892751572632
InsSclInScen,PlainsFcst,N34StarFcst,0.6268892751572632
InsSclInScen,PlainsFcst,N34StarFcst,0.6268892751572632
InsSclInScen,PlainsFcst,N34StarFcst,0.6268892751572632
InsSclInScen,PlainsFcst,N34StarFcst,0.6268892751572632
InsSclInScen,PlainsFcst,N34StarFcst,0.6268892751572632
InsSclInScen,N34StarFcst,PlainsFcst,0.6750753254844667
InsSclInScen,N34StarFcst,PlainsFcst,0.6750753254844667
InsSclInScen,N34StarFcst,PlainsFcst,0.6750753254844667
InsSclInScen,N34StarFcst,PlainsFcst,0.6750753254844667
InsSclInScen,N34StarFcst,PlainsFcst,0.6750753254844667
InsSclInScen,N34StarFcst,PlainsFcst,0.6750753254844667
InsSclInScen,N34StarFcst,PlainsFcst,0.6750753254844667
InsSclInScen,N34StarFcst,PlainsFcst,0.6750753254844667
InsSclInScen,N34StarFcst,PlainsFcst,0.6750753254844667
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,ScnRelPlFcst,SfcWndShfDis,7.707529598190738e-105
ScenRel3_4,PlainsFcst,ScenRelAMCIN,0.5828406199168545
ScenRel3_4,R5Fcst,ScenRelAMCIN,0.39879998324467986
ScenRel3_4,Dewpoints,Scenario,0.9999999999958273
ScenRel3_4,Dewpoints,Scenario,0.9999999999958273
ScenRel3_4,Dewpoints,Scenario,0.9999999999958273
ScenRel3_4,Dewpoints,Scenario,0.9999999999958273
ScenRel3_4,Dewpoints,Scenario,0.9999999999958273
ScenRel3_4,Dewpoints,Scenario,0.9999999999958273
ScenRel3_4,LowLLapse,ScenRelAMCIN,0.4051968772507712
ScenRel3_4,MeanRH,Scenario,0.9999954506609137
ScenRel3_4,MeanRH,Scenario,0.9999954506609137
ScenRel3_4,MeanRH,Scenario,0.9999954506609137
ScenRel3_4,MeanRH,Scenario,0.9999954506609137
ScenRel3_4,MeanRH,Scenario,0.9999954506609137
ScenRel3_4,MidLLapse,ScenRelAMCIN,0.0809874682277326
ScenRel3_4,MvmtFeatures,Scenario,0.9985047481227707
ScenRel3_4,MvmtFeatures,Scenario,0.9985047481227707
ScenRel3_4,MvmtFeatures,Scenario,0.9985047481227707
ScenRel3_4,MvmtFeatures,Scenario,0.9985047481227707
ScenRel3_4,MvmtFeatures,Scenario,0.9985047481227707
ScenRel3_4,RHRatio,Scenario,0.9997264919794424
ScenRel3_4,RHRatio,Scenario,0.9997264919794424
ScenRel3_4,RHRatio,Scenario,0.9997264919794424
ScenRel3_4,RHRatio,Scenario,0.9997264919794424
ScenRel3_4,RHRatio,Scenario,0.9997264919794424
ScenRel3_4,RHRatio,Scenario,0.9997264919794424
ScenRel3_4,SfcWndShfDis,Scenario,0.9893301732729988
ScenRel3_4,SfcWndShfDis,Scenario,0.9893301732729988
ScenRel3_4,SfcWndShfDis,Scenario,0.9893301732729988
ScenRel3_4,SfcWndShfDis,Scenario,0.9893301732729988
ScenRel3_4,SfcWndShfDis,Scenario,0.9893301732729988
ScenRel3_4,SfcWndShfDis,Scenario,0.9893301732729988
ScenRel3_4,SynForcng,Scenario,0.9999999999994387
ScenRel3_4,SynForcng,Scenario,0.9999999999994387
ScenRel3_4,SynForcng,Scenario,0.9999999999994387
ScenRel3_4,SynForcng,Scenario,0.9999999999994387
ScenRel3_4,SynForcng,Scenario,0.9999999999994387
ScenRel3_4,SynForcng,Scenario,0.9999999999994387
ScenRel3_4,TempDis,Scenario,0.9976887929271129
ScenRel3_4,TempDis,Scenario,0.9976887929271129
ScenRel3_4,TempDis,Scenario,0.9976887929271129
ScenRel3_4,TempDis,Scenario,0.9976887929271129
ScenRel3_4,TempDis,Scenario,0.9976887929271129
ScenRel3_4,TempDis,Scenario,0.9976887929271129
ScenRel3_4,WindAloft,Scenario,0.9961791777619855
ScenRel3_4,WindAloft,Scenario,0.9961791777619855
ScenRel3_4,WindAloft,Scenario,0.9961791777619855
ScenRel3_4,WindAloft,Scenario,0.9961791777619855
ScenRel3_4,WindAloft,Scenario,0.9961791777619855
ScenRel3_4,WindAloft,Scenario,0.9961791777619855
ScenRel3_4,WindFieldMt,Scenario,0.9754488855800539
ScenRel3_4,WindFieldMt,Scenario,0.9754488855800539
ScenRel3_4,WindFieldMt,Scenario,0.9754488855800539
ScenRel3_4,WindFieldMt,Scenario,0.9754488855800539
ScenRel3_4,WindFieldMt,Scenario,0.9754488855800539
ScenRel3_4,WindFieldMt,Scenario,0.9754488855800539
ScenRel3_4,WindFieldPln,Scenario,0.9827282886552547
ScenRel3_4,WindFieldPln,Scenario,0.9827282886552547
ScenRel3_4,WindFieldPln,Scenario,0.9827282886552547
ScenRel3_4,WindFieldPln,Scenario,0.9827282886552547
ScenRel3_4,WindFieldPln,Scenario,0.9827282886552547
ScenRel3_4,WindFieldPln,Scenario,0.9827282886552547
LatestCIN,CurPropConv,InsInMt,9.735925937393842e-06
LatestCIN,CurPropConv,InsInMt,9.735925937393842e-06
LatestCIN,CurPropConv,InsInMt,9.735925937393842e-06
LatestCIN,MvmtFeatures,CurPropConv,0.2706842260657653
LatestCIN,TempDis,CurPropConv,0.19748662018280314
LLIW,CurPropConv,AMInsWliScen,1.3020303647515015e-27
LLIW,CurPropConv,AMInsWliScen,1.3020303647515015e-27
LLIW,CurPropConv,AMInsWliScen,1.3020303647515015e-27
LLIW,CurPropConv,AMInsWliScen,1.3020303647515015e-27
LLIW,RHRatio,SubjVertMo,0.22251905280200218
LLIW,TempDis,SubjVertMo,0.3649360727642623
CurPropConv,PlainsFcst,N34StarFcst,0.7729466358818222
CurPropConv,PlainsFcst,N34StarFcst,0.7729466358818222
CurPropConv,N34StarFcst,SubjVertMo,0.05886030783959469
CurPropConv,N34StarFcst,SubjVertMo,0.05886030783959469
ScnRelPlFcst,PlainsFcst,ScenRelAMCIN,0.8907240173854865
ScnRelPlFcst,N34StarFcst,ScenRelAMCIN,0.9882870260441009
ScnRelPlFcst,R5Fcst,ScenRelAMCIN,0.7481957933376233
ScnRelPlFcst,Dewpoints,Scenario,1.0
ScnRelPlFcst,Dewpoints,Scenario,1.0
ScnRelPlFcst,Dewpoints,Scenario,1.0
ScnRelPlFcst,Dewpoints,Scenario,1.0
ScnRelPlFcst,Dewpoints,Scenario,1.0
ScnRelPlFcst,Dewpoints,Scenario,1.0
ScnRelPlFcst,LowLLapse,Scenario,1.0
ScnRelPlFcst,LowLLapse,Scenario,1.0
ScnRelPlFcst,LowLLapse,Scenario,1.0
ScnRelPlFcst,LowLLapse,Scenario,1.0
ScnRelPlFcst,LowLLapse,Scenario,1.0
ScnRelPlFcst,MeanRH,Date,0.08930129275937453
ScnRelPlFcst,MeanRH,Date,0.08930129275937453
ScnRelPlFcst,MeanRH,Date,0.08930129275937453
ScnRelPlFcst,MidLLapse,Date,0.4752157777529548
ScnRelPlFcst,MidLLapse,Date,0.4752157777529548
ScnRelPlFcst,MidLLapse,Date,0.4752157777529548
ScnRelPlFcst,MvmtFeatures,Scenario,1.0
ScnRelPlFcst,MvmtFeatures,Scenario,1.0
ScnRelPlFcst,MvmtFeatures,Scenario,1.0
ScnRelPlFcst,MvmtFeatures,Scenario,1.0
ScnRelPlFcst,MvmtFeatures,Scenario,1.0
ScnRelPlFcst,MvmtFeatures,Scenario,1.0
ScnRelPlFcst,RHRatio,Scenario,0.9999999999999998
ScnRelPlFcst,RHRatio,Scenario,0.9999999999999998
ScnRelPlFcst,RHRatio,Scenario,0.9999999999999998
ScnRelPlFcst,RHRatio,Scenario,0.9999999999999998
ScnRelPlFcst,RHRatio,Scenario,0.9999999999999998
ScnRelPlFcst,RHRatio,Scenario,0.9999999999999998
ScnRelPlFcst,SfcWndShfDis,Scenario,1.0
ScnRelPlFcst,SfcWndShfDis,Scenario,1.0
ScnRelPlFcst,SfcWndShfDis,Scenario,1.0
ScnRelPlFcst,SfcWndShfDis,Scenario,1.0
ScnRelPlFcst,SfcWndShfDis,Scenario,1.0
ScnRelPlFcst,SfcWndShfDis,Scenario,1.0
ScnRelPlFcst,SynForcng,Scenario,1.0
ScnRelPlFcst,SynForcng,Scenario,1.0
ScnRelPlFcst,SynForcng,Scenario,1.0
ScnRelPlFcst,SynForcng,Scenario,1.0
ScnRelPlFcst,SynForcng,Scenario,1.0
ScnRelPlFcst,SynForcng,Scenario,1.0
ScnRelPlFcst,TempDis,Scenario,0.9999999999947644
ScnRelPlFcst,TempDis,Scenario,0.9999999999947644
ScnRelPlFcst,TempDis,Scenario,0.9999999999947644
ScnRelPlFcst,TempDis,Scenario,0.9999999999947644
ScnRelPlFcst,TempDis,Scenario,0.9999999999947644
ScnRelPlFcst,TempDis,Scenario,0.9999999999947644
ScnRelPlFcst,WindAloft,Scenario,0.9999999999999972
ScnRelPlFcst,WindAloft,Scenario,0.9999999999999972
ScnRelPlFcst,WindAloft,Scenario,0.9999999999999972
ScnRelPlFcst,WindAloft,Scenario,0.9999999999999972
ScnRelPlFcst,WindAloft,Scenario,0.9999999999999972
ScnRelPlFcst,WindAloft,Scenario,0.9999999999999972
ScnRelPlFcst,WindFieldMt,Scenario,0.9999993569350646
ScnRelPlFcst,WindFieldMt,Scenario,0.9999993569350646
ScnRelPlFcst,WindFieldMt,Scenario,0.9999993569350646
ScnRelPlFcst,WindFieldMt,Scenario,0.9999993569350646
ScnRelPlFcst,WindFieldMt,Scenario,0.9999993569350646
ScnRelPlFcst,WindFieldMt,Scenario,0.9999993569350646
ScnRelPlFcst,WindFieldPln,Scenario,1.0
ScnRelPlFcst,WindFieldPln,Scenario,1.0
ScnRelPlFcst,WindFieldPln,Scenario,1.0
ScnRelPlFcst,WindFieldPln,Scenario,1.0
ScnRelPlFcst,WindFieldPln,Scenario,1.0
ScnRelPlFcst,WindFieldPln,Scenario,1.0
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,N34StarFcst,ScnRelPlFcst,1.2151767218497567e-139
PlainsFcst,R5Fcst,N34StarFcst,0.05309782367840819
PlainsFcst,R5Fcst,N34StarFcst,0.05309782367840819
PlainsFcst,R5Fcst,N34StarFcst,0.05309782367840819
PlainsFcst,Dewpoints,ScenRelAMCIN,0.08937160640370098
PlainsFcst,RHRatio,ScenRelAMCIN,0.21576470396155387
PlainsFcst,SfcWndShfDis,ScenRelAMCIN,0.7081383736856912
PlainsFcst,WindFieldPln,ScenRelAMCIN,0.09006264480453285
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,R5Fcst,ScnRelPlFcst,4.9212018852220627e-20
N34StarFcst,RHRatio,R5Fcst,0.4211351226118885
N34StarFcst,RHRatio,R5Fcst,0.4211351226118885
N34StarFcst,WindFieldPln,R5Fcst,0.5421358018208313
N34StarFcst,WindFieldPln,R5Fcst,0.5421358018208313
R5Fcst,SfcWndShfDis,ScenRelAMCIN,0.2844461379334388
Dewpoints,LowLLapse,CldShadeConv,0.1449214208593035
Dewpoints,MeanRH,ScenRelAMCIN,0.13847831445775563
Dewpoints,MeanRH,ScenRelAMCIN,0.13847831445775563
Dewpoints,MvmtFeatures,CldShadeConv,0.18150987865292062
Dewpoints,RHRatio,Scenario,0.9999999998769894
Dewpoints,RHRatio,Scenario,0.9999999998769894
Dewpoints,RHRatio,Scenario,0.9999999998769894
Dewpoints,RHRatio,Scenario,0.9999999998769894
Dewpoints,RHRatio,Scenario,0.9999999998769894
Dewpoints,SfcWndShfDis,Scenario,1.0
Dewpoints,SfcWndShfDis,Scenario,1.0
Dewpoints,SfcWndShfDis,Scenario,1.0
Dewpoints,SfcWndShfDis,Scenario,1.0
Dewpoints,SfcWndShfDis,Scenario,1.0
Dewpoints,SynForcng,LowLLapse,0.07626318999541049
Dewpoints,SynForcng,LowLLapse,0.07626318999541049
Dewpoints,SynForcng,LowLLapse,0.07626318999541049
Dewpoints,TempDis,Scenario,0.99999988819071
Dewpoints,TempDis,Scenario,0.99999988819071
Dewpoints,TempDis,Scenario,0.99999988819071
Dewpoints,TempDis,Scenario,0.99999988819071
Dewpoints,TempDis,Scenario,0.99999988819071
Dewpoints,WindAloft,LowLLapse,0.06369895213681
