node_i,node_j,p_value
ANAPHYLAXIS,ARTCO2,0.9499082566066754
ANAPHYLAXIS,BP,0.9260923153394109
ANAPHYLAXIS,CATECHOL,0.209701015876353
ANAPHYLAXIS,CO,0.9970950714651364
ANAPHYLAXIS,DISCONNECT,0.8807953021539068
ANAPHYLAXIS,EXPCO2,0.058134936736210216
ANAPHYLAXIS,FIO2,0.08541392372964969
ANAPHYLAXIS,HR,0.49502216574986346
ANAPHYLAXIS,INTUBATION,0.04792796440569356
ANAPHYLAXIS,KINKEDTUBE,0.7646020821181917
ANAPHYLAXIS,MINVOL,0.16111579674821216
ANAPHYLAXIS,MINVOLSET,0.6328789628700529
ANAPHYLAXIS,PAP,0.29870900979222587
ANAPHYLAXIS,PRESS,0.5609772769219132
ANAPHYLAXIS,PULMEMBOLUS,0.9891565224618313
ANAPHYLAXIS,PVSAT,0.6589575074310525
ANAPHYLAXIS,SAO2,0.3418574674060919
ANAPHYLAXIS,SHUNT,0.15772341641986254
ANAPHYLAXIS,TPR,1.912323682827364e-41
ANAPHYLAXIS,VENTALV,0.0865135304520963
ANAPHYLAXIS,VENTLUNG,0.13937823054166404
ANAPHYLAXIS,VENTMACH,0.6623145665435688
ANAPHYLAXIS,VENTTUBE,0.12970345135335576
ARTCO2,BP,0.15478210150318308
ARTCO2,CATECHOL,0.9992342837534398
ARTCO2,CO,0.46311295138410724
ARTCO2,HR,0.1377103952394927
CATECHOL,BP,0.69320059872997
CATECHOL,CO,0.1845481289557569
CATECHOL,HR,2.529429039006646e-278
CO,BP,2.600969129169554e-113
CVP,ANAPHYLAXIS,0.5668505923539767
CVP,ARTCO2,0.8905873251346788
CVP,BP,0.794977042284895
CVP,CATECHOL,0.8868189206492844
CVP,CO,0.23268277288337214
CVP,DISCONNECT,0.9728175807417395
CVP,ERRCAUTER,0.657103316775393
CVP,ERRLOWOUTPUT,0.3901774319177666
CVP,EXPCO2,0.6467093160277582
CVP,FIO2,0.8014758880132958
CVP,HR,0.16422248077389281
CVP,HRBP,0.28113962473958576
CVP,HREKG,0.6500489442551589
CVP,HRSAT,0.3952685331498223
CVP,HYPOVOLEMIA,0.9802682352074814
CVP,INSUFFANESTH,0.07011561735369223
CVP,INTUBATION,0.3859902675842731
CVP,KINKEDTUBE,0.830972553334016
CVP,LVEDVOLUME,0.0
CVP,LVFAILURE,0.20256363813310604
CVP,MINVOL,0.8462538918972566
CVP,MINVOLSET,0.7735393223221229
CVP,PAP,0.14138945789543542
CVP,PCWP,0.0
CVP,PRESS,0.3337646995706269
CVP,PULMEMBOLUS,0.7798627075393159
CVP,PVSAT,0.4638859636171171
CVP,SAO2,0.9802803413313349
CVP,SHUNT,0.4175119727000922
CVP,STROKEVOLUME,0.3362721543775091
CVP,TPR,0.9108023436158994
CVP,VENTALV,0.7923531018176667
CVP,VENTLUNG,0.8098250607478623
CVP,VENTMACH,0.7808312012629526
CVP,VENTTUBE,0.10307550022257542
DISCONNECT,ARTCO2,0.8221600902820535
DISCONNECT,BP,0.33131590665929567
DISCONNECT,CATECHOL,0.26143308303199103
DISCONNECT,CO,0.8529298514692714
DISCONNECT,HR,0.5504503767266102
DISCONNECT,MINVOLSET,0.4736018420007506
DISCONNECT,VENTALV,0.43787505387449327
