node_i,node_j,condition,p_value
HISTORY,CVP,,0.0
HISTORY,PCWP,,0.0
HISTORY,HYPOVOLEMIA,,0.648812286855771
HISTORY,LVEDVOLUME,,0.0
HISTORY,LVFAILURE,,0.0
HISTORY,STROKEVOLUME,,3.895279579237544e-301
HISTORY,ERRLOWOUTPUT,,0.9477009323199405
HISTORY,HRBP,,0.14638642887146347
HISTORY,HREKG,,0.5356447306144922
HISTORY,ERRCAUTER,,0.9527714273168417
HISTORY,HRSAT,,0.33806366327280785
HISTORY,INSUFFANESTH,,0.18986125681202579
HISTORY,ANAPHYLAXIS,,0.8921429266296999
HISTORY,TPR,,0.6169608563539777
HISTORY,EXPCO2,,0.8688107585834386
HISTORY,KINKEDTUBE,,0.9686582954588183
HISTORY,MINVOL,,0.23746310191298867
HISTORY,FIO2,,0.8720290148169731
HISTORY,PVSAT,,0.916414151480894
HISTORY,SAO2,,0.7518734139373138
HISTORY,PAP,,0.21338427278650016
HISTORY,PULMEMBOLUS,,0.5441631922993402
HISTORY,SHUNT,,0.7236465308988939
HISTORY,INTUBATION,,0.8765947112420103
HISTORY,PRESS,,0.8243185687455975
HISTORY,DISCONNECT,,0.27922721730451155
HISTORY,MINVOLSET,,0.730143140620737
HISTORY,VENTMACH,,0.9084076332588744
HISTORY,VENTTUBE,,0.19114111236766193
HISTORY,VENTLUNG,,0.7799275475418502
HISTORY,VENTALV,,0.5127358411608214
HISTORY,ARTCO2,,0.4137262864781348
HISTORY,CATECHOL,,0.9035021048316896
HISTORY,HR,,0.22992162999465784
HISTORY,CO,,1.316735600314139e-212
HISTORY,BP,,6.220852760098034e-51
CVP,PCWP,,0.0
CVP,HYPOVOLEMIA,,0.0
CVP,LVEDVOLUME,,0.0
CVP,LVFAILURE,,0.0
CVP,STROKEVOLUME,,3.6825768928889757e-301
CVP,ERRLOWOUTPUT,,0.9789024227187606
CVP,HRBP,,0.40043767444739536
CVP,HREKG,,0.3493305519876568
CVP,ERRCAUTER,,0.34298452118176137
CVP,HRSAT,,0.32726493218069186
CVP,INSUFFANESTH,,0.010597905025879883
CVP,ANAPHYLAXIS,,0.5250210419824892
CVP,TPR,,0.8977201556649461
CVP,EXPCO2,,0.7542880452498634
CVP,KINKEDTUBE,,0.6037369926157833
CVP,MINVOL,,0.771270198473398
CVP,FIO2,,0.8253872136403391
CVP,PVSAT,,0.8663672478334917
CVP,SAO2,,0.978070958525537
CVP,PAP,,0.26095196275207033
CVP,PULMEMBOLUS,,0.7555498485045585
CVP,SHUNT,,0.7806242953548781
CVP,INTUBATION,,0.3923656911112654
CVP,PRESS,,0.46231401515698434
CVP,DISCONNECT,,0.9676085978657507
CVP,MINVOLSET,,0.746044138112433
CVP,VENTMACH,,0.7945046745364339
CVP,VENTTUBE,,0.1341943141374186
CVP,VENTLUNG,,0.8589331564584458
CVP,VENTALV,,0.9450104589826077
CVP,ARTCO2,,0.8012238064989166
CVP,CATECHOL,,0.873267497910771
CVP,HR,,0.04798482524701355
CVP,CO,,1.141221643889652e-199
CVP,BP,,1.3410801413310893e-40
PCWP,HYPOVOLEMIA,,0.0
PCWP,LVEDVOLUME,,0.0
PCWP,LVFAILURE,,0.0
PCWP,STROKEVOLUME,,0.0
PCWP,ERRLOWOUTPUT,,0.18406345449627712
PCWP,HRBP,,0.8009857149607533
PCWP,HREKG,,0.6976053010187625
PCWP,ERRCAUTER,,0.16861600966773344
PCWP,HRSAT,,0.6000929894009159
PCWP,INSUFFANESTH,,0.061609521848817496
PCWP,ANAPHYLAXIS,,0.7100161868577342
PCWP,TPR,,0.902477145871068
PCWP,EXPCO2,,0.729897808803422
PCWP,KINKEDTUBE,,0.8261163790886322
PCWP,MINVOL,,0.17151268501974037
PCWP,FIO2,,0.7701579423287683
PCWP,PVSAT,,0.870871106202715
PCWP,SAO2,,0.9821138613965624
PCWP,PAP,,0.38538193091710615
PCWP,PULMEMBOLUS,,0.308532439644826
PCWP,SHUNT,,0.4962712015702424
PCWP,INTUBATION,,0.06840335437491624
PCWP,PRESS,,0.3031166641220924
PCWP,DISCONNECT,,0.9029324196948952
PCWP,MINVOLSET,,0.7702507639839666
PCWP,VENTMACH,,0.6466690951278213
PCWP,VENTTUBE,,0.8820953038359923
PCWP,VENTLUNG,,0.735662426849357
PCWP,VENTALV,,0.1296021061257876
PCWP,ARTCO2,,0.015405998215381286
PCWP,CATECHOL,,0.4426339456471593
PCWP,HR,,0.18460611929832868
PCWP,CO,,3.4507333131648856e-281
PCWP,BP,,6.150055095379205e-54
HYPOVOLEMIA,LVEDVOLUME,,0.0
HYPOVOLEMIA,LVFAILURE,,0.835959324458166
HYPOVOLEMIA,STROKEVOLUME,,0.0
HYPOVOLEMIA,ERRLOWOUTPUT,,0.5317818409008921
HYPOVOLEMIA,HRBP,,0.4058883888435415
HYPOVOLEMIA,HREKG,,0.7585898557820524
HYPOVOLEMIA,ERRCAUTER,,0.0633565119204637
HYPOVOLEMIA,HRSAT,,0.622153599153034
HYPOVOLEMIA,INSUFFANESTH,,0.589302317673708
HYPOVOLEMIA,ANAPHYLAXIS,,0.3404225403323738
HYPOVOLEMIA,TPR,,0.2834670165202448
HYPOVOLEMIA,EXPCO2,,0.9999650040723093
HYPOVOLEMIA,KINKEDTUBE,,0.8098847681029819
HYPOVOLEMIA,MINVOL,,0.05852983182506474
HYPOVOLEMIA,FIO2,,0.3895002661620247
HYPOVOLEMIA,PVSAT,,0.6607395323263665
HYPOVOLEMIA,SAO2,,0.5070958499322209
HYPOVOLEMIA,PAP,,0.19149959511562933
HYPOVOLEMIA,PULMEMBOLUS,,0.636203658132352
HYPOVOLEMIA,SHUNT,,0.052187735757999364
HYPOVOLEMIA,INTUBATION,,0.5044711068231662
HYPOVOLEMIA,PRESS,,0.5455395645042287
HYPOVOLEMIA,DISCONNECT,,0.05484136763212883
HYPOVOLEMIA,MINVOLSET,,0.7249993688888987
HYPOVOLEMIA,VENTMACH,,0.8969034219598767
HYPOVOLEMIA,VENTTUBE,,0.8187311727489418
HYPOVOLEMIA,VENTLUNG,,0.5232032329091305
HYPOVOLEMIA,VENTALV,,0.3224022539342039
HYPOVOLEMIA,ARTCO2,,0.7092511313388987
HYPOVOLEMIA,CATECHOL,,0.8777093123478289
HYPOVOLEMIA,HR,,0.34706914696744656
HYPOVOLEMIA,CO,,3.107893881995781e-285
HYPOVOLEMIA,BP,,4.103692245092377e-62
LVEDVOLUME,LVFAILURE,,0.0
LVEDVOLUME,STROKEVOLUME,,0.0
LVEDVOLUME,ERRLOWOUTPUT,,0.6078762845722552
LVEDVOLUME,HRBP,,0.502255912059814
LVEDVOLUME,HREKG,,0.3383323906315298
LVEDVOLUME,ERRCAUTER,,0.040298035927145405
LVEDVOLUME,HRSAT,,0.34136403635499735
LVEDVOLUME,INSUFFANESTH,,0.10021707523220683
LVEDVOLUME,ANAPHYLAXIS,,0.6582479756612897
LVEDVOLUME,TPR,,0.682616699602477
LVEDVOLUME,EXPCO2,,0.8896183808643099
LVEDVOLUME,KINKEDTUBE,,0.8292976306134185
LVEDVOLUME,MINVOL,,0.1844445905781192
LVEDVOLUME,FIO2,,0.9849305457010332
LVEDVOLUME,PVSAT,,0.7043212417126061
LVEDVOLUME,SAO2,,0.9300629464871693
LVEDVOLUME,PAP,,0.10185902527055198
LVEDVOLUME,PULMEMBOLUS,,0.7160778957255456
LVEDVOLUME,SHUNT,,0.6588046885802027
LVEDVOLUME,INTUBATION,,0.33912089797909906
LVEDVOLUME,PRESS,,0.37575182986298516
LVEDVOLUME,DISCONNECT,,0.4178056243684495
LVEDVOLUME,MINVOLSET,,0.46779801949590927
LVEDVOLUME,VENTMACH,,0.6847857449145303
LVEDVOLUME,VENTTUBE,,0.3573672612432425
LVEDVOLUME,VENTLUNG,,0.48977708560852096
LVEDVOLUME,VENTALV,,0.11811029729687617
LVEDVOLUME,ARTCO2,,0.04932917509773616
LVEDVOLUME,CATECHOL,,0.858935678690911
LVEDVOLUME,HR,,0.2900371419424136
LVEDVOLUME,CO,,0.0
LVEDVOLUME,BP,,1.4348226867272992e-67
LVFAILURE,STROKEVOLUME,,0.0
LVFAILURE,ERRLOWOUTPUT,,0.8576827877328528
LVFAILURE,HRBP,,0.12842667312101202
LVFAILURE,HREKG,,0.7112474670018754
LVFAILURE,ERRCAUTER,,0.7560233030798117
LVFAILURE,HRSAT,,0.4103132974130248
LVFAILURE,INSUFFANESTH,,0.12266115070522964
LVFAILURE,ANAPHYLAXIS,,0.943652507555389
LVFAILURE,TPR,,0.36465948214465355
LVFAILURE,EXPCO2,,0.9589787119546721
LVFAILURE,KINKEDTUBE,,0.9624234077282677
LVFAILURE,MINVOL,,0.28173488844014466
LVFAILURE,FIO2,,0.6304432873377508
LVFAILURE,PVSAT,,0.9386081192252951
LVFAILURE,SAO2,,0.5823717402071803
LVFAILURE,PAP,,0.014941459295249062
LVFAILURE,PULMEMBOLUS,,0.16787322794052187
LVFAILURE,SHUNT,,0.5795659511346303
LVFAILURE,INTUBATION,,0.7563221938485829
LVFAILURE,PRESS,,0.766388903241106
LVFAILURE,DISCONNECT,,0.4677476145693569
LVFAILURE,MINVOLSET,,0.9274400107259
LVFAILURE,VENTMACH,,0.7755939283681021
LVFAILURE,VENTTUBE,,0.35236662547039266
LVFAILURE,VENTLUNG,,0.5038656494656264
LVFAILURE,VENTALV,,0.18932086222444142
LVFAILURE,ARTCO2,,0.17801750356928533
LVFAILURE,CATECHOL,,0.7666600760589574
LVFAILURE,HR,,0.3103171793754908
LVFAILURE,CO,,1.3415319489860087e-293
LVFAILURE,BP,,1.7068252360441771e-74
STROKEVOLUME,ERRLOWOUTPUT,,0.9085888576310468
STROKEVOLUME,HRBP,,0.3013976768105089
STROKEVOLUME,HREKG,,0.8743626406988845
STROKEVOLUME,ERRCAUTER,,0.9393567557116549
STROKEVOLUME,HRSAT,,0.8837653013355093
STROKEVOLUME,INSUFFANESTH,,0.8670941420146938
STROKEVOLUME,ANAPHYLAXIS,,0.8790773288014486
STROKEVOLUME,TPR,,0.9039623755601854
STROKEVOLUME,EXPCO2,,0.33398126457114913
STROKEVOLUME,KINKEDTUBE,,0.49073078917744795
