node_i,node_j,condition,p_value
HISTORY,CVP,,0.0
HISTORY,PCWP,,0.0
HISTORY,HYPOVOLEMIA,,0.5949645736231142
HISTORY,LVEDVOLUME,,0.0
HISTORY,LVFAILURE,,0.0
HISTORY,STROKEVOLUME,,1.5471812660461342e-245
HISTORY,ERRLOWOUTPUT,,0.3555591562506406
HISTORY,HRBP,,0.22683768948017585
HISTORY,HREKG,,0.6013557124203923
HISTORY,ERRCAUTER,,0.6568103754326895
HISTORY,HRSAT,,0.5368656245640214
HISTORY,INSUFFANESTH,,0.3093404145831772
HISTORY,ANAPHYLAXIS,,0.7642126689604188
HISTORY,TPR,,0.4432535050831584
HISTORY,EXPCO2,,0.6827334961623666
HISTORY,KINKEDTUBE,,0.4206560848119436
HISTORY,MINVOL,,0.3618068767238042
HISTORY,FIO2,,0.967497904984717
HISTORY,PVSAT,,0.8853768454379422
HISTORY,SAO2,,0.5149655531967035
HISTORY,PAP,,0.36923982076404643
HISTORY,PULMEMBOLUS,,0.9694516377673247
HISTORY,SHUNT,,0.9048039433233844
HISTORY,INTUBATION,,0.9981927686812122
HISTORY,PRESS,,0.8785555686375182
HISTORY,DISCONNECT,,0.4295183029598867
HISTORY,MINVOLSET,,0.8928209505973693
HISTORY,VENTMACH,,0.9696723453071044
HISTORY,VENTTUBE,,0.31364059387845084
HISTORY,VENTLUNG,,0.8955365764997317
HISTORY,VENTALV,,0.3246695195461634
HISTORY,ARTCO2,,0.5122158656220521
HISTORY,CATECHOL,,0.9807814159541252
HISTORY,HR,,0.36099461701001745
HISTORY,CO,,7.222085452135835e-173
HISTORY,BP,,7.26255356221151e-42
CVP,PCWP,,0.0
CVP,HYPOVOLEMIA,,0.0
CVP,LVEDVOLUME,,0.0
CVP,LVFAILURE,,0.0
CVP,STROKEVOLUME,,1.7747118653501042e-258
CVP,ERRLOWOUTPUT,,0.3901774319177666
CVP,HRBP,,0.28113962473958576
CVP,HREKG,,0.6500489442551589
CVP,ERRCAUTER,,0.657103316775393
CVP,HRSAT,,0.3952685331498223
CVP,INSUFFANESTH,,0.07011561735369223
CVP,ANAPHYLAXIS,,0.5668505923539767
CVP,TPR,,0.9108023436158994
CVP,EXPCO2,,0.6467093160277582
CVP,KINKEDTUBE,,0.830972553334016
CVP,MINVOL,,0.8462538918972566
CVP,FIO2,,0.8014758880132958
CVP,PVSAT,,0.4638859636171171
CVP,SAO2,,0.9802803413313349
CVP,PAP,,0.14138945789543542
CVP,PULMEMBOLUS,,0.7798627075393159
CVP,SHUNT,,0.4175119727000922
CVP,INTUBATION,,0.3859902675842731
CVP,PRESS,,0.3337646995706269
CVP,DISCONNECT,,0.9728175807417395
CVP,MINVOLSET,,0.7735393223221229
CVP,VENTMACH,,0.7808312012629526
CVP,VENTTUBE,,0.10307550022257542
CVP,VENTLUNG,,0.8098250607478623
CVP,VENTALV,,0.7923531018176667
CVP,ARTCO2,,0.8905873251346788
CVP,CATECHOL,,0.8868189206492844
CVP,HR,,0.16422248077389281
CVP,CO,,3.6600873787795827e-175
CVP,BP,,1.8374740048595694e-34
PCWP,HYPOVOLEMIA,,0.0
PCWP,LVEDVOLUME,,0.0
PCWP,LVFAILURE,,0.0
PCWP,STROKEVOLUME,,0.0
PCWP,ERRLOWOUTPUT,,0.03587179904478037
PCWP,HRBP,,0.6691372663640635
PCWP,HREKG,,0.689060501033444
PCWP,ERRCAUTER,,0.27366825387566446
PCWP,HRSAT,,0.8401884991655346
PCWP,INSUFFANESTH,,0.1864291884509714
PCWP,ANAPHYLAXIS,,0.6252061736774308
PCWP,TPR,,0.832958578860518
PCWP,EXPCO2,,0.7765508812192861
PCWP,KINKEDTUBE,,0.5380126019756863
PCWP,MINVOL,,0.4103575486894409
PCWP,FIO2,,0.746047306878947
PCWP,PVSAT,,0.5029172347435329
PCWP,SAO2,,0.8241271452329918
PCWP,PAP,,0.8383950329032432
PCWP,PULMEMBOLUS,,0.049291272858141506
PCWP,SHUNT,,0.3932814251368628
PCWP,INTUBATION,,0.03756056509971323
PCWP,PRESS,,0.07993705281490811
PCWP,DISCONNECT,,0.9413929285778213
PCWP,MINVOLSET,,0.9661520907149967
PCWP,VENTMACH,,0.9073005181634631
PCWP,VENTTUBE,,0.8805654733787875
PCWP,VENTLUNG,,0.7680695361682222
PCWP,VENTALV,,0.08369588699595752
PCWP,ARTCO2,,0.04545818484367734
PCWP,CATECHOL,,0.5521470032064
PCWP,HR,,0.4781121228339964
PCWP,CO,,2.3650957382652475e-241
PCWP,BP,,8.447478088950198e-45
HYPOVOLEMIA,LVEDVOLUME,,0.0
HYPOVOLEMIA,LVFAILURE,,0.4023452094408787
HYPOVOLEMIA,STROKEVOLUME,,0.0
HYPOVOLEMIA,ERRLOWOUTPUT,,0.23879025520263222
HYPOVOLEMIA,HRBP,,0.15904748568938884
HYPOVOLEMIA,HREKG,,0.2961036496289147
HYPOVOLEMIA,ERRCAUTER,,0.0963980158254275
HYPOVOLEMIA,HRSAT,,0.3688600773727303
HYPOVOLEMIA,INSUFFANESTH,,0.7399784673239508
HYPOVOLEMIA,ANAPHYLAXIS,,0.323662728088829
HYPOVOLEMIA,TPR,,0.17677736830609428
HYPOVOLEMIA,EXPCO2,,0.877044480107218
HYPOVOLEMIA,KINKEDTUBE,,0.44263944284592305
HYPOVOLEMIA,MINVOL,,0.2900224280865644
HYPOVOLEMIA,FIO2,,0.7850091977890614
HYPOVOLEMIA,PVSAT,,0.5179294252074549
HYPOVOLEMIA,SAO2,,0.4077672279815916
HYPOVOLEMIA,PAP,,0.5484996224658554
HYPOVOLEMIA,PULMEMBOLUS,,0.27995794552627784
HYPOVOLEMIA,SHUNT,,0.01635220651431131
HYPOVOLEMIA,INTUBATION,,0.25890862496490796
HYPOVOLEMIA,PRESS,,0.33819863933134314
HYPOVOLEMIA,DISCONNECT,,0.4081692219609556
HYPOVOLEMIA,MINVOLSET,,0.8646455961797349
HYPOVOLEMIA,VENTMACH,,0.9044369139246782
HYPOVOLEMIA,VENTTUBE,,0.8625222246259726
HYPOVOLEMIA,VENTLUNG,,0.616671242683738
HYPOVOLEMIA,VENTALV,,0.20246744534984748
HYPOVOLEMIA,ARTCO2,,0.9802422870624438
HYPOVOLEMIA,CATECHOL,,0.55946250457995
HYPOVOLEMIA,HR,,0.09451098635754246
HYPOVOLEMIA,CO,,8.099187543896082e-238
HYPOVOLEMIA,BP,,5.08543198326807e-52
LVEDVOLUME,LVFAILURE,,0.0
LVEDVOLUME,STROKEVOLUME,,0.0
LVEDVOLUME,ERRLOWOUTPUT,,0.1106393251893806
LVEDVOLUME,HRBP,,0.2738449541017266
LVEDVOLUME,HREKG,,0.4060830209035927
LVEDVOLUME,ERRCAUTER,,0.10290838148736874
LVEDVOLUME,HRSAT,,0.41237432263800233
LVEDVOLUME,INSUFFANESTH,,0.30215525568562734
LVEDVOLUME,ANAPHYLAXIS,,0.5840882940596297
LVEDVOLUME,TPR,,0.5613609073209302
LVEDVOLUME,EXPCO2,,0.9354849947433757
LVEDVOLUME,KINKEDTUBE,,0.580454633063805
LVEDVOLUME,MINVOL,,0.4245177020034583
LVEDVOLUME,FIO2,,0.879420894582027
LVEDVOLUME,PVSAT,,0.3768333096675391
LVEDVOLUME,SAO2,,0.8194554052345028
LVEDVOLUME,PAP,,0.40954743024372764
LVEDVOLUME,PULMEMBOLUS,,0.2967426164082167
LVEDVOLUME,SHUNT,,0.3879608686966615
LVEDVOLUME,INTUBATION,,0.2738972356802555
LVEDVOLUME,PRESS,,0.1517570674629463
LVEDVOLUME,DISCONNECT,,0.5465016965808085
LVEDVOLUME,MINVOLSET,,0.4926530301051032
LVEDVOLUME,VENTMACH,,0.9011605890502544
LVEDVOLUME,VENTTUBE,,0.4155228650726436
LVEDVOLUME,VENTLUNG,,0.8374377072116218
LVEDVOLUME,VENTALV,,0.089810533016577
LVEDVOLUME,ARTCO2,,0.14162845557255635
LVEDVOLUME,CATECHOL,,0.8914165877707494
LVEDVOLUME,HR,,0.47319821974092724
LVEDVOLUME,CO,,7.34924328679106e-303
LVEDVOLUME,BP,,3.238205925419518e-57
LVFAILURE,STROKEVOLUME,,0.0
LVFAILURE,ERRLOWOUTPUT,,0.3562733301376241
LVFAILURE,HRBP,,0.18656505081456243
LVFAILURE,HREKG,,0.7919040821363533
LVFAILURE,ERRCAUTER,,0.4993173483380058
LVFAILURE,HRSAT,,0.6207291447021095
LVFAILURE,INSUFFANESTH,,0.18111035958570043
LVFAILURE,ANAPHYLAXIS,,0.917913490193325
LVFAILURE,TPR,,0.19722999025673843
LVFAILURE,EXPCO2,,0.9794106914015249
LVFAILURE,KINKEDTUBE,,0.37340928839566156
LVFAILURE,MINVOL,,0.5604368103011437
LVFAILURE,FIO2,,0.7386880589309037
LVFAILURE,PVSAT,,0.8063440703580131
LVFAILURE,SAO2,,0.24546034589194793
LVFAILURE,PAP,,0.037406772525149325
LVFAILURE,PULMEMBOLUS,,0.39327575629057
LVFAILURE,SHUNT,,0.8132548631442356
LVFAILURE,INTUBATION,,0.7019727246797314
LVFAILURE,PRESS,,0.677178821603683
LVFAILURE,DISCONNECT,,0.6457316146059258
LVFAILURE,MINVOLSET,,0.7645197335544729
LVFAILURE,VENTMACH,,0.8778451925312778
LVFAILURE,VENTTUBE,,0.4670285899086408
LVFAILURE,VENTLUNG,,0.878190691089045
LVFAILURE,VENTALV,,0.31234355755649945
LVFAILURE,ARTCO2,,0.3804855774231516
LVFAILURE,CATECHOL,,0.9420025317324286
LVFAILURE,HR,,0.3574799095812842
LVFAILURE,CO,,5.177232934211542e-246
LVFAILURE,BP,,5.880474929183428e-63
STROKEVOLUME,ERRLOWOUTPUT,,0.5553624172346157
STROKEVOLUME,HRBP,,0.48120216135018246
STROKEVOLUME,HREKG,,0.8669377031162047
STROKEVOLUME,ERRCAUTER,,0.978008751156416
STROKEVOLUME,HRSAT,,0.9065391850769191
STROKEVOLUME,INSUFFANESTH,,0.915341387293674
STROKEVOLUME,ANAPHYLAXIS,,0.923171833376701
STROKEVOLUME,TPR,,0.5972452782952123
STROKEVOLUME,EXPCO2,,0.5375968345543836
