node_i,node_j,condition,p_value
HISTORY,CVP,,0.0
HISTORY,PCWP,,0.0
HISTORY,HYPOVOLEMIA,,0.8379483983891991
HISTORY,LVEDVOLUME,,0.0
HISTORY,LVFAILURE,,0.0
HISTORY,STROKEVOLUME,,0.0
HISTORY,ERRLOWOUTPUT,,0.9173568363618758
HISTORY,HRBP,,0.026196954387809623
HISTORY,HREKG,,0.06153718403876934
HISTORY,ERRCAUTER,,0.3554373695816183
HISTORY,HRSAT,,0.02834903278381524
HISTORY,INSUFFANESTH,,0.1845753018826155
HISTORY,ANAPHYLAXIS,,0.9166160358067679
HISTORY,TPR,,0.2651640517340288
HISTORY,EXPCO2,,0.9184125412943631
HISTORY,KINKEDTUBE,,0.7177720556300453
HISTORY,MINVOL,,0.12063358866747084
HISTORY,FIO2,,0.8475087407042023
HISTORY,PVSAT,,0.9911412072314183
HISTORY,SAO2,,0.8517371920186372
HISTORY,PAP,,0.7100242715363774
HISTORY,PULMEMBOLUS,,0.2157874095609725
HISTORY,SHUNT,,0.6055747362582284
HISTORY,INTUBATION,,0.4731765690976487
HISTORY,PRESS,,0.3180032808592949
HISTORY,DISCONNECT,,0.2282240866097129
HISTORY,MINVOLSET,,0.758779820342635
HISTORY,VENTMACH,,0.9268634076660308
HISTORY,VENTTUBE,,0.39872513787906827
HISTORY,VENTLUNG,,0.9283853983515499
HISTORY,VENTALV,,0.46258854956577744
HISTORY,ARTCO2,,0.6400901937723734
HISTORY,CATECHOL,,0.510890579074716
HISTORY,HR,,0.06513962413745994
HISTORY,CO,,4.759669146396775e-309
HISTORY,BP,,1.857324881335698e-70
CVP,PCWP,,0.0
CVP,HYPOVOLEMIA,,0.0
CVP,LVEDVOLUME,,0.0
CVP,LVFAILURE,,0.0
CVP,STROKEVOLUME,,0.0
CVP,ERRLOWOUTPUT,,0.8906378190875275
CVP,HRBP,,0.10315357358005141
CVP,HREKG,,0.02892147316474818
CVP,ERRCAUTER,,0.3067926190594015
CVP,HRSAT,,0.09106779738037704
CVP,INSUFFANESTH,,0.017879913473683125
CVP,ANAPHYLAXIS,,0.49984984160233326
CVP,TPR,,0.7154384357341036
CVP,EXPCO2,,0.826135467640637
CVP,KINKEDTUBE,,0.22579390369753904
CVP,MINVOL,,0.9637567975939946
CVP,FIO2,,0.6635808430391601
CVP,PVSAT,,0.6204327871444977
CVP,SAO2,,0.680801888701126
CVP,PAP,,0.8015608376965814
CVP,PULMEMBOLUS,,0.3829174092603005
CVP,SHUNT,,0.7694491651649616
CVP,INTUBATION,,0.8637752002193034
CVP,PRESS,,0.843179316453962
CVP,DISCONNECT,,0.58803587364353
CVP,MINVOLSET,,0.8656277153633425
CVP,VENTMACH,,0.850042389896114
CVP,VENTTUBE,,0.24435374765789414
CVP,VENTLUNG,,0.8003456755949021
CVP,VENTALV,,0.8210304891985302
CVP,ARTCO2,,0.5623214063808449
CVP,CATECHOL,,0.5231636602682674
CVP,HR,,0.039411014633033405
CVP,CO,,0.0
CVP,BP,,5.94111469524928e-65
PCWP,HYPOVOLEMIA,,0.0
PCWP,LVEDVOLUME,,0.0
PCWP,LVFAILURE,,0.0
PCWP,STROKEVOLUME,,0.0
PCWP,ERRLOWOUTPUT,,0.38375817208647045
PCWP,HRBP,,0.364872262176978
PCWP,HREKG,,0.04512515476292398
PCWP,ERRCAUTER,,0.18992484040366825
PCWP,HRSAT,,0.21309808443216338
PCWP,INSUFFANESTH,,0.06619124673888768
PCWP,ANAPHYLAXIS,,0.9603546276937465
PCWP,TPR,,0.9564265441389841
PCWP,EXPCO2,,0.5376763785494683
PCWP,KINKEDTUBE,,0.6713870257539218
PCWP,MINVOL,,0.24006706322459861
PCWP,FIO2,,0.9003363083058425
PCWP,PVSAT,,0.7439593972032823
PCWP,SAO2,,0.8191768313049433
PCWP,PAP,,0.8819157186263283
PCWP,PULMEMBOLUS,,0.47431585666090015
PCWP,SHUNT,,0.5118135481464474
PCWP,INTUBATION,,0.1273086708592483
PCWP,PRESS,,0.884598278452449
PCWP,DISCONNECT,,0.8576323683502945
PCWP,MINVOLSET,,0.7392547618409164
PCWP,VENTMACH,,0.6154041844029778
PCWP,VENTTUBE,,0.7824113637417393
PCWP,VENTLUNG,,0.8629174511366465
PCWP,VENTALV,,0.18072872924117703
PCWP,ARTCO2,,0.21359150735578236
PCWP,CATECHOL,,0.6831341707765204
PCWP,HR,,0.11732560014118534
PCWP,CO,,0.0
PCWP,BP,,5.053102311032279e-79
HYPOVOLEMIA,LVEDVOLUME,,0.0
HYPOVOLEMIA,LVFAILURE,,0.5416504763574579
HYPOVOLEMIA,STROKEVOLUME,,0.0
HYPOVOLEMIA,ERRLOWOUTPUT,,0.5173579135037312
HYPOVOLEMIA,HRBP,,0.21951630143228817
HYPOVOLEMIA,HREKG,,0.11727424345076871
HYPOVOLEMIA,ERRCAUTER,,0.1601158196128241
HYPOVOLEMIA,HRSAT,,0.37488943232108457
HYPOVOLEMIA,INSUFFANESTH,,0.7766090018425117
HYPOVOLEMIA,ANAPHYLAXIS,,0.3171523711333578
HYPOVOLEMIA,TPR,,0.7643780579415252
HYPOVOLEMIA,EXPCO2,,0.9754662980785578
HYPOVOLEMIA,KINKEDTUBE,,0.5137045134209643
HYPOVOLEMIA,MINVOL,,0.5233695635334454
HYPOVOLEMIA,FIO2,,0.12191368408700284
HYPOVOLEMIA,PVSAT,,0.9993685160946679
HYPOVOLEMIA,SAO2,,0.6610914918209658
HYPOVOLEMIA,PAP,,0.42493809914497505
HYPOVOLEMIA,PULMEMBOLUS,,0.43652178983835344
HYPOVOLEMIA,SHUNT,,0.11433522603720585
HYPOVOLEMIA,INTUBATION,,0.44484365258236924
HYPOVOLEMIA,PRESS,,0.7082544204489725
HYPOVOLEMIA,DISCONNECT,,0.11140245272231175
HYPOVOLEMIA,MINVOLSET,,0.533947999593795
HYPOVOLEMIA,VENTMACH,,0.7887388520780967
HYPOVOLEMIA,VENTTUBE,,0.9990989395240831
HYPOVOLEMIA,VENTLUNG,,0.9000283623415831
HYPOVOLEMIA,VENTALV,,0.3725899492705032
HYPOVOLEMIA,ARTCO2,,0.6351933393892493
HYPOVOLEMIA,CATECHOL,,0.6367790089391616
HYPOVOLEMIA,HR,,0.1913894612216834
HYPOVOLEMIA,CO,,0.0
HYPOVOLEMIA,BP,,1.6497405651569203e-95
LVEDVOLUME,LVFAILURE,,0.0
LVEDVOLUME,STROKEVOLUME,,0.0
LVEDVOLUME,ERRLOWOUTPUT,,0.7457855316498064
LVEDVOLUME,HRBP,,0.14557887274254508
LVEDVOLUME,HREKG,,0.019571549325341504
LVEDVOLUME,ERRCAUTER,,0.13913175140322445
LVEDVOLUME,HRSAT,,0.0834003513833123
LVEDVOLUME,INSUFFANESTH,,0.10141572310115742
LVEDVOLUME,ANAPHYLAXIS,,0.7526523936155429
LVEDVOLUME,TPR,,0.7542041039623095
LVEDVOLUME,EXPCO2,,0.9481504491276517
LVEDVOLUME,KINKEDTUBE,,0.797048591211113
LVEDVOLUME,MINVOL,,0.5737667528176995
LVEDVOLUME,FIO2,,0.925647771976029
LVEDVOLUME,PVSAT,,0.7332396003311936
LVEDVOLUME,SAO2,,0.8780849628425252
LVEDVOLUME,PAP,,0.5278776227471169
LVEDVOLUME,PULMEMBOLUS,,0.7868617622878532
LVEDVOLUME,SHUNT,,0.6177865764753274
LVEDVOLUME,INTUBATION,,0.5885382689610883
LVEDVOLUME,PRESS,,0.7071650373682403
LVEDVOLUME,DISCONNECT,,0.6604990404923532
LVEDVOLUME,MINVOLSET,,0.5821647302069967
LVEDVOLUME,VENTMACH,,0.8077059157591181
LVEDVOLUME,VENTTUBE,,0.8072175890288943
LVEDVOLUME,VENTLUNG,,0.8431307611084086
LVEDVOLUME,VENTALV,,0.3972384549720187
LVEDVOLUME,ARTCO2,,0.4057779709547613
LVEDVOLUME,CATECHOL,,0.8355281965478505
LVEDVOLUME,HR,,0.15076298522110207
LVEDVOLUME,CO,,0.0
LVEDVOLUME,BP,,8.982839511868973e-106
LVFAILURE,STROKEVOLUME,,0.0
LVFAILURE,ERRLOWOUTPUT,,0.9759541030647781
LVFAILURE,HRBP,,0.01780636757294338
LVFAILURE,HREKG,,0.1695307254148723
LVFAILURE,ERRCAUTER,,0.6955161968499559
LVFAILURE,HRSAT,,0.07812195871679321
LVFAILURE,INSUFFANESTH,,0.16074819575964144
LVFAILURE,ANAPHYLAXIS,,0.7305218749082814
LVFAILURE,TPR,,0.1991811859514743
LVFAILURE,EXPCO2,,0.9586892160017156
LVFAILURE,KINKEDTUBE,,0.995619905299888
LVFAILURE,MINVOL,,0.1437597269177192
LVFAILURE,FIO2,,0.5828880752189504
LVFAILURE,PVSAT,,0.8086128836416543
LVFAILURE,SAO2,,0.8441307577684638
LVFAILURE,PAP,,0.1634201391422814
LVFAILURE,PULMEMBOLUS,,0.6120577255886868
LVFAILURE,SHUNT,,0.6425532863115332
LVFAILURE,INTUBATION,,0.4588962051829797
LVFAILURE,PRESS,,0.4829893077391991
LVFAILURE,DISCONNECT,,0.24303593300187085
LVFAILURE,MINVOLSET,,0.8983892678184469
LVFAILURE,VENTMACH,,0.9750376616772547
LVFAILURE,VENTTUBE,,0.5897701104579081
LVFAILURE,VENTLUNG,,0.8989770934110125
LVFAILURE,VENTALV,,0.38016944744579734
LVFAILURE,ARTCO2,,0.47628754372113646
LVFAILURE,CATECHOL,,0.6671189738959162
LVFAILURE,HR,,0.08287635647018976
LVFAILURE,CO,,0.0
LVFAILURE,BP,,3.20600725834727e-107
STROKEVOLUME,ERRLOWOUTPUT,,0.9627881429806748
STROKEVOLUME,HRBP,,0.31461323138436476
STROKEVOLUME,HREKG,,0.7639731801378539
STROKEVOLUME,ERRCAUTER,,0.38038410485011037
STROKEVOLUME,HRSAT,,0.5582193409654919
STROKEVOLUME,INSUFFANESTH,,0.512150563334496
STROKEVOLUME,ANAPHYLAXIS,,0.8079635283611863
STROKEVOLUME,TPR,,0.8687060902219126
STROKEVOLUME,EXPCO2,,0.44111309462645476
STROKEVOLUME,KINKEDTUBE,,0.4787337366685719
STROKEVOLUME,MINVOL,,0.19382814528622358
