node_i,node_j,p_value
asia,bronc,0.13683380974915374
asia,dysp,0.5387914915119331
asia,either,0.05243244655732234
asia,lung,0.5276862357257751
asia,smoke,0.04984107143520662
asia,tub,0.00023672403458651028
asia,xray,0.25981162548798664
bronc,dysp,0.0
bronc,either,0.32608761025245936
bronc,xray,0.24056878413733312
either,dysp,0.4568571379256158
either,xray,1.9232038132464396e-218
lung,bronc,0.26145960258670503
lung,dysp,0.8003522252828779
lung,either,0.0
lung,xray,0.08233819899832368
smoke,bronc,0.0
smoke,dysp,0.8243815878230757
smoke,either,0.3100935763859464
smoke,lung,7.559072297051685e-181
smoke,xray,0.26002066369442156
tub,bronc,0.9302906766091995
tub,dysp,0.9431053876262672
tub,either,1.3604400290464394e-65
tub,lung,0.8955614116559116
tub,smoke,0.661212527077907
tub,xray,0.09482187853017475
xray,dysp,9.889886750926987e-106
